Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469916000.0 1000.0 NA 344 121 0 47 NA NA NA NA 442 195 0 83 NA NA NA NA 3433 450 329 114 NA NA NA NA 2114 448 376 318 NA NA NA
1469916000.0 1001.0 NA 307 200 0 0 0 0 0 NA 407 249 0 0 0 0 0 NA 2082 461 5 26 387 37 353 NA 992 418 8 29 391 45 356
1469916000.0 101.0 101 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 537 NA NA NA NA NA NA NA
1469916000.0 102.0 99 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 494 NA NA NA NA NA NA NA 530 NA NA NA NA NA NA NA
1469916000.0 108.0 91 89 358 NA NA NA NA NA 164 205 468 NA NA NA NA NA 8224 432 822 NA NA NA NA NA 2727 304 661 NA NA NA NA NA
1469916000.0 1102.0 NA 106 370 120 71 NA NA NA NA 229 451 211 142 NA NA NA NA 1849 2654 2135 211 NA NA NA NA 822 1060 927 164 NA NA NA
1469916000.0 116.0 89 91 370 NA NA NA NA NA 163 216 437 NA NA NA NA NA 9164 459 734 NA NA NA NA NA 2921 335 734 NA NA NA NA NA
1469916000.0 118.0 91 91 366 NA NA NA NA NA 169 219 455 NA NA NA NA NA 9263 451 789 NA NA NA NA NA 3073 320 618 NA NA NA NA NA
1469916000.0 12.0 NA 103 371 0 NA NA NA NA NA 204 464 0 NA NA NA NA NA 1912 2449 450 NA NA NA NA NA 751 1167 464 NA NA NA NA
1469916000.0 124.2 320 NA NA NA NA NA NA NA 440 NA NA NA NA NA NA NA 807 NA NA NA NA NA NA NA 593 NA NA NA NA NA NA NA
1469916000.0 1301.0 83 165 197 NA NA NA NA NA 162 283 299 NA NA NA NA NA 3111 490 1483 NA NA NA NA NA 1531 417 1509 NA NA NA NA NA
1469916000.0 1302.0 100 177 203 NA NA NA NA NA 168 296 319 NA NA NA NA NA 7596 533 1806 NA NA NA NA NA 2519 335 1667 NA NA NA NA NA
1469916000.0 1311.0 NA 187 429 0 62 NA NA NA NA 334 533 0 106 NA NA NA NA 407 1382 985 62 NA NA NA NA 299 1356 992 72 NA NA NA
1469916000.0 133.0 94 101 366 NA NA NA NA NA 171 207 451 NA NA NA NA NA 7977 391 855 NA NA NA NA NA 2518 271 610 NA NA NA NA NA
1469916000.0 134.701 NA 44 376 0 NA NA NA NA NA 93 476 0 NA NA NA NA NA 133 4218 291 NA NA NA NA NA 217 1830 304 NA NA NA NA
1469916000.0 134.702 NA 37 366 0 NA NA NA NA NA 94 478 0 NA NA NA NA NA 146 6177 325 NA NA NA NA NA 149 2319 342 NA NA NA NA
1469916000.0 134.703 NA 49 380 0 NA NA NA NA NA 93 501 0 NA NA NA NA NA 142 5627 317 NA NA NA NA NA 224 2210 348 NA NA NA NA
1469916000.0 134.705 NA 38 382 0 NA NA NA NA NA 93 493 0 NA NA NA NA NA 135 5797 346 NA NA NA NA NA 157 2747 356 NA NA NA NA
1469916000.0 134.706 NA 44 382 0 NA NA NA NA NA 92 502 0 NA NA NA NA NA 142 5906 286 NA NA NA NA NA 151 2336 293 NA NA NA NA
1469916000.0 134.707 NA 46 378 0 NA NA NA NA NA 92 472 0 NA NA NA NA NA 141 5274 293 NA NA NA NA NA 139 2067 317 NA NA NA NA
1469916000.0 134.708 NA 39 374 0 NA NA NA NA NA 91 496 0 NA NA NA NA NA 142 5104 299 NA NA NA NA NA 205 2029 309 NA NA NA NA
1469916000.0 134.709 NA 39 384 0 NA NA NA NA NA 93 497 0 NA NA NA NA NA 132 5170 299 NA NA NA NA NA 136 1965 308 NA NA NA NA
1469916000.0 134.71 NA 42 370 0 NA NA NA NA NA 87 464 0 NA NA NA NA NA 134 4318 341 NA NA NA NA NA 246 1953 357 NA NA NA NA
1469916000.0 134.801 NA 44 375 0 NA NA NA NA NA 90 477 0 NA NA NA NA NA 144 4526 338 NA NA NA NA NA 142 1932 527 NA NA NA NA
