Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469091600.0 1.0 75 80 132 NA NA NA NA NA 141 144 190 NA NA NA NA NA 2320 381 342 NA NA NA NA NA 1033 264 309 NA NA NA NA NA
1469091600.0 10.0 NA 103 358 0 NA NA NA NA NA 161 424 0 NA NA NA NA NA 3845 4143 731 NA NA NA NA NA 1682 1865 743 NA NA NA NA
1469091600.0 1000.0 NA 334 126 0 47 NA NA NA NA 397 181 0 82 NA NA NA NA 2805 503 350 149 NA NA NA NA 1652 403 360 177 NA NA NA
1469091600.0 1001.0 NA 304 192 0 0 0 0 0 NA 358 235 0 0 0 0 0 NA 2271 432 6 28 448 67 441 NA 1070 381 8 33 450 75 444
1469091600.0 1002.0 NA 331 68 NA NA NA NA NA NA 395 104 NA NA NA NA NA NA 4160 280 NA NA NA NA NA NA 1949 232 NA NA NA NA NA
1469091600.0 1003.0 NA 270 0 NA NA NA NA NA NA 339 0 NA NA NA NA NA NA 5561 395 NA NA NA NA NA NA 2275 513 NA NA NA NA NA
1469091600.0 1004.0 NA 345 135 0 0 0 0 NA NA 415 170 0 0 0 0 NA NA 1275 300 10 49 814 701 NA NA 1032 311 14 57 819 712 NA
1469091600.0 101.0 100 NA NA NA NA NA NA NA 163 NA NA NA NA NA NA NA 923 NA NA NA NA NA NA NA 940 NA NA NA NA NA NA NA
1469091600.0 102.0 99 NA NA NA NA NA NA NA 162 NA NA NA NA NA NA NA 1002 NA NA NA NA NA NA NA 1084 NA NA NA NA NA NA NA
1469091600.0 103.0 51 74 337 NA NA NA NA NA 100 152 403 NA NA NA NA NA 2678 407 1018 NA NA NA NA NA 1685 432 1141 NA NA NA NA NA
1469091600.0 105.0 79 88 24 NA NA NA NA NA 144 152 57 NA NA NA NA NA 2427 430 3 NA NA NA NA NA 1138 306 6 NA NA NA NA NA
1469091600.0 106.0 37 0 0 NA NA NA NA NA 80 0 0 NA NA NA NA NA 409 162 351 NA NA NA NA NA 419 170 479 NA NA NA NA NA
1469091600.0 107.0 87 83 350 NA NA NA NA NA 150 152 412 NA NA NA NA NA 6844 702 1214 NA NA NA NA NA 2605 478 1044 NA NA NA NA NA
1469091600.0 108.0 89 92 348 NA NA NA NA NA 151 152 421 NA NA NA NA NA 10441 790 1583 NA NA NA NA NA 3540 570 1113 NA NA NA NA NA
1469091600.0 109.0 90 85 353 NA NA NA NA NA 151 152 417 NA NA NA NA NA 9386 743 1479 NA NA NA NA NA 3058 488 1195 NA NA NA NA NA
1469091600.0 11.0 NA 100 391 0 58 NA NA NA NA 161 448 0 95 NA NA NA NA 3157 1962 759 67 NA NA NA NA 1139 1298 775 74 NA NA NA
