Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1468746000.0 1.0 51 152 120 NA NA 88 183 168 NA NA 1900 467 520 NA NA 1945 553 616 NA NA
1468746000.0 10.0 NA 160 173 0 NA NA 216 224 0 NA NA 3657 5685 1339 NA NA 3886 5868 1367 NA
1468746000.0 1000.0 NA 176 87 0 37 NA 241 134 0 65 NA 2919 431 523 124 NA 3008 509 553 172
1468746000.0 1001.0 NA 167 35 0 NA NA 218 63 0 NA NA 2567 56 55 NA NA 2687 115 93 NA
1468746000.0 1002.0 NA 169 59 NA NA NA 222 83 NA NA NA 2611 178 NA NA NA 2730 233 NA NA
1468746000.0 1003.0 NA 171 0 NA NA NA 233 0 NA NA NA 4409 523 NA NA NA 4848 548 NA NA
1468746000.0 101.0 86 NA NA NA NA 124 NA NA NA NA 1435 NA NA NA NA 1467 NA NA NA NA
1468746000.0 102.0 88 NA NA NA NA 123 NA NA NA NA 1171 NA NA NA NA 1201 NA NA NA NA
1468746000.0 103.0 51 152 172 NA NA 85 201 219 NA NA 1206 751 895 NA NA 1254 830 977 NA NA
1468746000.0 105.0 51 153 39 NA NA 88 201 64 NA NA 1893 584 43 NA NA 1960 683 66 NA NA
1468746000.0 106.0 55 0 0 NA NA 78 0 0 NA NA 599 447 316 NA NA 697 531 404 NA NA
1468746000.0 107.0 52 154 184 NA NA 89 203 222 NA NA 3849 592 730 NA NA 3922 670 832 NA NA
1468746000.0 108.0 54 154 174 NA NA 88 204 222 NA NA 4082 606 785 NA NA 4137 679 884 NA NA
1468746000.0 109.0 53 153 175 NA NA 87 203 222 NA NA 3684 878 1035 NA NA 3789 1016 1111 NA NA
1468746000.0 11.0 NA 153 177 0 50 NA 209 228 0 74 NA 2509 3339 1477 129 NA 2573 3428 1521 167
1468746000.0 110.0 49 151 181 NA NA 82 200 218 NA NA 841 555 543 NA NA 883 642 597 NA NA
1468746000.0 1102.0 NA 157 181 105 60 NA 218 227 153 97 NA 3038 4422 2558 198 NA 3147 4883 2662 248
1468746000.0 111.0 52 152 174 NA NA 88 203 221 NA NA 2094 534 577 NA NA 2192 627 669 NA NA
1468746000.0 112.0 54 154 174 NA NA 89 204 222 NA NA 3655 574 664 NA NA 3721 648 726 NA NA
1468746000.0 113.0 53 154 174 NA NA 90 204 222 NA NA 3665 569 686 NA NA 3768 652 762 NA NA
1468746000.0 114.0 53 154 173 NA NA 89 204 221 NA NA 4175 649 715 NA NA 4235 704 851 NA NA
1468746000.0 115.0 53 151 172 NA NA 91 204 222 NA NA 4365 620 698 NA NA 4423 723 771 NA NA
1468746000.0 116.0 54 153 173 NA NA 90 205 222 NA NA 4444 598 725 NA NA 4495 646 785 NA NA
1468746000.0 117.0 53 153 177 NA NA 91 205 224 NA NA 5939 686 1075 NA NA 6239 840 1172 NA NA
1468746000.0 118.0 55 152 176 NA NA 90 204 222 NA NA 6230 1080 1274 NA NA 6316 1181 1331 NA NA
1468746000.0 119.0 52 154 176 NA NA 88 203 222 NA NA 3592 625 666 NA NA 3643 693 751 NA NA
1468746000.0 12.0 NA 167 174 0 NA NA 216 224 0 NA NA 2300 3621 1091 NA NA 2486 3879 1159 NA
1468746000.0 120.0 46 151 171 NA NA 76 200 218 NA NA 629 557 624 NA NA 717 672 768 NA NA
1468746000.0 1200.0 78 189 0 NA NA 121 231 0 NA NA 238 882 134 NA NA 358 982 233 NA NA
1468746000.0 1201.0 214 NA NA NA NA 274 NA NA NA NA 1659 NA NA NA NA 1784 NA NA NA NA
1468746000.0 121.0 53 153 174 NA NA 91 206 224 NA NA 5758 668 962 NA NA 5928 753 1089 NA NA
1468746000.0 122.0 51 155 173 NA NA 88 202 221 NA NA 1329 496 648 NA NA 1359 560 819 NA NA
1468746000.0 123.1 212 NA NA NA NA 273 NA NA NA NA 934 NA NA NA NA 1035 NA NA NA NA
1468746000.0 123.2 214 NA NA NA NA 276 NA NA NA NA 1146 NA NA NA NA 1223 NA NA NA NA
1468746000.0 123.3 200 NA NA NA NA 259 NA NA NA NA 746 NA NA NA NA 873 NA NA NA NA
1468746000.0 124.1 206 NA NA NA NA 266 NA NA NA NA 1312 NA NA NA NA 1455 NA NA NA NA
1468746000.0 124.2 212 NA NA NA NA 271 NA NA NA NA 1373 NA NA NA NA 1451 NA NA NA NA
1468746000.0 124.4 210 NA NA NA NA 267 NA NA NA NA 749 NA NA NA NA 857 NA NA NA NA
1468746000.0 124.5 207 NA NA NA NA 266 NA NA NA NA 1246 NA NA NA NA 1357 NA NA NA NA
1468746000.0 124.6 198 NA NA NA NA 259 NA NA NA NA 1239 NA NA NA NA 1328 NA NA NA NA
1468746000.0 125.0 53 153 173 NA NA 91 204 222 NA NA 4038 649 695 NA NA 4147 745 769 NA NA
1468746000.0 126.0 48 153 177 NA NA 82 201 219 NA NA 1284 600 676 NA NA 1368 770 761 NA NA
1468746000.0 127.0 46 149 172 NA NA 77 200 218 NA NA 1026 556 619 NA NA 1059 690 682 NA NA
1468746000.0 128.0 47 151 168 NA NA 76 200 218 NA NA 574 534 644 NA NA 600 602 692 NA NA
1468746000.0 129.0 47 152 169 NA NA 76 200 218 NA NA 629 539 598 NA NA 681 629 924 NA NA
1468746000.0 13.0 NA 161 180 0 NA NA 218 228 0 NA NA 3940 5879 978 NA NA 4070 5944 1036 NA
