Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468832400.0 1.0 48 61 125 NA NA NA NA NA 94 135 177 NA NA NA NA NA 4310 499 1975 NA NA NA NA NA 7944 932 3652 NA NA NA NA NA
1468832400.0 10.0 NA 83 194 0 NA NA NA NA NA 153 259 0 NA NA NA NA NA 3390 3467 897 NA NA NA NA NA 6458 5570 1094 NA NA NA NA
1468832400.0 1000.0 NA 211 125 0 47 NA NA NA NA 280 185 0 80 NA NA NA NA 4076 693 685 248 NA NA NA NA 4232 1229 751 456 NA NA NA
1468832400.0 1001.0 NA 184 168 0 0 0 0 0 NA 247 218 0 0 0 0 0 NA 2945 586 8 81 771 61 651 NA 5531 1078 21 157 1480 118 1191
1468832400.0 1002.0 NA 214 60 NA NA NA NA NA NA 280 101 NA NA NA NA NA NA 3590 237 NA NA NA NA NA NA 3754 268 NA NA NA NA NA
1468832400.0 10021.0 NA 99 228 0 NA NA NA NA NA 177 321 0 NA NA NA NA NA 632 2000 666 NA NA NA NA NA 1255 3715 1284 NA NA NA NA
1468832400.0 10023.0 NA 99 224 0 NA NA NA NA NA 177 321 0 NA NA NA NA NA 598 1577 463 NA NA NA NA NA 1142 3104 3275 NA NA NA NA
1468832400.0 10024.0 NA 102 236 0 NA NA NA NA NA 177 322 0 NA NA NA NA NA 738 1994 848 NA NA NA NA NA 1413 3776 1673 NA NA NA NA
1468832400.0 10024.1 NA 103 144 0 NA NA NA NA NA 176 217 0 NA NA NA NA NA 657 703 544 NA NA NA NA NA 718 811 557 NA NA NA NA
1468832400.0 10024.2 NA 102 232 0 NA NA NA NA NA 177 321 0 NA NA NA NA NA 674 2066 717 NA NA NA NA NA 1170 3953 1328 NA NA NA NA
1468832400.0 10024.3 NA 110 141 0 NA NA NA NA NA 176 213 0 NA NA NA NA NA 733 714 466 NA NA NA NA NA 870 842 521 NA NA NA NA
1468832400.0 10024.4 NA 103 226 0 NA NA NA NA NA 177 320 0 NA NA NA NA NA 699 2161 659 NA NA NA NA NA 1238 4163 1268 NA NA NA NA
1468832400.0 10024.5 NA 103 137 0 NA NA NA NA NA 176 213 0 NA NA NA NA NA 761 677 419 NA NA NA NA NA 862 794 449 NA NA NA NA
1468832400.0 10025.0 NA 105 229 0 NA NA NA NA NA 176 322 0 NA NA NA NA NA 688 1420 620 NA NA NA NA NA 842 2029 1439 NA NA NA NA
1468832400.0 10026.0 NA 103 231 0 NA NA NA NA NA 177 321 0 NA NA NA NA NA 695 2364 658 NA NA NA NA NA 1313 4899 810 NA NA NA NA
1468832400.0 1003.0 NA 178 0 NA NA NA NA NA NA 252 0 NA NA NA NA NA NA 4918 476 NA NA NA NA NA NA 8836 1611 NA NA NA NA NA
1468832400.0 1004.0 NA 180 141 0 0 0 0 NA NA 242 181 0 0 0 0 NA NA 864 434 9 78 720 867 NA NA 905 456 19 90 738 875 NA
1468832400.0 101.0 77 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 2430 NA NA NA NA NA NA NA 2523 NA NA NA NA NA NA NA
1468832400.0 102.0 79 NA NA NA NA NA NA NA 139 NA NA NA NA NA NA NA 1642 NA NA NA NA NA NA NA 1684 NA NA NA NA NA NA NA
1468832400.0 10224.0 NA 135 309 0 NA NA NA NA NA 205 395 0 NA NA NA NA NA 4803 8626 973 NA NA NA NA NA 9698 9401 1028 NA NA NA NA
1468832400.0 10225.0 NA 133 300 0 NA NA NA NA NA 207 394 0 NA NA NA NA NA 4920 7533 812 NA NA NA NA NA 14288 18290 950 NA NA NA NA
1468832400.0 103.0 34 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 706 130 369 NA NA NA NA NA 787 152 393 NA NA NA NA NA
1468832400.0 105.0 47 69 24 NA NA NA NA NA 93 142 54 NA NA NA NA NA 3207 516 4 NA NA NA NA NA 3482 534 6 NA NA NA NA NA
1468832400.0 106.0 35 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 696 135 324 NA NA NA NA NA 792 149 354 NA NA NA NA NA
1468832400.0 107.0 49 71 190 NA NA NA NA NA 94 142 256 NA NA NA NA NA 5543 551 714 NA NA NA NA NA 5769 580 763 NA NA NA NA NA
1468832400.0 108.0 51 80 195 NA NA NA NA NA 97 143 256 NA NA NA NA NA 8399 665 921 NA NA NA NA NA 8625 756 1412 NA NA NA NA NA
1468832400.0 10821.0 82 NA NA NA NA NA NA NA 125 NA NA NA NA NA NA NA 6546 NA NA NA NA NA NA NA 6770 NA NA NA NA NA NA NA
1468832400.0 10824.0 97 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 20554 NA NA NA NA NA NA NA 22091 NA NA NA NA NA NA NA
1468832400.0 10825.0 92 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 15338 NA NA NA NA NA NA NA 28815 NA NA NA NA NA NA NA
1468832400.0 10826.0 97 NA NA NA NA NA NA NA 145 NA NA NA NA NA NA NA 35464 NA NA NA NA NA NA NA 36890 NA NA NA NA NA NA NA
1468832400.0 109.0 49 76 198 NA NA NA NA NA 97 143 256 NA NA NA NA NA 9480 712 976 NA NA NA NA NA 10591 791 1002 NA NA NA NA NA
1468832400.0 11.0 NA 79 205 0 60 NA NA NA NA 151 267 0 92 NA NA NA NA 3343 1395 1037 59 NA NA NA NA 3383 1544 1077 91 NA NA NA
1468832400.0 110.0 42 70 190 NA NA NA NA NA 86 142 256 NA NA NA NA NA 1024 603 684 NA NA NA NA NA 1122 631 748 NA NA NA NA NA
1468832400.0 1102.0 NA 82 201 113 75 NA NA NA NA 152 264 172 114 NA NA NA NA 3535 4311 3655 267 NA NA NA NA 6217 5433 3691 274 NA NA NA
1468832400.0 111.0 47 70 189 NA NA NA NA NA 94 143 256 NA NA NA NA NA 4574 456 672 NA NA NA NA NA 8310 825 1334 NA NA NA NA NA
1468832400.0 112.0 48 72 193 NA NA NA NA NA 94 143 256 NA NA NA NA NA 6253 618 742 NA NA NA NA NA 6593 637 773 NA NA NA NA NA
1468832400.0 113.0 53 81 189 NA NA NA NA NA 97 143 256 NA NA NA NA NA 7831 650 897 NA NA NA NA NA 8135 671 1001 NA NA NA NA NA
1468832400.0 114.0 50 75 190 NA NA NA NA NA 96 143 256 NA NA NA NA NA 9407 577 725 NA NA NA NA NA 16949 1878 1162 NA NA NA NA NA
1468832400.0 115.0 47 76 192 NA NA NA NA NA 97 143 256 NA NA NA NA NA 7365 607 835 NA NA NA NA NA 10038 768 899 NA NA NA NA NA
1468832400.0 116.0 49 82 190 NA NA NA NA NA 96 143 256 NA NA NA NA NA 7756 565 883 NA NA NA NA NA 8187 585 982 NA NA NA NA NA
1468832400.0 117.0 50 71 199 NA NA NA NA NA 97 143 260 NA NA NA NA NA 9514 645 883 NA NA NA NA NA 9879 829 954 NA NA NA NA NA
1468832400.0 118.0 50 76 193 NA NA NA NA NA 97 143 257 NA NA NA NA NA 11398 480 943 NA NA NA NA NA 19965 2473 1692 NA NA NA NA NA
1468832400.0 119.0 54 80 195 NA NA NA NA NA 94 143 256 NA NA NA NA NA 5362 606 670 NA NA NA NA NA 5565 658 775 NA NA NA NA NA
