Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468875600.0 1.0 47 60 131 NA NA NA NA NA 93 135 181 NA NA NA NA NA 3698 589 1156 NA NA NA NA NA 4096 644 1551 NA NA NA NA NA
1468875600.0 10.0 NA 83 199 0 NA NA NA NA NA 152 259 0 NA NA NA NA NA 4245 3763 1258 NA NA NA NA NA 4307 4006 1336 NA NA NA NA
1468875600.0 1000.0 NA 211 126 0 45 NA NA NA NA 285 185 0 80 NA NA NA NA 4935 853 747 215 NA NA NA NA 5283 1356 781 408 NA NA NA
1468875600.0 1001.0 NA 190 169 0 0 0 0 0 NA 247 218 0 0 0 0 0 NA 3421 807 9 81 1169 65 988 NA 3739 900 14 139 1185 84 1021
1468875600.0 1002.0 NA 213 68 NA NA NA NA NA NA 280 101 NA NA NA NA NA NA 3681 240 NA NA NA NA NA NA 3785 258 NA NA NA NA NA
1468875600.0 10021.0 NA 99 227 0 NA NA NA NA NA 176 321 0 NA NA NA NA NA 753 1974 794 NA NA NA NA NA 1294 2418 835 NA NA NA NA
1468875600.0 10023.0 NA 100 231 0 NA NA NA NA NA 177 321 0 NA NA NA NA NA 701 1358 597 NA NA NA NA NA 857 1537 647 NA NA NA NA
1468875600.0 10024.0 NA 103 233 0 NA NA NA NA NA 176 322 0 NA NA NA NA NA 782 2050 694 NA NA NA NA NA 1035 3065 719 NA NA NA NA
1468875600.0 10024.1 NA 108 146 0 NA NA NA NA NA 176 217 0 NA NA NA NA NA 730 752 533 NA NA NA NA NA 836 858 558 NA NA NA NA
1468875600.0 10024.2 NA 103 238 0 NA NA NA NA NA 176 321 0 NA NA NA NA NA 933 1826 694 NA NA NA NA NA 1117 2496 794 NA NA NA NA
1468875600.0 10024.3 NA 103 142 0 NA NA NA NA NA 176 213 0 NA NA NA NA NA 746 754 468 NA NA NA NA NA 1298 858 479 NA NA NA NA
1468875600.0 10024.4 NA 103 234 0 NA NA NA NA NA 176 320 0 NA NA NA NA NA 786 1639 955 NA NA NA NA NA 1580 1833 1026 NA NA NA NA
1468875600.0 10024.5 NA 103 147 0 NA NA NA NA NA 176 213 0 NA NA NA NA NA 462 463 292 NA NA NA NA NA 573 537 300 NA NA NA NA
1468875600.0 10025.0 NA 105 237 0 NA NA NA NA NA 176 322 0 NA NA NA NA NA 775 1639 712 NA NA NA NA NA 1084 2277 760 NA NA NA NA
1468875600.0 10026.0 NA 105 233 0 NA NA NA NA NA 176 322 0 NA NA NA NA NA 766 2617 640 NA NA NA NA NA 899 2823 674 NA NA NA NA
1468875600.0 1003.0 NA 181 0 NA NA NA NA NA NA 251 0 NA NA NA NA NA NA 5292 671 NA NA NA NA NA NA 5367 685 NA NA NA NA NA
1468875600.0 1004.0 NA 179 139 0 0 0 0 NA NA 242 181 0 0 0 0 NA NA 904 430 12 96 1150 1007 NA NA 969 452 18 100 1160 1015 NA
1468875600.0 101.0 77 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 1443 NA NA NA NA NA NA NA 1485 NA NA NA NA NA NA NA
1468875600.0 102.0 78 NA NA NA NA NA NA NA 139 NA NA NA NA NA NA NA 961 NA NA NA NA NA NA NA 1017 NA NA NA NA NA NA NA
