Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470171600.0 1.0 46 62 120 NA NA 93 135 171 NA NA 2560 297 246 NA NA 2767 349 371 NA NA
1470171600.0 1002.0 NA 206 58 NA NA NA 277 99 NA NA NA 1804 130 NA NA NA 2015 338 NA NA
1470171600.0 10021.0 NA 97 211 0 NA NA 176 315 0 NA NA 499 869 331 NA NA 896 1194 447 NA
1470171600.0 10023.0 NA 98 218 0 NA NA 176 315 0 NA NA 394 541 351 NA NA 990 1002 383 NA
1470171600.0 10024.0 NA 102 224 0 NA NA 176 316 0 NA NA 444 732 372 NA NA 857 1187 420 NA
1470171600.0 10024.1 NA 102 139 0 NA NA 176 212 0 NA NA 452 403 284 NA NA 1039 559 318 NA
1470171600.0 10024.2 NA 102 224 0 NA NA 176 315 0 NA NA 444 741 361 NA NA 559 901 425 NA
1470171600.0 10024.4 NA 102 223 0 NA NA 176 314 0 NA NA 440 638 357 NA NA 572 996 382 NA
1470171600.0 10025.0 NA 103 223 0 NA NA 176 316 0 NA NA 421 623 379 NA NA 1007 1112 404 NA
1470171600.0 10026.0 NA 102 230 0 NA NA 176 316 0 NA NA 417 885 373 NA NA 696 1095 389 NA
1470171600.0 1003.0 NA 173 0 NA NA NA 236 0 NA NA NA 3042 365 NA NA NA 3412 472 NA NA
1470171600.0 10224.0 NA 142 290 0 NA NA 205 390 0 NA NA 3420 4506 667 NA NA 7957 9292 698 NA
1470171600.0 10824.0 96 NA NA NA NA 143 NA NA NA NA 14025 NA NA NA NA 14926 NA NA NA NA
1470171600.0 10825.0 93 NA NA NA NA 141 NA NA NA NA 11155 NA NA NA NA 11891 NA NA NA NA
1470171600.0 11024.0 95 205 80 NA NA 143 254 124 NA NA 14040 2966 1164 NA NA 14943 3289 1338 NA NA
1470171600.0 111.0 47 71 190 NA NA 94 142 254 NA NA 2477 253 376 NA NA 2832 315 486 NA NA
1470171600.0 119.0 47 71 186 NA NA 94 143 254 NA NA 4829 457 496 NA NA 5280 528 632 NA NA
1470171600.0 1301.0 54 132 152 NA NA 101 200 227 NA NA 1455 591 452 NA NA 1774 798 766 NA NA
1470171600.0 1302.0 58 141 165 NA NA 105 201 228 NA NA 8632 657 565 NA NA 9428 746 783 NA NA
1470171600.0 1303.0 59 141 156 NA NA 105 200 229 NA NA 9067 467 883 NA NA 9850 569 992 NA NA
1470171600.0 1307.0 NA 136 128 40 0 NA 208 202 80 0 NA 485 563 50 475 NA 726 753 63 630
1470171600.0 1308.0 NA 134 129 40 0 NA 209 202 81 0 NA 466 451 43 521 NA 736 702 169 531
1470171600.0 1315.0 NA 157 234 0 NA NA 216 316 0 NA NA 530 944 1641 NA NA 986 1259 1836 NA
1470171600.0 132.0 46 77 187 NA NA 92 142 254 NA NA 3678 415 504 NA NA 4106 547 823 NA NA
1470171600.0 1320.0 NA 157 226 0 NA NA 217 316 0 NA NA 563 879 1278 NA NA 722 1084 1447 NA
1470171600.0 134.706 NA 37 231 0 NA NA 87 286 0 NA NA 166 6916 570 NA NA 190 7728 589 NA
1470171600.0 134.804 NA 35 236 0 NA NA 87 292 0 NA NA 214 8351 553 NA NA 274 9095 585 NA
1470171600.0 134.806 NA 35 232 0 NA NA 86 291 0 NA NA 201 9124 531 NA NA 268 9861 583 NA
1470171600.0 134.807 NA 74 244 0 NA NA 145 299 0 NA NA 679 8238 627 NA NA 770 8672 667 NA
1470171600.0 134.808 NA 79 247 0 NA NA 145 303 0 NA NA 666 8370 587 NA NA 743 8804 657 NA
1470171600.0 134.81 NA 35 224 0 NA NA 86 281 0 NA NA 199 7733 585 NA NA 269 8411 620 NA
1470171600.0 134.811 NA 35 230 0 NA NA 86 288 0 NA NA 207 8292 561 NA NA 269 8961 591 NA
1470171600.0 134.99601 NA 35 225 0 NA NA 86 282 0 NA NA 220 9128 522 NA NA 269 9861 582 NA
1470171600.0 1343.0 NA 163 240 0 NA NA 226 316 0 NA NA 614 1160 1597 NA NA 886 1584 1786 NA
1470171600.0 1348.0 NA 159 234 0 NA NA 218 316 0 NA NA 514 981 1620 NA NA 730 1252 1806 NA
1470171600.0 135.11 242 0 101 NA NA 315 0 160 NA NA 1659 348 331 NA NA 1910 368 543 NA NA
1470171600.0 1353.0 NA 162 240 0 NA NA 226 316 0 NA NA 639 1125 1621 NA NA 821 1524 1736 NA
1470171600.0 1356.0 59 152 236 0 99 104 212 317 0 163 6994 654 982 1370 220 7686 780 1084 1515 343
1470171600.0 136.721 NA 166 237 0 NA NA 222 298 0 NA NA 3564 7743 896 NA NA 4096 8788 919 NA
1470171600.0 136.722 NA 164 256 0 NA NA 229 323 0 NA NA 4183 8573 928 NA NA 4726 9315 949 NA
1470171600.0 136.723 NA 163 237 0 NA NA 224 298 0 NA NA 4019 8223 915 NA NA 4576 9118 935 NA
1470171600.0 136.724 NA 170 241 0 NA NA 230 305 0 NA NA 5763 13506 1427 NA NA 5936 14013 1498 NA
1470171600.0 136.725 NA 165 238 0 NA NA 226 301 0 NA NA 3892 8476 933 NA NA 4459 9494 955 NA
1470171600.0 136.726 NA 167 241 0 NA NA 225 303 0 NA NA 5641 11863 1431 NA NA 5806 12446 1508 NA
1470171600.0 136.727 NA 194 250 0 NA NA 278 314 0 NA NA 4098 8106 948 NA NA 4642 8848 965 NA
1470171600.0 136.728 NA 196 246 0 NA NA 269 310 0 NA NA 5987 11588 1446 NA NA 6145 12052 1511 NA
1470171600.0 136.729 NA 164 239 0 NA NA 221 300 0 NA NA 3790 8552 927 NA NA 4324 9634 947 NA
1470171600.0 136.73 NA 168 255 0 NA NA 225 330 0 NA NA 4132 8602 945 NA NA 4669 9351 973 NA
1470171600.0 136.731 NA 164 241 0 NA NA 224 304 0 NA NA 4238 8614 908 NA NA 4799 9230 936 NA
1470171600.0 136.732 NA 152 236 0 NA NA 223 293 0 NA NA 2106 5385 817 NA NA 2592 6348 845 NA
1470171600.0 136.734 NA 165 238 0 NA NA 227 303 0 NA NA 4022 8499 931 NA NA 4565 9391 952 NA
1470171600.0 1361.0 60 160 233 0 NA 156 213 316 0 NA 6749 667 1033 1414 NA 8710 802 1175 1729 NA
1470171600.0 1362.0 56 154 236 0 NA 156 213 316 0 NA 8202 744 1365 2034 NA 12784 1250 1472 2085 NA
1470171600.0 1366.0 NA 161 238 0 NA NA 220 316 0 NA NA 565 931 1247 NA NA 785 1053 1324 NA
1470171600.0 139902.0 NA 159 240 0 NA NA 227 316 0 NA NA 726 1171 1639 NA NA 836 1582 1745 NA
1470171600.0 13992501.0 NA 202 311 0 NA NA 274 408 0 NA NA 4449 5469 2217 NA NA 5929 9131 2260 NA
1470171600.0 13992502.0 NA 210 308 0 NA NA 278 407 0 NA NA 4221 4743 2045 NA NA 7367 8020 2074 NA
1470171600.0 140.51 NA 33 177 0 NA NA 71 232 0 NA NA 517 1305 292 NA NA 953 1585 389 NA
1470171600.0 140.52 NA 190 177 0 NA NA 257 233 0 NA NA 1793 1412 236 NA NA 2185 1860 338 NA
1470171600.0 16.0 NA 81 189 0 NA NA 152 254 0 NA NA 2087 1122 476 NA NA 2352 1460 503 NA
1470171600.0 20.0 NA 82 192 0 NA NA 152 255 0 NA NA 2010 1107 469 NA NA 2178 1341 577 NA
1470171600.0 200.0 NA 85 208 0 NA NA 153 280 0 NA NA 597 948 487 NA NA 1074 1267 639 NA
1470171600.0 203.0 NA 91 215 0 NA NA 153 288 0 NA NA 617 1040 498 NA NA 1072 1444 525 NA
1470171600.0 204.0 48 79 204 0 NA 97 150 271 0 NA 7570 639 1001 545 NA 7949 944 1288 622 NA
1470171600.0 205.0 NA 81 198 0 NA NA 153 270 0 NA NA 529 749 489 NA NA 1052 1078 513 NA
1470171600.0 22.0 NA 82 192 0 NA NA 152 255 0 NA NA 2150 1808 529 NA NA 2375 2146 596 NA
1470171600.0 23.0 NA 81 191 0 NA NA 152 255 0 NA NA 2258 1671 597 NA NA 2568 2107 728 NA
1470171600.0 250200.1 59 191 175 NA NA 104 259 235 NA NA 6792 1525 1382 NA NA 7555 1851 1508 NA NA
1470171600.0 250203.0 NA 226 275 0 NA NA 352 352 0 NA NA 13849 2735 1335 NA NA 14703 3020 1383 NA
1470171600.0 250405.0 237 0 100 NA NA 317 0 160 NA NA 1408 276 317 NA NA 1577 303 561 NA NA
1470171600.0 250409.0 251 0 105 NA NA 333 0 161 NA NA 2258 346 503 NA NA 2457 373 569 NA NA
1470171600.0 25200.0 NA 209 312 0 NA NA 282 407 0 NA NA 4329 4638 2123 NA NA 7759 8309 2147 NA
1470171600.0 25202.0 NA 208 322 0 NA NA 278 413 0 NA NA 4739 5295 2080 NA NA 8030 8531 2109 NA
1470171600.0 25203.0 NA 206 307 0 NA NA 280 405 0 NA NA 4593 4482 2148 NA NA 8811 8862 2199 NA
1470171600.0 25204.0 NA 210 314 0 NA NA 271 410 0 NA NA 3291 3727 1478 NA NA 6053 6490 1507 NA
1470171600.0 25205.0 NA 207 309 0 NA NA 276 404 0 NA NA 3286 3536 1485 NA NA 6196 6334 1511 NA
1470171600.0 25207.0 NA 206 312 0 NA NA 274 410 0 NA NA 4461 4611 2054 NA NA 8253 8007 2079 NA
1470171600.0 25210.0 73 203 312 0 NA 156 269 392 0 NA 2837 1175 1796 1364 NA 4412 2034 2723 1515 NA
1470171600.0 25400.0 269 0 99 NA NA 370 0 160 NA NA 3383 366 267 NA NA 4380 418 350 NA NA
1470171600.0 25402.0 267 0 100 NA NA 372 0 160 NA NA 5741 491 479 NA NA 6243 531 2443 NA NA
1470171600.0 25403.0 269 0 99 NA NA 370 0 160 NA NA 3995 394 315 NA NA 4444 410 381 NA NA
1470171600.0 25405.0 267 0 100 NA NA 372 0 161 NA NA 3641 340 284 NA NA 4550 375 359 NA NA
1470171600.0 25406.0 267 0 99 NA NA 359 0 160 NA NA 2121 346 216 NA NA 3696 426 298 NA NA
1470171600.0 25407.0 258 0 102 NA NA 351 0 162 NA NA 3182 324 262 NA NA 5713 343 346 NA NA
1470171600.0 25408.0 275 0 104 NA NA 378 0 160 NA NA 5627 368 433 NA NA 6548 388 749 NA NA
1470171600.0 25409.0 264 0 100 NA NA 365 0 160 NA NA 4389 315 336 NA NA 6173 374 466 NA NA
1470171600.0 27.0 NA 80 191 0 NA NA 152 254 0 NA NA 2224 1368 507 NA NA 2531 1712 624 NA
1470171600.0 34.0 48 71 187 0 NA 97 142 254 0 NA 7508 506 567 566 NA 7866 601 649 598 NA
1470171600.0 36.0 NA 80 199 0 NA NA 152 262 0 NA NA 2626 11548 572 NA NA 2713 12167 708 NA
1470171600.0 4.23 NA 61 215 0 NA NA 111 276 0 NA NA 122 2005 579 NA NA 267 2549 704 NA
1470171600.0 4.25 NA 56 209 0 NA NA 98 271 0 NA NA 114 2146 527 NA NA 176 2689 596 NA
1470171600.0 4.28 NA 59 215 0 NA NA 116 279 0 NA NA 118 1605 1072 NA NA 877 2054 1306 NA
1470171600.0 4.54 NA 40 220 0 NA NA 80 278 0 NA NA 177 7578 550 NA NA 217 7959 581 NA
1470171600.0 4.57 NA 49 224 0 NA NA 93 282 0 NA NA 164 9437 524 NA NA 196 9897 584 NA
1470171600.0 4.6 NA 212 0 NA NA NA 278 0 NA NA NA 1434 252 NA NA NA 1813 567 NA NA
1470171600.0 4.63 NA 31 217 0 NA NA 80 274 0 NA NA 172 8434 563 NA NA 227 8855 592 NA
1470171600.0 4.67 NA 49 226 0 NA NA 95 282 0 NA NA 166 9316 557 NA NA 209 9760 614 NA
1470171600.0 4.77 NA 49 225 0 NA NA 95 284 0 NA NA 165 10480 535 NA NA 211 11129 585 NA
1470171600.0 4002.0 NA 81 194 NA NA NA 152 256 NA NA NA 2235 1427 NA NA NA 2440 1967 NA NA
1470171600.0 4007.0 42 74 197 NA NA 89 150 264 NA NA 875 316 588 NA NA 968 388 639 NA NA
1470171600.0 4008.0 45 76 196 NA NA 90 150 264 NA NA 740 192 353 NA NA 801 246 410 NA NA
1470171600.0 500199.0 109 NA NA NA NA 167 NA NA NA NA 3558 NA NA NA NA 4928 NA NA NA NA
1470171600.0 500200.1 59 94 167 NA NA 104 155 228 NA NA 6837 646 1296 NA NA 7615 1382 1408 NA NA
1470171600.0 500202.0 NA 117 239 0 NA NA 201 315 0 NA NA 4589 2006 488 NA NA 5953 2550 544 NA
1470171600.0 500203.0 NA 117 233 0 NA NA 200 302 0 NA NA 5043 1920 597 NA NA 6064 2403 622 NA
1470171600.0 500204.0 NA 115 233 0 NA NA 201 308 0 NA NA 5053 2039 596 NA NA 6157 2502 639 NA
1470171600.0 500205.0 NA 114 239 0 NA NA 200 317 0 NA NA 4875 2256 605 NA NA 5920 2716 633 NA
1470171600.0 500206.0 NA 114 230 0 NA NA 202 302 0 NA NA 5025 2146 598 NA NA 6194 2629 631 NA
1470171600.0 50200.0 NA 104 258 0 NA NA 165 344 0 NA NA 1545 2563 596 NA NA 2901 3823 684 NA
1470171600.0 50202.0 NA 107 270 0 NA NA 166 348 0 NA NA 1553 3318 612 NA NA 1727 4760 676 NA
1470171600.0 50206.0 NA 101 257 0 NA NA 160 341 0 NA NA 1460 2589 637 NA NA 2854 3772 690 NA
1470171600.0 518.0 14 32 0 NA NA 132 66 0 NA NA 10 26 13 NA NA 6018 52 25 NA NA
1470171600.0 522.0 14 28 0 NA NA 132 67 0 NA NA 8 35 11 NA NA 7577 129 16 NA NA
