Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1470085200.0 204.0 48 80 200 0 NA NA NA 96 150 271 0 NA NA NA 10169 960 1418 791 NA NA NA 10264 1344 1713 811 NA NA NA
1470085200.0 205.0 NA 80 197 0 NA NA NA NA 153 270 0 NA NA NA NA 751 851 603 NA NA NA NA 1123 1365 634 NA NA NA
1470085200.0 21.0 NA 82 187 0 NA NA NA NA 152 255 0 NA NA NA NA 2174 1486 447 NA NA NA NA 2234 1589 646 NA NA NA
1470085200.0 24.0 NA 82 193 0 NA NA NA NA 152 259 0 NA NA NA NA 3482 3435 870 NA NA NA NA 3555 3731 925 NA NA NA
1470085200.0 250199.0 142 NA NA NA NA NA NA 207 NA NA NA NA NA NA 6017 NA NA NA NA NA NA 9551 NA NA NA NA NA NA
1470085200.0 250200.0 NA 218 281 0 NA NA NA NA 319 359 0 NA NA NA NA 12090 2994 1383 NA NA NA NA 16144 3473 1442 NA NA NA
1470085200.0 250200.1 57 189 174 NA NA NA NA 104 259 235 NA NA NA NA 7212 1812 1576 NA NA NA NA 7716 2234 1695 NA NA NA NA
1470085200.0 250202.0 NA 229 290 0 NA NA NA NA 344 365 0 NA NA NA NA 13587 3562 1361 NA NA NA NA 16984 4256 1462 NA NA NA
1470085200.0 250203.0 NA 222 275 0 NA NA NA NA 344 351 0 NA NA NA NA 15807 2607 985 NA NA NA NA 17268 2986 996 NA NA NA
1470085200.0 250204.0 NA 219 276 0 NA NA NA NA 341 351 0 NA NA NA NA 12557 2680 1424 NA NA NA NA 16426 3139 1446 NA NA NA
1470085200.0 250205.0 NA 222 274 0 NA NA NA NA 355 353 0 NA NA NA NA 11834 2415 1459 NA NA NA NA 15771 2898 1532 NA NA NA
1470085200.0 250206.0 NA 220 272 0 NA NA NA NA 337 348 0 NA NA NA NA 11796 2998 1411 NA NA NA NA 15822 3312 1447 NA NA NA
1470085200.0 250207.0 NA 202 267 0 NA NA NA NA 315 345 0 NA NA NA NA 10169 2329 1351 NA NA NA NA 14148 2580 1383 NA NA NA
1470085200.0 250400.0 237 0 104 NA NA NA NA 321 0 161 NA NA NA NA 1361 431 467 NA NA NA NA 4609 445 544 NA NA NA NA
1470085200.0 250402.0 234 0 100 NA NA NA NA 321 0 161 NA NA NA NA 2242 468 477 NA NA NA NA 2407 511 545 NA NA NA NA
1470085200.0 250405.0 233 0 111 NA NA NA NA 315 0 161 NA NA NA NA 1071 254 227 NA NA NA NA 1646 274 310 NA NA NA NA
1470085200.0 250406.0 233 0 104 NA NA NA NA 316 0 161 NA NA NA NA 915 430 363 NA NA NA NA 4089 445 448 NA NA NA NA
1470085200.0 250407.0 216 0 100 NA NA NA NA 298 0 162 NA NA NA NA 1387 397 354 NA NA NA NA 1572 416 406 NA NA NA NA
1470085200.0 250408.0 232 0 99 NA NA NA NA 319 0 161 NA NA NA NA 2090 468 431 NA NA NA NA 2517 490 499 NA NA NA NA
1470085200.0 250409.0 244 0 102 NA NA NA NA 333 0 162 NA NA NA NA 1780 288 420 NA NA NA NA 1956 331 511 NA NA NA NA
1470085200.0 25200.0 NA 203 302 0 NA NA NA NA 284 403 0 NA NA NA NA 2986 3445 1223 NA NA NA NA 5521 8541 1348 NA NA NA
1470085200.0 25202.0 NA 205 309 0 NA NA NA NA 279 408 0 NA NA NA NA 3136 3850 1276 NA NA NA NA 5578 8765 1401 NA NA NA
1470085200.0 25203.0 NA 199 299 0 NA NA NA NA 276 409 0 NA NA NA NA 3006 3211 1226 NA NA NA NA 5665 8381 1381 NA NA NA
1470085200.0 25204.0 NA 196 311 0 NA NA NA NA 271 409 0 NA NA NA NA 3497 3999 1693 NA NA NA NA 6594 6628 1735 NA NA NA
1470085200.0 25205.0 NA 196 310 0 NA NA NA NA 275 404 0 NA NA NA NA 3507 3900 1835 NA NA NA NA 6601 6229 1887 NA NA NA
1470085200.0 25206.0 NA 201 318 0 NA NA NA NA 272 409 0 NA NA NA NA 3189 4002 1374 NA NA NA NA 8889 10452 1458 NA NA NA
1470085200.0 25207.0 NA 197 311 0 NA NA NA NA 277 416 0 NA NA NA NA 3033 3425 1363 NA NA NA NA 5580 8636 1591 NA NA NA
1470085200.0 25208.0 NA 205 319 0 NA NA NA NA 284 412 0 NA NA NA NA 3745 5514 1726 NA NA NA NA 6925 7765 1798 NA NA NA
1470085200.0 25209.0 NA 201 313 0 NA NA NA NA 276 414 0 NA NA NA NA 3828 4943 1724 NA NA NA NA 6684 7465 1782 NA NA NA
1470085200.0 25210.0 69 199 305 0 NA NA NA 156 269 395 0 NA NA NA 3048 1271 1962 1742 NA NA NA 4992 2122 2956 1780 NA NA NA
1470085200.0 25211.0 58 199 315 0 NA NA NA 156 281 409 0 NA NA NA 4328 2639 3193 1420 NA NA NA 6075 7313 6018 1447 NA NA NA
1470085200.0 25212.0 59 197 316 0 NA NA NA 156 276 405 0 NA NA NA 5358 2897 3156 1431 NA NA NA 7419 8450 6809 1489 NA NA NA
1470085200.0 25213.0 59 195 315 0 NA NA NA 156 279 401 0 NA NA NA 7225 2983 3450 1125 NA NA NA 9270 8433 6725 1150 NA NA NA
1470085200.0 25400.0 269 0 97 NA NA NA NA 370 0 160 NA NA NA NA 3890 334 288 NA NA NA NA 4416 401 342 NA NA NA NA
1470085200.0 25402.0 267 0 100 NA NA NA NA 366 0 160 NA NA NA NA 4662 366 346 NA NA NA NA 9101 413 400 NA NA NA NA
1470085200.0 25405.0 264 0 100 NA NA NA NA 369 0 161 NA NA NA NA 3358 330 258 NA NA NA NA 4646 354 338 NA NA NA NA
1470085200.0 25406.0 266 0 103 NA NA NA NA 357 0 160 NA NA NA NA 2044 310 206 NA NA NA NA 3974 341 270 NA NA NA NA
