Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1468530000.0 1.0 47 61 127 NA NA 93 135 177 NA NA 3261 488 962 NA NA 3408 588 1043 NA NA
1468530000.0 1000.0 NA 225 124 0 47 NA 280 185 0 80 NA 3103 397 457 103 NA 3503 455 476 161
1468530000.0 10021.0 NA 101 227 0 NA NA 176 321 0 NA NA 693 1684 589 NA NA 1165 2153 612 NA
1468530000.0 101.0 78 NA NA NA NA 137 NA NA NA NA 1458 NA NA NA NA 1535 NA NA NA NA
1468530000.0 102.0 79 NA NA NA NA 139 NA NA NA NA 960 NA NA NA NA 1021 NA NA NA NA
1468530000.0 103.0 34 0 0 NA NA 75 0 0 NA NA 470 97 184 NA NA 513 109 206 NA NA
1468530000.0 105.0 46 77 23 NA NA 93 142 54 NA NA 2960 484 3 NA NA 3075 506 6 NA NA
1468530000.0 106.0 33 0 0 NA NA 75 0 0 NA NA 457 92 173 NA NA 469 105 196 NA NA
1468530000.0 107.0 54 81 191 NA NA 94 143 256 NA NA 4489 322 465 NA NA 4944 337 502 NA NA
1468530000.0 108.0 52 73 195 NA NA 97 143 257 NA NA 8068 378 668 NA NA 8307 423 893 NA NA
1468530000.0 10821.0 83 NA NA NA NA 125 NA NA NA NA 5877 NA NA NA NA 5951 NA NA NA NA
1468530000.0 10824.0 97 NA NA NA NA 142 NA NA NA NA 19762 NA NA NA NA 20071 NA NA NA NA
1468530000.0 10825.0 95 NA NA NA NA 141 NA NA NA NA 10970 NA NA NA NA 11623 NA NA NA NA
1468530000.0 10826.0 100 NA NA NA NA 146 NA NA NA NA 26815 NA NA NA NA 27087 NA NA NA NA
1468530000.0 109.0 58 80 198 NA NA 97 142 257 NA NA 6917 366 622 NA NA 7279 468 760 NA NA
1468530000.0 110.0 42 81 200 NA NA 86 142 256 NA NA 925 470 543 NA NA 961 482 560 NA NA
1468530000.0 111.0 58 81 192 NA NA 94 143 256 NA NA 3192 403 663 NA NA 3373 521 741 NA NA
1468530000.0 112.0 50 71 196 NA NA 94 143 256 NA NA 6270 331 480 NA NA 6314 362 607 NA NA
1468530000.0 113.0 50 81 203 NA NA 97 143 256 NA NA 7615 387 539 NA NA 7760 445 683 NA NA
1468530000.0 114.0 49 83 204 NA NA 96 152 256 NA NA 6714 364 511 NA NA 6824 424 630 NA NA
1468530000.0 115.0 51 80 196 NA NA 97 143 256 NA NA 6631 374 561 NA NA 7125 408 697 NA NA
1468530000.0 116.0 52 81 203 NA NA 96 143 256 NA NA 6678 363 536 NA NA 6840 393 672 NA NA
1468530000.0 117.0 51 73 199 NA NA 96 143 256 NA NA 8376 357 607 NA NA 8709 390 807 NA NA
1468530000.0 118.0 51 83 196 NA NA 97 143 256 NA NA 7807 376 653 NA NA 8211 418 783 NA NA
1468530000.0 119.0 55 71 193 NA NA 94 142 256 NA NA 4516 321 452 NA NA 4657 338 645 NA NA
1468530000.0 12.0 NA 91 201 0 NA NA 151 260 0 NA NA 1830 2005 594 NA NA 2017 2041 606 NA
1468530000.0 120.0 42 77 199 NA NA 80 142 256 NA NA 557 309 405 NA NA 577 318 426 NA NA
1468530000.0 121.0 52 82 195 NA NA 97 143 258 NA NA 8381 409 685 NA NA 8609 461 883 NA NA
1468530000.0 122.0 43 79 189 NA NA 90 142 256 NA NA 845 191 397 NA NA 920 210 436 NA NA
1468530000.0 123.1 177 NA NA NA NA 244 NA NA NA NA 770 NA NA NA NA 828 NA NA NA NA
1468530000.0 123.2 179 NA NA NA NA 246 NA NA NA NA 781 NA NA NA NA 824 NA NA NA NA
1468530000.0 123.3 168 NA NA NA NA 229 NA NA NA NA 442 NA NA NA NA 465 NA NA NA NA
1468530000.0 124.1 173 NA NA NA NA 239 NA NA NA NA 487 NA NA NA NA 514 NA NA NA NA
1468530000.0 124.2 178 NA NA NA NA 244 NA NA NA NA 757 NA NA NA NA 786 NA NA NA NA
1468530000.0 124.4 174 NA NA NA NA 238 NA NA NA NA 467 NA NA NA NA 530 NA NA NA NA
1468530000.0 124.5 173 NA NA NA NA 239 NA NA NA NA 504 NA NA NA NA 562 NA NA NA NA
1468530000.0 124.6 171 NA NA NA NA 229 NA NA NA NA 488 NA NA NA NA 539 NA NA NA NA
1468530000.0 125.0 50 81 203 NA NA 94 143 256 NA NA 5668 336 486 NA NA 5723 366 674 NA NA
1468530000.0 126.0 50 77 198 NA NA 87 142 256 NA NA 1927 459 559 NA NA 1942 471 576 NA NA
1468530000.0 127.0 50 78 200 NA NA 86 142 256 NA NA 1814 478 602 NA NA 1828 496 631 NA NA
1468530000.0 128.0 48 78 199 NA NA 81 142 256 NA NA 723 467 523 NA NA 735 477 539 NA NA
1468530000.0 129.0 43 77 193 NA NA 86 142 256 NA NA 756 460 525 NA NA 878 479 550 NA NA
1468530000.0 130.0 49 72 194 NA NA 85 142 256 NA NA 910 481 534 NA NA 974 495 562 NA NA
1468530000.0 1301.0 64 145 176 NA NA 101 203 232 NA NA 1415 489 1672 NA NA 2262 691 1821 NA NA
