Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470214800.0 10224.0 NA 145 313 0 NA NA 207 392 0 NA NA 4329 6558 1019 NA NA 8555 10431 1064 NA
1470214800.0 10225.0 NA 144 321 0 NA NA 210 401 0 NA NA 4346 6748 954 NA NA 13155 13881 1131 NA
1470214800.0 10624.0 88 89 174 0 NA 134 128 205 0 NA 10306 1208 1148 791 NA 10566 1400 1408 912 NA
1470214800.0 10625.0 88 87 179 0 NA 141 128 202 0 NA 8006 1197 939 694 NA 8084 1407 1207 828 NA
1470214800.0 10626.0 89 102 172 0 NA 134 128 206 0 NA 17570 1290 1315 806 NA 17790 1494 1477 820 NA
1470214800.0 108.0 56 87 221 NA NA 102 146 266 NA NA 9312 741 1054 NA NA 9373 860 1362 NA NA
1470214800.0 10824.0 102 NA NA NA NA 148 NA NA NA NA 23602 NA NA NA NA 23878 NA NA NA NA
1470214800.0 10825.0 100 NA NA NA NA 147 NA NA NA NA 17524 NA NA NA NA 17652 NA NA NA NA
1470214800.0 10826.0 113 NA NA NA NA 157 NA NA NA NA 40627 NA NA NA NA 40893 NA NA NA NA
1470214800.0 109.0 55 96 224 NA NA 103 146 266 NA NA 9030 708 1012 NA NA 9072 861 1262 NA NA
1470214800.0 1102.0 NA 90 228 138 88 NA 160 272 176 116 NA 4946 5481 3234 210 NA 5081 5743 3370 213
1470214800.0 11021.0 92 211 91 NA NA 133 255 127 NA NA 6573 5978 2315 NA NA 6641 6215 2575 NA NA
1470214800.0 11024.0 100 227 94 NA NA 148 259 131 NA NA 23293 6024 2379 NA NA 23422 6142 2667 NA NA
1470214800.0 11025.0 101 213 93 NA NA 148 260 129 NA NA 17609 5940 2568 NA NA 17704 6032 2656 NA NA
1470214800.0 11026.0 112 215 104 NA NA 156 261 133 NA NA 40600 6158 2417 NA NA 40859 6420 2640 NA NA
1470214800.0 11224.0 92 92 176 0 NA 141 128 205 0 NA 10505 1311 1152 791 NA 10688 1519 1385 798 NA
1470214800.0 11225.0 93 86 171 0 NA 139 128 203 0 NA 8284 1233 983 704 NA 8346 1357 1154 830 NA
1470214800.0 11226.0 94 102 173 0 NA 139 128 208 0 NA 18096 1365 1281 792 NA 18202 1508 1564 916 NA
1470214800.0 113.0 55 95 222 NA NA 108 146 265 NA NA 6826 698 828 NA NA 6956 762 966 NA NA
1470214800.0 115.0 55 94 220 NA NA 104 146 265 NA NA 6969 706 938 NA NA 6983 873 1151 NA NA
