Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470258000.0 10225.0 NA 146 331 0 NA NA 213 401 0 NA NA 4377 6779 983 NA NA 13123 13833 1137 NA
1470258000.0 10624.0 88 90 172 0 NA 134 129 205 0 NA 10027 1251 1226 795 NA 10214 1399 1512 804 NA
1470258000.0 10625.0 88 88 169 0 NA 138 129 203 0 NA 7768 1206 958 704 NA 7864 1399 1283 826 NA
1470258000.0 10626.0 88 90 178 0 NA 135 129 207 0 NA 17368 1238 1286 789 NA 17516 1370 1641 799 NA
1470258000.0 108.0 56 83 223 NA NA 105 146 266 NA NA 9282 725 1053 NA NA 9425 832 1193 NA NA
1470258000.0 10824.0 100 NA NA NA NA 147 NA NA NA NA 22630 NA NA NA NA 22824 NA NA NA NA
1470258000.0 10825.0 99 NA NA NA NA 146 NA NA NA NA 17669 NA NA NA NA 17892 NA NA NA NA
1470258000.0 10826.0 112 NA NA NA NA 157 NA NA NA NA 40764 NA NA NA NA 40894 NA NA NA NA
1470258000.0 1102.0 NA 98 227 129 88 NA 159 273 176 114 NA 5041 5514 3125 202 NA 5148 5828 3247 326
1470258000.0 11021.0 91 211 91 NA NA 133 255 127 NA NA 6519 6015 2318 NA NA 6598 6249 2474 NA NA
1470258000.0 11024.0 100 227 94 NA NA 148 258 131 NA NA 23418 6082 2404 NA NA 23671 6168 2640 NA NA
1470258000.0 11025.0 100 212 105 NA NA 148 260 129 NA NA 16864 5984 2370 NA NA 16923 6186 2470 NA NA
1470258000.0 11026.0 113 215 102 NA NA 157 261 133 NA NA 40876 6126 2432 NA NA 41118 6402 2645 NA NA
1470258000.0 11224.0 95 102 174 0 NA 139 128 205 0 NA 10788 1289 1142 804 NA 10997 1425 1420 944 NA
1470258000.0 11225.0 92 88 168 0 NA 140 129 202 0 NA 8002 1238 955 702 NA 8053 1447 1176 713 NA
1470258000.0 11226.0 95 91 175 0 NA 141 129 208 0 NA 17754 1364 1276 815 NA 17963 1525 1601 939 NA
1470258000.0 117.0 57 82 227 NA NA 107 146 267 NA NA 10113 730 998 NA NA 10283 890 1251 NA NA
1470258000.0 118.0 57 83 226 NA NA 102 146 268 NA NA 9856 749 1055 NA NA 9906 939 1314 NA NA
1470258000.0 121.0 56 83 224 NA NA 107 146 267 NA NA 9933 748 1091 NA NA 10002 828 1391 NA NA
1470258000.0 1302.0 65 163 192 NA NA 109 207 241 NA NA 10236 1063 1051 NA NA 10352 1299 1372 NA NA
