Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468407600.0 1.0 58 93 149 NA NA NA NA NA 103 152 195 NA NA NA NA NA 3577 629 531 NA NA NA NA NA 3665 709 674 NA NA NA NA NA
1468407600.0 10.0 NA 92 226 0 NA NA NA NA NA 160 275 0 NA NA NA NA NA 4322 4030 1086 NA NA NA NA NA 4446 4212 1223 NA NA NA NA
1468407600.0 1000.0 NA 239 154 0 56 NA NA NA NA 302 203 0 84 NA NA NA NA 4000 697 844 163 NA NA NA NA 4388 919 975 278 NA NA NA
1468407600.0 1001.0 NA 211 181 0 0 0 0 0 NA 264 223 0 0 0 0 0 NA 3538 533 8 92 920 46 932 NA 3935 575 12 103 1037 157 1052
1468407600.0 1002.0 NA 237 70 NA NA NA NA NA NA 296 104 NA NA NA NA NA NA 3990 248 NA NA NA NA NA NA 4420 399 NA NA NA NA NA
1468407600.0 10021.0 NA 106 260 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 751 1772 756 NA NA NA NA NA 896 2067 787 NA NA NA NA
1468407600.0 10023.0 NA 117 262 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 676 1142 785 NA NA NA NA NA 915 1576 835 NA NA NA NA
1468407600.0 10024.0 NA 113 263 0 NA NA NA NA NA 199 330 0 NA NA NA NA NA 783 1642 899 NA NA NA NA NA 1061 2020 1086 NA NA NA NA
1468407600.0 10024.1 NA 116 167 0 NA NA NA NA NA 199 220 0 NA NA NA NA NA 773 787 724 NA NA NA NA NA 1015 1290 1182 NA NA NA NA
1468407600.0 10024.2 NA 114 264 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 775 1647 883 NA NA NA NA NA 924 2014 918 NA NA NA NA
1468407600.0 10024.3 NA 117 163 0 NA NA NA NA NA 199 216 0 NA NA NA NA NA 750 788 666 NA NA NA NA NA 1320 1130 796 NA NA NA NA
1468407600.0 10024.4 NA 116 263 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 786 1604 882 NA NA NA NA NA 1023 1942 930 NA NA NA NA
1468407600.0 10024.5 NA 114 160 0 NA NA NA NA NA 199 216 0 NA NA NA NA NA 757 759 635 NA NA NA NA NA 1043 951 831 NA NA NA NA
1468407600.0 10025.0 NA 108 262 0 NA NA NA NA NA 199 330 0 NA NA NA NA NA 751 1289 842 NA NA NA NA NA 1019 1660 877 NA NA NA NA
1468407600.0 10026.0 NA 113 263 0 NA NA NA NA NA 199 330 0 NA NA NA NA NA 812 1986 933 NA NA NA NA NA 950 2218 1071 NA NA NA NA
1468407600.0 1003.0 NA 200 0 NA NA NA NA NA NA 270 0 NA NA NA NA NA NA 5879 626 NA NA NA NA NA NA 6282 813 NA NA NA NA NA
1468407600.0 1004.0 NA 199 136 0 0 0 0 NA NA 255 183 0 0 0 0 NA NA 953 293 9 89 945 907 NA NA 1118 440 112 199 1077 925 NA
1468407600.0 101.0 96 NA NA NA NA NA NA NA 145 NA NA NA NA NA NA NA 2328 NA NA NA NA NA NA NA 2562 NA NA NA NA NA NA NA
1468407600.0 102.0 94 NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA 1748 NA NA NA NA NA NA NA 1813 NA NA NA NA NA NA NA
1468407600.0 10224.0 NA 146 336 0 NA NA NA NA NA 207 402 0 NA NA NA NA NA 4185 7546 1027 NA NA NA NA NA 8491 11829 1197 NA NA NA NA
1468407600.0 10225.0 NA 158 348 0 NA NA NA NA NA 216 407 0 NA NA NA NA NA 4356 6965 1072 NA NA NA NA NA 12797 14090 1288 NA NA NA NA
1468407600.0 103.0 44 0 0 NA NA NA NA NA 79 0 0 NA NA NA NA NA 787 141 278 NA NA NA NA NA 800 163 336 NA NA NA NA NA
1468407600.0 105.0 58 88 36 NA NA NA NA NA 106 154 55 NA NA NA NA NA 3632 658 4 NA NA NA NA NA 3674 891 55 NA NA NA NA NA
1468407600.0 106.0 43 0 0 NA NA NA NA NA 79 0 0 NA NA NA NA NA 800 132 285 NA NA NA NA NA 913 195 399 NA NA NA NA NA
1468407600.0 107.0 59 94 227 NA NA NA NA NA 104 154 268 NA NA NA NA NA 6620 685 860 NA NA NA NA NA 6666 797 1096 NA NA NA NA NA
1468407600.0 108.0 60 98 238 NA NA NA NA NA 109 154 270 NA NA NA NA NA 10330 722 1082 NA NA NA NA NA 10512 959 1324 NA NA NA NA NA
1468407600.0 10821.0 100 NA NA NA NA NA NA NA 136 NA NA NA NA NA NA NA 6525 NA NA NA NA NA NA NA 6626 NA NA NA NA NA NA NA
1468407600.0 10824.0 111 NA NA NA NA NA NA NA 159 NA NA NA NA NA NA NA 24874 NA NA NA NA NA NA NA 25124 NA NA NA NA NA NA NA
1468407600.0 10825.0 111 NA NA NA NA NA NA NA 159 NA NA NA NA NA NA NA 18696 NA NA NA NA NA NA NA 18911 NA NA NA NA NA NA NA
1468407600.0 10826.0 115 NA NA NA NA NA NA NA 164 NA NA NA NA NA NA NA 42760 NA NA NA NA NA NA NA 42949 NA NA NA NA NA NA NA
