Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1469955600.0 10.0 NA 90 222 0 NA NA 159 271 0 NA NA 4890 4095 1089 NA NA 5048 4268 1118 NA
1469955600.0 10025.0 NA 118 255 0 NA NA 198 323 0 NA NA 781 1319 872 NA NA 989 1608 1017 NA
1469955600.0 10224.0 NA 146 311 0 NA NA 207 395 0 NA NA 4251 6515 964 NA NA 6506 10083 1006 NA
1469955600.0 10225.0 NA 148 319 0 NA NA 213 400 0 NA NA 4358 6779 956 NA NA 12619 13885 1199 NA
1469955600.0 10624.0 91 89 178 0 NA 134 128 205 0 NA 10371 1260 1176 792 NA 10499 1384 1455 915 NA
1469955600.0 10625.0 89 86 170 0 NA 139 128 202 0 NA 8112 1230 957 707 NA 8335 1357 1223 717 NA
1469955600.0 10626.0 87 89 180 0 NA 135 128 206 0 NA 17464 1261 1272 807 NA 17690 1472 1444 939 NA
1469955600.0 107.0 54 94 223 NA NA 102 146 264 NA NA 5952 705 840 NA NA 6027 925 1082 NA NA
1469955600.0 108.0 55 83 226 NA NA 102 146 265 NA NA 9613 735 1068 NA NA 9795 908 1370 NA NA
1469955600.0 10824.0 100 NA NA NA NA 147 NA NA NA NA 23290 NA NA NA NA 23517 NA NA NA NA
1469955600.0 10825.0 100 NA NA NA NA 147 NA NA NA NA 17657 NA NA NA NA 17824 NA NA NA NA
1469955600.0 10826.0 105 NA NA NA NA 157 NA NA NA NA 40860 NA NA NA NA 41111 NA NA NA NA
1469955600.0 109.0 55 83 222 NA NA 102 146 266 NA NA 9466 736 1026 NA NA 9624 818 1269 NA NA
1469955600.0 11.0 NA 93 234 0 73 NA 159 280 0 95 NA 4148 1552 1052 66 NA 4298 1759 1184 175
1469955600.0 1102.0 NA 103 224 132 86 NA 158 273 172 116 NA 4991 5479 3263 209 NA 5133 5643 3437 224
1469955600.0 11021.0 92 210 90 NA NA 133 255 128 NA NA 6561 5973 2373 NA NA 6651 6125 2579 NA NA
1469955600.0 11024.0 99 214 94 NA NA 147 258 130 NA NA 23349 6184 2467 NA NA 23459 6451 2723 NA NA
1469955600.0 11025.0 101 211 93 NA NA 146 260 129 NA NA 17669 6200 2368 NA NA 17932 6299 2549 NA NA
1469955600.0 11026.0 105 214 95 NA NA 157 260 133 NA NA 40739 6116 2402 NA NA 41019 6303 2646 NA NA
1469955600.0 112.0 53 79 219 NA NA 100 146 264 NA NA 5863 701 788 NA NA 6038 953 937 NA NA
