Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469048400.0 1.0 59 80 152 NA NA NA NA NA 103 138 192 NA NA NA NA NA 3566 607 497 NA NA NA NA NA 3603 667 689 NA NA NA NA NA
1469048400.0 10.0 NA 100 235 0 NA NA NA NA NA 160 274 0 NA NA NA NA NA 4882 4132 1081 NA NA NA NA NA 5027 4309 1117 NA NA NA NA
1469048400.0 1000.0 NA 244 150 0 59 NA NA NA NA 304 203 0 84 NA NA NA NA 4013 690 873 171 NA NA NA NA 4396 750 1003 283 NA NA NA
1469048400.0 1001.0 NA 210 180 0 0 0 0 0 NA 265 224 0 0 0 0 0 NA 3677 540 9 92 905 49 891 NA 4070 676 18 205 1031 175 1005
1469048400.0 1002.0 NA 237 81 NA NA NA NA NA NA 297 104 NA NA NA NA NA NA 4062 236 NA NA NA NA NA NA 4354 340 NA NA NA NA NA
1469048400.0 10021.0 NA 107 257 0 NA NA NA NA NA 200 329 0 NA NA NA NA NA 766 1665 826 NA NA NA NA NA 981 1971 970 NA NA NA NA
1469048400.0 10023.0 NA 118 259 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 716 1144 826 NA NA NA NA NA 868 1331 966 NA NA NA NA
1469048400.0 10024.0 NA 113 259 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 834 1573 883 NA NA NA NA NA 1114 1882 924 NA NA NA NA
1469048400.0 10024.1 NA 113 168 0 NA NA NA NA NA 199 216 0 NA NA NA NA NA 830 800 713 NA NA NA NA NA 1053 1091 832 NA NA NA NA
1469048400.0 10024.2 NA 120 266 0 NA NA NA NA NA 199 328 0 NA NA NA NA NA 823 1548 912 NA NA NA NA NA 979 1861 1125 NA NA NA NA
1469048400.0 10024.3 NA 113 156 0 NA NA NA NA NA 199 212 0 NA NA NA NA NA 808 774 630 NA NA NA NA NA 1043 961 640 NA NA NA NA
1469048400.0 10024.4 NA 113 257 0 NA NA NA NA NA 199 328 0 NA NA NA NA NA 813 1536 865 NA NA NA NA NA 966 1782 1030 NA NA NA NA
1469048400.0 10024.5 NA 120 157 0 NA NA NA NA NA 199 212 0 NA NA NA NA NA 829 765 652 NA NA NA NA NA 959 1048 662 NA NA NA NA
1469048400.0 10025.0 NA 121 265 0 NA NA NA NA NA 200 329 0 NA NA NA NA NA 786 1348 881 NA NA NA NA NA 1095 1525 1033 NA NA NA NA
1469048400.0 10026.0 NA 114 267 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 848 1925 874 NA NA NA NA NA 1085 2108 910 NA NA NA NA
1469048400.0 1003.0 NA 206 0 NA NA NA NA NA NA 267 0 NA NA NA NA NA NA 5946 657 NA NA NA NA NA NA 6260 794 NA NA NA NA NA
1469048400.0 1004.0 NA 205 147 0 0 0 0 NA NA 256 183 0 0 0 0 NA NA 951 297 9 91 929 917 NA NA 1149 322 45 102 945 1083 NA
