Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468918800.0 1.0 58 79 146 NA NA NA NA NA 106 137 191 NA NA NA NA NA 3565 588 504 NA NA NA NA NA 3609 795 792 NA NA NA NA NA
1468918800.0 10.0 NA 100 227 0 NA NA NA NA NA 159 273 0 NA NA NA NA NA 4546 4065 1128 NA NA NA NA NA 4684 4294 1262 NA NA NA NA
1468918800.0 1000.0 NA 239 160 0 56 NA NA NA NA 302 202 0 84 NA NA NA NA 4003 716 857 160 NA NA NA NA 4406 790 993 169 NA NA NA
1468918800.0 1001.0 NA 211 192 0 0 0 0 0 NA 264 223 0 0 0 0 0 NA 3537 530 8 90 931 49 954 NA 3827 565 10 101 1051 244 1071
1468918800.0 1002.0 NA 240 74 NA NA NA NA NA NA 297 104 NA NA NA NA NA NA 4000 245 NA NA NA NA NA NA 4240 353 NA NA NA NA NA
1468918800.0 10021.0 NA 109 259 0 NA NA NA NA NA 198 328 0 NA NA NA NA NA 743 1728 845 NA NA NA NA NA 966 2075 986 NA NA NA NA
1468918800.0 10023.0 NA 112 256 0 NA NA NA NA NA 198 328 0 NA NA NA NA NA 683 1145 808 NA NA NA NA NA 801 1399 862 NA NA NA NA
1468918800.0 10024.0 NA 112 260 0 NA NA NA NA NA 198 328 0 NA NA NA NA NA 797 1613 900 NA NA NA NA NA 940 1793 949 NA NA NA NA
1468918800.0 10024.1 NA 111 159 0 NA NA NA NA NA 198 215 0 NA NA NA NA NA 790 846 703 NA NA NA NA NA 1023 1073 713 NA NA NA NA
1468918800.0 10024.2 NA 113 262 0 NA NA NA NA NA 198 327 0 NA NA NA NA NA 805 1639 834 NA NA NA NA NA 1023 1887 981 NA NA NA NA
