Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468400400.0 1.0 58 91 154 NA NA NA NA NA 105 152 195 NA NA NA NA NA 3618 630 527 NA NA NA NA NA 3650 864 664 NA NA NA NA NA
1468400400.0 10.0 NA 89 227 0 NA NA NA NA NA 160 275 0 NA NA NA NA NA 4205 4146 1099 NA NA NA NA NA 4524 4342 1243 NA NA NA NA
1468400400.0 1000.0 NA 238 165 0 58 NA NA NA NA 302 203 0 84 NA NA NA NA 3986 681 830 164 NA NA NA NA 4205 831 864 275 NA NA NA
1468400400.0 1001.0 NA 211 181 0 0 0 0 0 NA 264 223 0 0 0 0 0 NA 3639 569 9 85 918 52 914 NA 3821 769 113 96 1041 113 1035
1468400400.0 1002.0 NA 236 72 NA NA NA NA NA NA 296 104 NA NA NA NA NA NA 3989 227 NA NA NA NA NA NA 4263 232 NA NA NA NA NA
1468400400.0 10021.0 NA 119 259 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 743 1729 756 NA NA NA NA NA 897 2260 789 NA NA NA NA
1468400400.0 10023.0 NA 108 261 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 669 1093 808 NA NA NA NA NA 857 1287 967 NA NA NA NA
1468400400.0 10024.0 NA 114 267 0 NA NA NA NA NA 199 330 0 NA NA NA NA NA 786 1638 897 NA NA NA NA NA 1083 2066 941 NA NA NA NA
1468400400.0 10024.1 NA 114 166 0 NA NA NA NA NA 199 220 0 NA NA NA NA NA 787 793 718 NA NA NA NA NA 1140 1144 926 NA NA NA NA
1468400400.0 10024.2 NA 123 265 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 790 1618 844 NA NA NA NA NA 966 1988 885 NA NA NA NA
1468400400.0 10024.3 NA 113 160 0 NA NA NA NA NA 199 216 0 NA NA NA NA NA 777 831 640 NA NA NA NA NA 1095 1091 649 NA NA NA NA
1468400400.0 10024.4 NA 113 264 0 NA NA NA NA NA 199 329 0 NA NA NA NA NA 778 1587 877 NA NA NA NA NA 935 1882 917 NA NA NA NA
1468400400.0 10024.5 NA 113 158 0 NA NA NA NA NA 199 216 0 NA NA NA NA NA 775 778 653 NA NA NA NA NA 1038 1012 669 NA NA NA NA
1468400400.0 10025.0 NA 114 265 0 NA NA NA NA NA 199 330 0 NA NA NA NA NA 704 1297 823 NA NA NA NA NA 960 1782 967 NA NA NA NA
1468400400.0 10026.0 NA 127 261 0 NA NA NA NA NA 199 330 0 NA NA NA NA NA 805 2081 954 NA NA NA NA NA 953 2509 992 NA NA NA NA
1468400400.0 1003.0 NA 201 0 NA NA NA NA NA NA 270 0 NA NA NA NA NA NA 5900 627 NA NA NA NA NA NA 6195 660 NA NA NA NA NA
1468400400.0 1004.0 NA 201 148 0 0 0 0 NA NA 255 183 0 0 0 0 NA NA 946 292 8 86 954 959 NA NA 1070 334 12 95 974 1070 NA
1468400400.0 101.0 94 NA NA NA NA NA NA NA 145 NA NA NA NA NA NA NA 2295 NA NA NA NA NA NA NA 2508 NA NA NA NA NA NA NA
1468400400.0 102.0 93 NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA 1743 NA NA NA NA NA NA NA 1915 NA NA NA NA NA NA NA
1468400400.0 10224.0 NA 146 336 0 NA NA NA NA NA 207 406 0 NA NA NA NA NA 4216 7561 1077 NA NA NA NA NA 8719 11252 1111 NA NA NA NA
1468400400.0 10225.0 NA 163 348 0 NA NA NA NA NA 216 411 0 NA NA NA NA NA 4334 6870 1197 NA NA NA NA NA 11749 13760 1347 NA NA NA NA
1468400400.0 103.0 45 0 0 NA NA NA NA NA 79 0 0 NA NA NA NA NA 793 141 280 NA NA NA NA NA 904 204 430 NA NA NA NA NA
1468400400.0 105.0 58 89 35 NA NA NA NA NA 105 154 55 NA NA NA NA NA 3599 636 3 NA NA NA NA NA 3697 1028 82 NA NA NA NA NA
1468400400.0 106.0 44 0 0 NA NA NA NA NA 79 0 0 NA NA NA NA NA 789 138 280 NA NA NA NA NA 900 263 336 NA NA NA NA NA
1468400400.0 107.0 63 102 225 NA NA NA NA NA 105 154 267 NA NA NA NA NA 6534 686 876 NA NA NA NA NA 6718 901 1202 NA NA NA NA NA
1468400400.0 108.0 69 104 229 NA NA NA NA NA 108 154 269 NA NA NA NA NA 10339 726 1087 NA NA NA NA NA 10490 798 1225 NA NA NA NA NA
1468400400.0 10821.0 100 NA NA NA NA NA NA NA 136 NA NA NA NA NA NA NA 6472 NA NA NA NA NA NA NA 6567 NA NA NA NA NA NA NA
1468400400.0 10824.0 111 NA NA NA NA NA NA NA 159 NA NA NA NA NA NA NA 24820 NA NA NA NA NA NA NA 24933 NA NA NA NA NA NA NA
1468400400.0 10825.0 111 NA NA NA NA NA NA NA 158 NA NA NA NA NA NA NA 18747 NA NA NA NA NA NA NA 18963 NA NA NA NA NA NA NA
1468400400.0 10826.0 114 NA NA NA NA NA NA NA 162 NA NA NA NA NA NA NA 42895 NA NA NA NA NA NA NA 43110 NA NA NA NA NA NA NA
1468400400.0 109.0 60 90 228 NA NA NA NA NA 107 154 269 NA NA NA NA NA 9790 716 1127 NA NA NA NA NA 9852 791 1344 NA NA NA NA NA
1468400400.0 11.0 NA 89 238 0 74 NA NA NA NA 159 282 0 96 NA NA NA NA 3519 1602 1081 68 NA NA NA NA 3602 1906 1157 176 NA NA NA
1468400400.0 110.0 54 89 223 NA NA NA NA NA 87 154 267 NA NA NA NA NA 1283 640 711 NA NA NA NA NA 1307 810 853 NA NA NA NA NA
1468400400.0 1102.0 NA 91 234 139 89 NA NA NA NA 159 276 179 115 NA NA NA NA 4422 5491 3278 207 NA NA NA NA 4645 5764 3568 212 NA NA NA
1468400400.0 111.0 59 89 230 NA NA NA NA NA 104 154 267 NA NA NA NA NA 3931 519 789 NA NA NA NA NA 3977 751 1155 NA NA NA NA NA
1468400400.0 112.0 59 101 227 NA NA NA NA NA 105 154 267 NA NA NA NA NA 6306 690 815 NA NA NA NA NA 6450 753 955 NA NA NA NA NA
1468400400.0 113.0 61 102 229 NA NA NA NA NA 109 154 268 NA NA NA NA NA 8146 696 883 NA NA NA NA NA 8199 810 1021 NA NA NA NA NA
1468400400.0 114.0 62 88 228 NA NA NA NA NA 107 154 268 NA NA NA NA NA 7498 717 885 NA NA NA NA NA 7676 890 1144 NA NA NA NA NA
1468400400.0 115.0 59 104 229 NA NA NA NA NA 111 154 270 NA NA NA NA NA 8617 738 983 NA NA NA NA NA 8674 862 1125 NA NA NA NA NA
1468400400.0 116.0 60 91 228 NA NA NA NA NA 106 154 269 NA NA NA NA NA 8757 710 949 NA NA NA NA NA 8916 890 1151 NA NA NA NA NA
1468400400.0 117.0 61 102 229 NA NA NA NA NA 115 154 270 NA NA NA NA NA 10693 729 1091 NA NA NA NA NA 10911 839 1291 NA NA NA NA NA
1468400400.0 118.0 71 93 234 NA NA NA NA NA 109 154 270 NA NA NA NA NA 10298 729 1135 NA NA NA NA NA 10462 939 1331 NA NA NA NA NA
1468400400.0 119.0 59 89 225 NA NA NA NA NA 105 154 267 NA NA NA NA NA 5850 688 812 NA NA NA NA NA 5987 857 951 NA NA NA NA NA
1468400400.0 12.0 NA 89 225 0 NA NA NA NA NA 159 275 0 NA NA NA NA NA 3942 4405 1139 NA NA NA NA NA 4228 4752 1278 NA NA NA NA
1468400400.0 120.0 54 86 222 NA NA NA NA NA 86 154 267 NA NA NA NA NA 980 631 665 NA NA NA NA NA 1100 734 869 NA NA NA NA NA
1468400400.0 121.0 63 90 229 NA NA NA NA NA 111 154 270 NA NA NA NA NA 10512 740 1103 NA NA NA NA NA 10653 856 1400 NA NA NA NA NA
1468400400.0 122.0 56 88 223 NA NA NA NA NA 100 154 267 NA NA NA NA NA 1347 358 635 NA NA NA NA NA 1374 570 874 NA NA NA NA NA
1468400400.0 123.1 206 NA NA NA NA NA NA NA 256 NA NA NA NA NA NA NA 1026 NA NA NA NA NA NA NA 1273 NA NA NA NA NA NA NA
1468400400.0 123.2 208 NA NA NA NA NA NA NA 259 NA NA NA NA NA NA NA 1316 NA NA NA NA NA NA NA 1675 NA NA NA NA NA NA NA
1468400400.0 123.3 195 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 761 NA NA NA NA NA NA NA 1061 NA NA NA NA NA NA NA
