Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1468530000.0 1.0 72 95 157 NA NA 103 152 195 NA NA 3378 603 494 NA NA 3493 764 681 NA NA
1468530000.0 10.0 NA 101 227 0 NA NA 160 276 0 NA NA 4141 3946 1009 NA NA 4280 4222 1128 NA
1468530000.0 10021.0 NA 117 259 0 NA NA 199 330 0 NA NA 709 1581 753 NA NA 925 1782 785 NA
1468530000.0 10025.0 NA 128 263 0 NA NA 199 330 0 NA NA 710 1232 786 NA NA 900 1460 928 NA
1468530000.0 10026.0 NA 115 264 0 NA NA 199 330 0 NA NA 773 2537 765 NA NA 1123 2775 907 NA
1468530000.0 101.0 95 NA NA NA NA 146 NA NA NA NA 2232 NA NA NA NA 2439 NA NA NA NA
1468530000.0 102.0 107 NA NA NA NA 146 NA NA NA NA 1651 NA NA NA NA 1856 NA NA NA NA
1468530000.0 103.0 58 0 0 NA NA 79 0 0 NA NA 764 127 256 NA NA 772 184 353 NA NA
1468530000.0 105.0 67 101 36 NA NA 103 155 56 NA NA 3451 635 4 NA NA 3470 790 101 NA NA
1468530000.0 106.0 51 0 0 NA NA 79 0 0 NA NA 768 129 256 NA NA 782 243 367 NA NA
1468530000.0 107.0 59 95 232 NA NA 107 155 268 NA NA 6471 676 875 NA NA 6625 748 1115 NA NA
1468530000.0 108.0 62 104 231 NA NA 108 155 270 NA NA 9293 675 1001 NA NA 9311 777 1219 NA NA
1468530000.0 10821.0 101 NA NA NA NA 137 NA NA NA NA 6249 NA NA NA NA 6400 NA NA NA NA
1468530000.0 10824.0 120 NA NA NA NA 157 NA NA NA NA 22112 NA NA NA NA 22149 NA NA NA NA
1468530000.0 10825.0 109 NA NA NA NA 157 NA NA NA NA 16764 NA NA NA NA 16902 NA NA NA NA
1468530000.0 10826.0 115 NA NA NA NA 164 NA NA NA NA 36782 NA NA NA NA 36818 NA NA NA NA
1468530000.0 109.0 61 91 239 NA NA 107 155 270 NA NA 8570 678 1075 NA NA 8580 739 1356 NA NA
1468530000.0 110.0 54 89 225 NA NA 87 155 267 NA NA 1229 625 661 NA NA 1240 843 837 NA NA
1468530000.0 111.0 60 91 226 NA NA 108 155 268 NA NA 3818 504 773 NA NA 3944 566 1070 NA NA
1468530000.0 112.0 61 99 236 NA NA 105 155 268 NA NA 6147 658 757 NA NA 6281 761 982 NA NA
1468530000.0 113.0 61 94 226 NA NA 107 155 269 NA NA 8207 710 890 NA NA 8280 917 1127 NA NA
1468530000.0 114.0 60 90 235 NA NA 106 155 268 NA NA 7459 719 902 NA NA 7513 940 1103 NA NA
1468530000.0 115.0 59 91 226 NA NA 108 155 271 NA NA 8353 719 987 NA NA 8396 879 1224 NA NA
1468530000.0 116.0 59 91 224 NA NA 108 155 269 NA NA 8541 712 970 NA NA 8697 872 1103 NA NA
1468530000.0 117.0 63 104 233 NA NA 111 155 271 NA NA 9373 677 999 NA NA 9389 851 1177 NA NA
1468530000.0 118.0 72 101 239 NA NA 107 155 271 NA NA 9211 686 1027 NA NA 9327 786 1199 NA NA
1468530000.0 119.0 62 101 229 NA NA 107 155 268 NA NA 5227 646 759 NA NA 5339 705 876 NA NA
1468530000.0 120.0 54 87 228 NA NA 86 155 267 NA NA 954 617 668 NA NA 1058 808 979 NA NA
1468530000.0 121.0 75 105 227 NA NA 111 155 271 NA NA 9235 718 1050 NA NA 9358 911 1178 NA NA
1468530000.0 122.0 56 88 225 NA NA 98 155 268 NA NA 1322 355 628 NA NA 1430 515 916 NA NA
1468530000.0 123.1 210 NA NA NA NA 256 NA NA NA NA 941 NA NA NA NA 1173 NA NA NA NA
1468530000.0 123.2 225 NA NA NA NA 259 NA NA NA NA 1189 NA NA NA NA 1365 NA NA NA NA
1468530000.0 123.3 198 NA NA NA NA 242 NA NA NA NA 730 NA NA NA NA 1009 NA NA NA NA
1468530000.0 124.1 210 NA NA NA NA 247 NA NA NA NA 730 NA NA NA NA 989 NA NA NA NA
1468530000.0 124.2 213 NA NA NA NA 254 NA NA NA NA 886 NA NA NA NA 1132 NA NA NA NA
1468530000.0 124.4 204 NA NA NA NA 247 NA NA NA NA 753 NA NA NA NA 1103 NA NA NA NA
1468530000.0 124.5 205 NA NA NA NA 247 NA NA NA NA 737 NA NA NA NA 905 NA NA NA NA
1468530000.0 124.6 199 NA NA NA NA 242 NA NA NA NA 771 NA NA NA NA 959 NA NA NA NA
1468530000.0 125.0 59 102 226 NA NA 115 155 268 NA NA 6410 678 847 NA NA 6566 886 1139 NA NA
1468530000.0 126.0 67 99 230 NA NA 93 155 267 NA NA 2427 591 668 NA NA 2438 783 792 NA NA
1468530000.0 127.0 64 99 225 NA NA 94 155 267 NA NA 2230 590 672 NA NA 2338 682 893 NA NA
1468530000.0 128.0 55 88 227 NA NA 93 155 267 NA NA 900 628 686 NA NA 910 727 874 NA NA
1468530000.0 129.0 54 86 223 NA NA 86 155 267 NA NA 984 599 675 NA NA 1043 689 804 NA NA
1468530000.0 130.0 60 99 224 NA NA 93 155 267 NA NA 1211 589 644 NA NA 1316 774 822 NA NA
1468530000.0 1301.0 78 169 199 NA NA 113 212 248 NA NA 1928 757 681 NA NA 1969 886 892 NA NA
1468530000.0 1302.0 78 175 212 NA NA 115 212 253 NA NA 10144 986 1030 NA NA 10280 1099 1350 NA NA
1468530000.0 1303.0 71 176 214 NA NA 115 212 260 NA NA 16326 827 1560 NA NA 16359 970 1790 NA NA
1468530000.0 1309.0 NA 186 282 0 NA NA 239 334 0 NA NA 1024 1754 2437 NA NA 1174 1969 2569 NA
1468530000.0 131.0 59 92 223 NA NA 96 155 267 NA NA 3274 646 725 NA NA 3287 844 1026 NA NA
1468530000.0 1310.0 NA 182 281 0 NA NA 234 334 0 NA NA 995 1624 2640 NA NA 1121 1810 2860 NA
1468530000.0 1313.0 NA 195 299 0 NA NA 242 340 0 NA NA 910 2601 2370 NA NA 1069 2826 2501 NA
1468530000.0 1317.0 NA 182 274 0 NA NA 229 334 0 NA NA 854 1417 2576 NA NA 1066 1862 2730 NA
1468530000.0 1318.0 NA 177 277 0 NA NA 227 334 0 NA NA 797 1217 2155 NA NA 949 1490 2180 NA
1468530000.0 1319.0 NA 179 278 0 NA NA 228 334 0 NA NA 791 1187 2223 NA NA 890 1405 2366 NA
1468530000.0 132.0 70 102 236 NA NA 105 155 268 NA NA 4913 644 786 NA NA 5023 744 1007 NA NA
1468530000.0 1321.0 NA 184 276 0 NA NA 229 334 0 NA NA 858 1464 2564 NA NA 1004 1924 2726 NA
1468530000.0 1325.0 NA 185 283 0 94 NA 241 334 0 116 NA 1176 1783 2341 175 NA 1313 2152 2470 209
1468530000.0 1327.0 NA 182 287 0 NA NA 232 334 0 NA NA 881 1254 2495 NA NA 1027 1415 2630 NA
