Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1468530000.0 1.0 53 76 137 NA NA 97 146 183 NA NA 2646 340 622 NA NA 2740 437 787 NA NA
1468530000.0 101.0 81 NA NA NA NA 142 NA NA NA NA 1199 NA NA NA NA 1234 NA NA NA NA
1468530000.0 102.0 82 NA NA NA NA 142 NA NA NA NA 830 NA NA NA NA 867 NA NA NA NA
1468530000.0 10224.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1468530000.0 103.0 37 0 0 NA NA 78 0 0 NA NA 308 80 171 NA NA 351 123 227 NA NA
1468530000.0 105.0 53 88 24 NA NA 98 149 55 NA NA 2886 521 3 NA NA 3075 585 7 NA NA
1468530000.0 106.0 37 0 0 NA NA 78 0 0 NA NA 312 80 182 NA NA 327 126 230 NA NA
1468530000.0 107.0 60 88 194 NA NA 99 150 258 NA NA 4159 331 430 NA NA 4170 341 447 NA NA
1468530000.0 108.0 55 82 201 NA NA 102 150 258 NA NA 6114 360 516 NA NA 6127 371 532 NA NA
1468530000.0 10821.0 93 NA NA NA NA 135 NA NA NA NA 5968 NA NA NA NA 6091 NA NA NA NA
1468530000.0 10824.0 107 NA NA NA NA 152 NA NA NA NA 13234 NA NA NA NA 13535 NA NA NA NA
1468530000.0 10825.0 107 NA NA NA NA 151 NA NA NA NA 10795 NA NA NA NA 11026 NA NA NA NA
1468530000.0 10826.0 112 NA NA NA NA 157 NA NA NA NA 14004 NA NA NA NA 14709 NA NA NA NA
1468530000.0 109.0 57 90 209 NA NA 102 150 258 NA NA 5950 354 527 NA NA 5965 364 546 NA NA
1468530000.0 110.0 46 88 193 NA NA 90 149 257 NA NA 978 509 590 NA NA 993 532 622 NA NA
1468530000.0 111.0 62 87 203 NA NA 97 149 257 NA NA 2688 282 456 NA NA 3051 333 712 NA NA
1468530000.0 112.0 57 89 195 NA NA 99 150 258 NA NA 4680 336 406 NA NA 4692 346 421 NA NA
