Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1469955600.0 1000.0 NA 207 120 0 44 NA 274 183 0 78 NA 3076 658 866 245 NA 3200 759 935 331
1469955600.0 10024.0 NA 100 224 0 NA NA 176 316 0 NA NA 736 1010 465 NA NA 892 1101 471 NA
1469955600.0 10024.2 NA 102 224 0 NA NA 176 315 0 NA NA 600 810 408 NA NA 658 850 415 NA
1469955600.0 10024.4 NA 102 227 0 NA NA 176 314 0 NA NA 613 802 395 NA NA 701 843 401 NA
1469955600.0 10025.0 NA 102 225 0 NA NA 176 316 0 NA NA 676 720 407 NA NA 815 760 412 NA
1469955600.0 1003.0 NA 173 0 NA NA NA 236 0 NA NA NA 2885 305 NA NA NA 2970 311 NA NA
1469955600.0 101.0 77 NA NA NA NA 137 NA NA NA NA 1741 NA NA NA NA 1765 NA NA NA NA
1469955600.0 102.0 78 NA NA NA NA 138 NA NA NA NA 1197 NA NA NA NA 1233 NA NA NA NA
1469955600.0 10224.0 NA 134 297 0 NA NA 202 390 0 NA NA 3764 3134 402 NA NA 8697 7356 415 NA
1469955600.0 10225.0 NA 139 299 0 NA NA 210 390 0 NA NA 3467 5083 676 NA NA 12321 13542 700 NA
1469955600.0 103.0 33 0 0 NA NA 75 0 0 NA NA 560 121 243 NA NA 583 138 262 NA NA
1469955600.0 106.0 33 0 0 NA NA 75 0 0 NA NA 545 134 234 NA NA 554 143 255 NA NA
1469955600.0 107.0 47 70 192 NA NA 94 143 256 NA NA 3514 279 373 NA NA 3592 312 553 NA NA
1469955600.0 10824.0 97 NA NA NA NA 143 NA NA NA NA 19011 NA NA NA NA 19290 NA NA NA NA
1469955600.0 10825.0 95 NA NA NA NA 141 NA NA NA NA 7488 NA NA NA NA 7956 NA NA NA NA
1469955600.0 10826.0 95 NA NA NA NA 147 NA NA NA NA 28856 NA NA NA NA 30294 NA NA NA NA
1469955600.0 11.0 NA 77 199 0 50 NA 152 264 0 90 NA 3006 1285 896 65 NA 3077 1348 970 94
1469955600.0 110.0 40 71 187 NA NA 86 142 255 NA NA 871 555 604 NA NA 894 592 636 NA NA
1469955600.0 11021.0 83 202 80 NA NA 125 251 122 NA NA 4652 4089 1084 NA NA 4767 4229 1111 NA NA
1469955600.0 11024.0 94 204 80 NA NA 142 253 124 NA NA 19235 4426 1795 NA NA 19514 4592 1898 NA NA
1469955600.0 11025.0 94 205 80 NA NA 141 253 123 NA NA 7558 2037 822 NA NA 7894 2085 882 NA NA
1469955600.0 112.0 48 82 187 NA NA 94 142 254 NA NA 4504 272 317 NA NA 4740 293 350 NA NA
1469955600.0 11225.0 86 76 147 0 NA 134 126 195 0 NA 8463 1198 842 543 NA 8652 1286 942 579 NA
1469955600.0 11226.0 88 80 155 0 NA 135 121 199 0 NA 7456 542 534 278 NA 7808 864 585 298 NA
1469955600.0 117.0 50 82 193 NA NA 96 142 256 NA NA 5756 283 422 NA NA 5852 292 443 NA NA
1469955600.0 118.0 51 77 191 NA NA 96 141 255 NA NA 8804 698 927 NA NA 9046 786 972 NA NA
1469955600.0 119.0 49 72 192 NA NA 94 142 256 NA NA 3670 276 356 NA NA 3763 325 511 NA NA
1469955600.0 12.0 NA 85 195 0 NA NA 152 256 0 NA NA 1644 1560 440 NA NA 1728 1594 517 NA
1469955600.0 120.0 40 66 185 NA NA 85 142 255 NA NA 730 577 586 NA NA 756 641 690 NA NA
1469955600.0 123.1 175 NA NA NA NA 242 NA NA NA NA 973 NA NA NA NA 1017 NA NA NA NA
1469955600.0 123.2 178 NA NA NA NA 246 NA NA NA NA 1098 NA NA NA NA 1157 NA NA NA NA
1469955600.0 123.3 164 NA NA NA NA 228 NA NA NA NA 608 NA NA NA NA 639 NA NA NA NA
1469955600.0 124.1 171 NA NA NA NA 238 NA NA NA NA 632 NA NA NA NA 672 NA NA NA NA
1469955600.0 124.2 174 NA NA NA NA 243 NA NA NA NA 1000 NA NA NA NA 1050 NA NA NA NA
1469955600.0 124.4 170 NA NA NA NA 234 NA NA NA NA 613 NA NA NA NA 645 NA NA NA NA
