Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1468400400.0 1325.2 NA 166 258 0 NA NA NA NA 228 322 0 NA NA NA NA 729 1544 1572 NA NA NA NA 800 1650 1605 NA NA NA
1468400400.0 1325.3 NA 165 137 0 NA NA NA NA 228 185 0 NA NA NA NA 576 369 222 NA NA NA NA 858 826 231 NA NA NA
1468400400.0 1326.0 NA 166 252 0 NA NA NA NA 223 322 0 NA NA NA NA 597 1716 1591 NA NA NA NA 696 1885 1641 NA NA NA
1468400400.0 1327.0 NA 172 253 0 NA NA NA NA 227 323 0 NA NA NA NA 695 1754 1627 NA NA NA NA 886 1868 1657 NA NA NA
1468400400.0 1328.0 NA 163 255 0 NA NA NA NA 227 322 0 NA NA NA NA 671 1576 1459 NA NA NA NA 843 2014 1488 NA NA NA
1468400400.0 1329.0 NA 159 256 0 NA NA NA NA 226 322 0 NA NA NA NA 698 1542 1694 NA NA NA NA 877 1739 1738 NA NA NA
1468400400.0 133.0 57 86 206 NA NA NA NA 103 149 266 NA NA NA NA 9678 490 979 NA NA NA NA 10361 615 1159 NA NA NA NA
1468400400.0 1330.0 NA 169 251 0 NA NA NA NA 224 322 0 NA NA NA NA 692 1749 1632 NA NA NA NA 887 1870 1662 NA NA NA
1468400400.0 1331.0 NA 169 256 0 NA NA NA NA 224 322 0 NA NA NA NA 609 1528 1581 NA NA NA NA 833 1600 1601 NA NA NA
1468400400.0 1333.0 NA 164 247 0 NA NA NA NA 225 322 0 NA NA NA NA 591 1658 1522 NA NA NA NA 666 1981 1677 NA NA NA
1468400400.0 1334.0 NA 157 249 0 NA NA NA NA 226 322 0 NA NA NA NA 643 1533 1547 NA NA NA NA 733 1641 1585 NA NA NA
1468400400.0 1337.0 NA 165 258 0 NA NA NA NA 232 323 0 NA NA NA NA 905 2385 1529 NA NA NA NA 1075 2485 1556 NA NA NA
1468400400.0 1338.0 NA 160 264 0 NA NA NA NA 229 322 0 NA NA NA NA 691 1644 1527 NA NA NA NA 1717 2162 1616 NA NA NA
1468400400.0 134.0 NA 213 40 0 NA NA NA NA 285 72 0 NA NA NA NA 3018 8 11 NA NA NA NA 3405 16 16 NA NA NA
1468400400.0 134.701 NA 44 232 0 NA NA NA NA 85 307 0 NA NA NA NA 167 5103 538 NA NA NA NA 272 5198 561 NA NA NA
1468400400.0 134.702 NA 39 231 0 NA NA NA NA 83 300 0 NA NA NA NA 183 7092 597 NA NA NA NA 228 7615 628 NA NA NA
1468400400.0 134.703 NA 42 234 0 NA NA NA NA 87 315 0 NA NA NA NA 179 6933 522 NA NA NA NA 279 9900 534 NA NA NA
1468400400.0 134.704 NA 35 227 0 NA NA NA NA 83 304 0 NA NA NA NA 173 6893 556 NA NA NA NA 212 7895 581 NA NA NA
1468400400.0 134.705 NA 42 237 0 NA NA NA NA 88 323 0 NA NA NA NA 180 6977 579 NA NA NA NA 222 8672 599 NA NA NA
1468400400.0 134.706 NA 47 235 0 NA NA NA NA 86 311 0 NA NA NA NA 166 7140 545 NA NA NA NA 200 8237 557 NA NA NA
1468400400.0 134.707 NA 44 231 0 NA NA NA NA 86 300 0 NA NA NA NA 159 6227 536 NA NA NA NA 202 7615 598 NA NA NA
1468400400.0 134.708 NA 44 234 0 NA NA NA NA 84 304 0 NA NA NA NA 182 6350 593 NA NA NA NA 284 6481 618 NA NA NA
1468400400.0 134.709 NA 37 241 0 NA NA NA NA 87 306 0 NA NA NA NA 179 6691 530 NA NA NA NA 218 7274 546 NA NA NA
1468400400.0 134.71 NA 40 224 0 NA NA NA NA 80 300 0 NA NA NA NA 168 4404 544 NA NA NA NA 188 4527 564 NA NA NA
1468400400.0 134.802 NA 39 230 0 NA NA NA NA 87 308 0 NA NA NA NA 197 8378 524 NA NA NA NA 245 8852 540 NA NA NA
1468400400.0 134.803 NA 36 227 0 NA NA NA NA 88 308 0 NA NA NA NA 218 8041 538 NA NA NA NA 325 9131 551 NA NA NA
1468400400.0 134.804 NA 40 241 0 NA NA NA NA 86 320 0 NA NA NA NA 222 8931 576 NA NA NA NA 295 9966 602 NA NA NA
1468400400.0 134.805 NA 42 235 0 NA NA NA NA 89 323 0 NA NA NA NA 219 8726 529 NA NA NA NA 254 10079 565 NA NA NA
1468400400.0 134.806 NA 38 239 0 NA NA NA NA 85 316 0 NA NA NA NA 206 9063 550 NA NA NA NA 298 9753 564 NA NA NA
1468400400.0 134.807 NA 88 257 0 NA NA NA NA 146 334 0 NA NA NA NA 600 8687 594 NA NA NA NA 660 9355 615 NA NA NA
1468400400.0 134.808 NA 88 255 0 NA NA NA NA 147 333 0 NA NA NA NA 638 8829 584 NA NA NA NA 673 9065 614 NA NA NA
1468400400.0 134.809 NA 41 234 0 NA NA NA NA 84 308 0 NA NA NA NA 221 8085 546 NA NA NA NA 261 8918 569 NA NA NA
1468400400.0 134.81 NA 43 235 0 NA NA NA NA 84 311 0 NA NA NA NA 196 7877 535 NA NA NA NA 249 9054 567 NA NA NA
1468400400.0 134.811 NA 45 240 0 NA NA NA NA 90 319 0 NA NA NA NA 202 8365 540 NA NA NA NA 293 9223 554 NA NA NA
1468400400.0 134.812 NA 41 225 0 NA NA NA NA 83 296 0 NA NA NA NA 169 4966 570 NA NA NA NA 188 5083 600 NA NA NA
1468400400.0 134.813 NA 117 56 0 NA NA NA NA 201 95 0 NA NA NA NA 587 75 146 NA NA NA NA 724 172 160 NA NA NA
1468400400.0 134.901 NA 39 231 0 NA NA NA NA 85 296 0 NA NA NA NA 177 4784 539 NA NA NA NA 280 4892 565 NA NA NA
1468400400.0 134.902 NA 44 228 0 NA NA NA NA 89 300 0 NA NA NA NA 203 6439 553 NA NA NA NA 304 6551 575 NA NA NA
1468400400.0 134.903 NA 48 227 0 NA NA NA NA 89 296 0 NA NA NA NA 193 5850 527 NA NA NA NA 237 6052 550 NA NA NA
1468400400.0 134.904 NA 36 225 0 NA NA NA NA 86 304 0 NA NA NA NA 198 7385 544 NA NA NA NA 232 8489 593 NA NA NA
1468400400.0 134.905 NA 35 230 0 NA NA NA NA 86 300 0 NA NA NA NA 196 5655 529 NA NA NA NA 220 5773 560 NA NA NA
1468400400.0 134.906 NA 39 229 0 NA NA NA NA 87 304 0 NA NA NA NA 215 7226 648 NA NA NA NA 261 7366 671 NA NA NA
1468400400.0 134.907 NA 85 242 0 NA NA NA NA 146 315 0 NA NA NA NA 498 6490 609 NA NA NA NA 557 8943 637 NA NA NA
1468400400.0 134.908 NA 87 248 0 NA NA NA NA 149 315 0 NA NA NA NA 505 6424 668 NA NA NA NA 695 7425 701 NA NA NA
1468400400.0 134.909 NA 45 225 0 NA NA NA NA 87 296 0 NA NA NA NA 198 6155 515 NA NA NA NA 234 6513 535 NA NA NA
1468400400.0 134.91 NA 36 226 0 NA NA NA NA 86 292 0 NA NA NA NA 192 5591 545 NA NA NA NA 342 5757 564 NA NA NA
1468400400.0 134.911 NA 45 229 0 NA NA NA NA 86 296 0 NA NA NA NA 190 5993 594 NA NA NA NA 219 6145 614 NA NA NA
1468400400.0 134.912 NA 33 222 0 NA NA NA NA 83 288 0 NA NA NA NA 179 4377 558 NA NA NA NA 217 4524 1498 NA NA NA
1468400400.0 134.99601 NA 36 231 0 NA NA NA NA 86 308 0 NA NA NA NA 209 9368 528 NA NA NA NA 273 9919 541 NA NA NA
1468400400.0 134.99602 NA 35 231 0 NA NA NA NA 87 296 0 NA NA NA NA 215 5442 512 NA NA NA NA 292 6176 534 NA NA NA
1468400400.0 134.99603 NA 45 230 0 NA NA NA NA 86 312 0 NA NA NA NA 222 7635 599 NA NA NA NA 280 8491 623 NA NA NA
1468400400.0 134.99901 NA 39 232 0 NA NA NA NA 86 300 0 NA NA NA NA 209 5566 580 NA NA NA NA 244 6248 613 NA NA NA
1468400400.0 1343.0 NA 160 262 0 NA NA NA NA 227 323 0 NA NA NA NA 685 1303 1380 NA NA NA NA 832 1429 1463 NA NA NA
1468400400.0 1344.0 NA 159 252 0 NA NA NA NA 224 322 0 NA NA NA NA 768 1650 1627 NA NA NA NA 905 1863 1669 NA NA NA
1468400400.0 1345.0 NA 163 251 0 NA NA NA NA 229 323 0 NA NA NA NA 753 1658 1679 NA NA NA NA 974 1919 1708 NA NA NA
1468400400.0 1348.0 NA 155 255 0 NA NA NA NA 219 322 0 NA NA NA NA 595 1274 1375 NA NA NA NA 775 1435 1409 NA NA NA
1468400400.0 135.1 228 0 106 NA NA NA NA 305 0 161 NA NA NA NA 1125 387 731 NA NA NA NA 4943 401 1077 NA NA NA NA
1468400400.0 135.11 234 0 107 NA NA NA NA 316 0 162 NA NA NA NA 1731 382 1240 NA NA NA NA 2407 526 1589 NA NA NA NA
1468400400.0 135.12 228 0 105 NA NA NA NA 302 0 161 NA NA NA NA 1078 381 1058 NA NA NA NA 1398 422 1148 NA NA NA NA
1468400400.0 135.13 192 0 NA NA NA NA NA 258 0 NA NA NA NA NA 1011 299 NA NA NA NA NA 1346 327 NA NA NA NA NA
1468400400.0 135.2 222 0 103 NA NA NA NA 283 0 161 NA NA NA NA 707 390 286 NA NA NA NA 789 414 732 NA NA NA NA
1468400400.0 135.3 218 0 107 NA NA NA NA 283 0 161 NA NA NA NA 770 317 613 NA NA NA NA 1491 330 730 NA NA NA NA
1468400400.0 135.4 231 0 106 NA NA NA NA 300 0 161 NA NA NA NA 1091 336 713 NA NA NA NA 1323 370 1171 NA NA NA NA
1468400400.0 135.5 223 0 106 NA NA NA NA 300 0 161 NA NA NA NA 967 343 934 NA NA NA NA 1575 1772 1361 NA NA NA NA
1468400400.0 135.6 236 0 114 NA NA NA NA 303 0 161 NA NA NA NA 1039 335 606 NA NA NA NA 1635 348 660 NA NA NA NA
1468400400.0 135.7 222 0 104 NA NA NA NA 300 0 161 NA NA NA NA 934 320 911 NA NA NA NA 1308 499 1265 NA NA NA NA
1468400400.0 135.8 83 NA NA NA NA NA NA 141 NA NA NA NA NA NA 259 NA NA NA NA NA NA 376 NA NA NA NA NA NA
1468400400.0 135.9 219 0 105 NA NA NA NA 301 0 161 NA NA NA NA 800 360 723 NA NA NA NA 4024 397 818 NA NA NA NA
1468400400.0 1350.0 NA 164 255 0 NA NA NA NA 226 322 0 NA NA NA NA 617 1514 1510 NA NA NA NA 711 1590 1594 NA NA NA
1468400400.0 1351.0 NA 160 249 0 NA NA NA NA 225 322 0 NA NA NA NA 681 1632 1630 NA NA NA NA 789 2145 1672 NA NA NA
1468400400.0 1352.0 NA 169 255 0 NA NA NA NA 226 322 0 NA NA NA NA 634 1452 1596 NA NA NA NA 740 1581 1793 NA NA NA
1468400400.0 1354.0 NA 159 248 0 NA NA NA NA 228 322 0 NA NA NA NA 711 1489 1544 NA NA NA NA 855 1937 1658 NA NA NA
1468400400.0 1355.0 NA 162 252 0 NA NA NA NA 229 322 0 NA NA NA NA 657 1667 1547 NA NA NA NA 951 2128 1566 NA NA NA
1468400400.0 1356.0 64 168 268 0 109 NA NA 109 216 328 0 166 NA NA 8681 658 2709 1562 813 NA NA 9012 998 3302 1587 904 NA NA
1468400400.0 136.721 NA 170 248 0 NA NA NA NA 227 329 0 NA NA NA NA 4042 9332 1061 NA NA NA NA 4616 21385 1099 NA NA NA
1468400400.0 136.722 NA 158 267 0 NA NA NA NA 229 344 0 NA NA NA NA 3799 8413 829 NA NA NA NA 4324 9472 859 NA NA NA
1468400400.0 136.723 NA 156 254 0 NA NA NA NA 229 331 0 NA NA NA NA 3568 8190 848 NA NA NA NA 4087 9335 892 NA NA NA
1468400400.0 136.724 NA 160 261 0 NA NA NA NA 231 332 0 NA NA NA NA 5415 12311 1001 NA NA NA NA 5602 12938 1036 NA NA NA
1468400400.0 136.725 NA 157 253 0 NA NA NA NA 226 324 0 NA NA NA NA 3537 8268 813 NA NA NA NA 4154 9422 836 NA NA NA
1468400400.0 136.726 NA 160 257 0 NA NA NA NA 227 336 0 NA NA NA NA 3879 8661 780 NA NA NA NA 4462 9631 795 NA NA NA
1468400400.0 136.727 NA 187 271 0 NA NA NA NA 279 344 0 NA NA NA NA 4792 10175 1025 NA NA NA NA 5154 10701 1052 NA NA NA
1468400400.0 136.728 NA 190 263 0 NA NA NA NA 270 351 0 NA NA NA NA 5205 10974 986 NA NA NA NA 5345 11856 1003 NA NA NA
1468400400.0 136.729 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 120 NA NA NA NA NA NA 363 NA NA NA NA NA
1468400400.0 136.73 NA 163 272 0 NA NA NA NA 225 361 0 NA NA NA NA 4889 10599 1085 NA NA NA NA 5472 11261 1172 NA NA NA
1468400400.0 136.731 NA 167 246 0 NA NA NA NA 227 330 0 NA NA NA NA 4902 10709 1035 NA NA NA NA 5578 21982 1080 NA NA NA
1468400400.0 136.732 NA 157 243 0 NA NA NA NA 224 320 0 NA NA NA NA 2317 6806 989 NA NA NA NA 2941 7605 1004 NA NA NA
1468400400.0 136.733 NA 127 61 0 NA NA NA NA 210 104 0 NA NA NA NA 813 158 213 NA NA NA NA 1546 272 236 NA NA NA
1468400400.0 136.734 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1468400400.0 1360.0 74 170 261 0 NA NA NA 159 218 323 0 NA NA NA 3338 474 1467 1552 NA NA NA 5856 871 1675 1587 NA NA NA
1468400400.0 1361.0 63 160 248 0 NA NA NA 159 214 323 0 NA NA NA 4899 644 1867 1658 NA NA NA 7732 852 2432 1690 NA NA NA
1468400400.0 1362.0 62 167 254 0 NA NA NA 159 216 323 0 NA NA NA 7709 641 1852 1524 NA NA NA 11720 728 1968 1596 NA NA NA
1468400400.0 1363.0 63 160 250 0 NA NA NA 159 217 323 0 NA NA NA 9664 714 1730 1615 NA NA NA 13462 10657 2914 1649 NA NA NA
1468400400.0 14.0 NA 84 200 0 NA NA NA NA 151 257 0 NA NA NA NA 1891 1722 617 NA NA NA NA 1931 1804 674 NA NA NA
1468400400.0 140.1 NA 144 196 0 NA NA NA NA 199 252 0 NA NA NA NA 304 578 285 NA NA NA NA 379 715 298 NA NA NA
1468400400.0 140.2 NA 141 196 0 NA NA NA NA 199 251 0 NA NA NA NA 298 597 368 NA NA NA NA 399 1242 389 NA NA NA
1468400400.0 140.4 NA 142 197 0 NA NA NA NA 199 252 0 NA NA NA NA 357 602 303 NA NA NA NA 488 705 325 NA NA NA
1468400400.0 140.51 NA 35 181 0 NA NA NA NA 71 232 0 NA NA NA NA 640 1452 318 NA NA NA NA 748 1485 335 NA NA NA
1468400400.0 140.52 NA 194 184 0 NA NA NA NA 257 236 0 NA NA NA NA 1774 1321 303 NA NA NA NA 1974 1392 352 NA NA NA
1468400400.0 140.53 NA 225 0 NA NA NA NA NA 430 0 NA NA NA NA NA 4433 307 NA NA NA NA NA 5058 322 NA NA NA NA
1468400400.0 144.6 NA 219 NA NA NA NA NA NA 277 NA NA NA NA NA NA 2227 NA NA NA NA NA NA 2308 NA NA NA NA NA
1468400400.0 145.0 NA 239 286 0 NA NA NA NA 311 503 0 NA NA NA NA 3413 3718 338 NA NA NA NA 3534 7008 364 NA NA NA
1468400400.0 15.0 NA 79 197 0 NA NA NA NA 151 258 0 NA NA NA NA 1713 889 609 NA NA NA NA 1749 938 638 NA NA NA
