Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1468400400.0 1.0 52 72 134 NA NA NA NA 97 145 180 NA NA NA NA 3376 602 1224 NA NA NA NA 3691 722 1296 NA NA NA NA
1468400400.0 10.0 NA 81 194 0 NA NA NA NA 151 253 0 NA NA NA NA 3697 3457 967 NA NA NA NA 3752 3643 1129 NA NA NA
1468400400.0 1002.0 NA 201 55 NA NA NA NA NA 273 88 NA NA NA NA NA 2010 169 NA NA NA NA NA 2153 189 NA NA NA NA
1468400400.0 10021.0 NA 99 221 0 NA NA NA NA 175 315 0 NA NA NA NA 770 1748 607 NA NA NA NA 916 2013 640 NA NA NA
1468400400.0 10023.0 NA 97 222 0 NA NA NA NA 175 315 0 NA NA NA NA 681 1229 627 NA NA NA NA 1168 1347 643 NA NA NA
1468400400.0 10024.0 NA 101 228 0 NA NA NA NA 176 315 0 NA NA NA NA 788 1778 683 NA NA NA NA 882 2498 758 NA NA NA
1468400400.0 10024.1 NA 103 144 0 NA NA NA NA 176 219 0 NA NA NA NA 459 514 368 NA NA NA NA 521 595 403 NA NA NA
1468400400.0 10024.2 NA 103 233 0 NA NA NA NA 176 315 0 NA NA NA NA 703 1777 648 NA NA NA NA 842 2005 665 NA NA NA
1468400400.0 10024.3 NA 103 140 0 NA NA NA NA 176 214 0 NA NA NA NA 519 493 343 NA NA NA NA 1010 555 387 NA NA NA
1468400400.0 10024.4 NA 105 233 0 NA NA NA NA 176 314 0 NA NA NA NA 726 1715 666 NA NA NA NA 795 1889 684 NA NA NA
1468400400.0 10024.5 NA 102 135 0 NA NA NA NA 176 214 0 NA NA NA NA 515 455 295 NA NA NA NA 868 521 315 NA NA NA
1468400400.0 10025.0 NA 99 232 0 NA NA NA NA 175 315 0 NA NA NA NA 637 1429 646 NA NA NA NA 764 1605 698 NA NA NA
1468400400.0 10026.0 NA 103 227 0 NA NA NA NA 176 316 0 NA NA NA NA 747 2063 715 NA NA NA NA 1475 2217 735 NA NA NA
1468400400.0 1003.0 NA 176 0 NA NA NA NA NA 246 0 NA NA NA NA NA 4888 569 NA NA NA NA NA 8776 1135 NA NA NA NA
1468400400.0 1004.0 NA 174 130 0 0 0 0 NA 239 179 0 0 0 0 NA 456 195 6 50 555 534 NA 579 210 21 65 568 551
1468400400.0 101.0 81 NA NA NA NA NA NA 142 NA NA NA NA NA NA 1118 NA NA NA NA NA NA 1199 NA NA NA NA NA NA
1468400400.0 102.0 82 NA NA NA NA NA NA 141 NA NA NA NA NA NA 737 NA NA NA NA NA NA 798 NA NA NA NA NA NA
1468400400.0 10224.0 NA 137 296 0 NA NA NA NA 201 386 0 NA NA NA NA 2354 3973 369 NA NA NA NA 6489 8118 382 NA NA NA
