Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469916000.0 10.0 NA 80 201 0 NA NA NA NA NA 149 253 0 NA NA NA NA NA 2330 2537 692 NA NA NA NA NA 2502 2762 753 NA NA NA NA
1469916000.0 1001.0 NA 180 167 0 0 0 0 0 NA 240 216 0 0 0 0 0 NA 2217 534 7 77 730 41 643 NA 2263 716 11 80 738 69 651
1469916000.0 108.0 55 85 189 NA NA NA NA NA 101 146 250 NA NA NA NA NA 8991 497 711 NA NA NA NA NA 9730 594 747 NA NA NA NA NA
1469916000.0 1102.0 NA 82 194 125 67 NA NA NA NA 148 258 173 113 NA NA NA NA 2418 3790 2977 212 NA NA NA NA 2502 4195 3035 217 NA NA NA
1469916000.0 118.0 56 76 188 NA NA NA NA NA 100 156 250 NA NA NA NA NA 7581 410 699 NA NA NA NA NA 8006 444 730 NA NA NA NA NA
1469916000.0 12.0 NA 77 193 0 NA NA NA NA NA 148 255 0 NA NA NA NA NA 2153 2568 755 NA NA NA NA NA 2273 2821 806 NA NA NA NA
1469916000.0 1302.0 64 147 173 NA NA NA NA NA 110 199 234 NA NA NA NA NA 10017 667 1750 NA NA NA NA NA 10585 752 1843 NA NA NA NA NA
1469916000.0 1303.0 65 148 179 NA NA NA NA NA 111 201 244 NA NA NA NA NA 12592 535 2712 NA NA NA NA NA 13145 587 2798 NA NA NA NA NA
1469916000.0 1311.0 NA 152 224 0 60 NA NA NA NA 218 285 0 100 NA NA NA NA 634 1183 1552 125 NA NA NA NA 1118 1274 1582 282 NA NA NA
1469916000.0 134.701 NA 41 229 0 NA NA NA NA NA 84 300 0 NA NA NA NA NA 165 5457 592 NA NA NA NA NA 302 5898 682 NA NA NA NA
1469916000.0 134.703 NA 43 214 0 NA NA NA NA NA 86 313 0 NA NA NA NA NA 277 10155 684 NA NA NA NA NA 465 11722 783 NA NA NA NA
1469916000.0 134.705 NA 47 233 0 NA NA NA NA NA 87 312 0 NA NA NA NA NA 192 8167 565 NA NA NA NA NA 243 8516 585 NA NA NA NA
1469916000.0 134.706 NA 45 217 0 NA NA NA NA NA 85 308 0 NA NA NA NA NA 277 10882 683 NA NA NA NA NA 404 12580 719 NA NA NA NA
1469916000.0 134.707 NA 46 211 0 NA NA NA NA NA 85 289 0 NA NA NA NA NA 264 9600 666 NA NA NA NA NA 380 11352 780 NA NA NA NA
1469916000.0 134.708 NA 35 221 0 NA NA NA NA NA 83 297 0 NA NA NA NA NA 251 8917 717 NA NA NA NA NA 358 10995 739 NA NA NA NA
1469916000.0 134.71 NA 37 226 0 NA NA NA NA NA 79 293 0 NA NA NA NA NA 157 4803 585 NA NA NA NA NA 197 5255 618 NA NA NA NA
1469916000.0 134.803 NA 44 231 0 NA NA NA NA NA 87 301 0 NA NA NA NA NA 217 8908 527 NA NA NA NA NA 278 9035 540 NA NA NA NA
1469916000.0 134.804 NA 41 238 0 NA NA NA NA NA 85 313 0 NA NA NA NA NA 225 9296 516 NA NA NA NA NA 453 9691 538 NA NA NA NA
1469916000.0 134.805 NA 45 233 0 NA NA NA NA NA 88 313 0 NA NA NA NA NA 224 10042 526 NA NA NA NA NA 249 10469 544 NA NA NA NA
