Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469048400.0 1.0 53 68 116 NA NA NA NA NA 97 143 174 NA NA NA NA NA 3009 686 584 NA NA NA NA NA 3121 722 620 NA NA NA NA NA
1469048400.0 10.0 NA 77 189 0 NA NA NA NA NA 147 246 0 NA NA NA NA NA 3799 3617 985 NA NA NA NA NA 3870 3700 1009 NA NA NA NA
1469048400.0 1000.0 NA 202 114 0 44 NA NA NA NA 264 173 0 77 NA NA NA NA 3650 988 675 445 NA NA NA NA 3716 1071 745 490 NA NA NA
1469048400.0 1001.0 NA 177 172 0 0 0 0 0 NA 235 205 0 0 0 0 0 NA 3291 1194 9 101 1088 302 1019 NA 3455 1269 17 106 1096 332 1023
1469048400.0 1002.0 NA 195 67 NA NA NA NA NA NA 267 98 NA NA NA NA NA NA 3875 270 NA NA NA NA NA NA 4171 282 NA NA NA NA NA
1469048400.0 1003.0 NA 169 0 NA NA NA NA NA NA 231 0 NA NA NA NA NA NA 5059 499 NA NA NA NA NA NA 5345 523 NA NA NA NA NA
1469048400.0 1004.0 NA 171 135 0 0 0 0 NA NA 233 166 0 0 0 0 NA NA 897 585 13 91 1161 1092 NA NA 921 605 18 96 1172 1105 NA
1469048400.0 101.0 77 NA NA NA NA NA NA NA 136 NA NA NA NA NA NA NA 1291 NA NA NA NA NA NA NA 1335 NA NA NA NA NA NA NA
1469048400.0 102.0 79 NA NA NA NA NA NA NA 135 NA NA NA NA NA NA NA 867 NA NA NA NA NA NA NA 960 NA NA NA NA NA NA NA
1469048400.0 103.0 48 78 183 NA NA NA NA NA 93 145 245 NA NA NA NA NA 1266 349 641 NA NA NA NA NA 1300 374 687 NA NA NA NA NA
1469048400.0 105.0 53 78 24 NA NA NA NA NA 97 145 53 NA NA NA NA NA 2851 606 4 NA NA NA NA NA 2904 641 21 NA NA NA NA NA
1469048400.0 106.0 37 0 0 NA NA NA NA NA 76 0 0 NA NA NA NA NA 672 138 278 NA NA NA NA NA 694 146 293 NA NA NA NA NA
