Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469005200.0 1.0 51 64 127 NA NA NA NA NA 165 220 291 NA NA NA NA NA 3435 354 1242 NA NA NA NA NA 3607 368 1293 NA NA NA NA NA
1469005200.0 10.0 NA 81 195 0 NA NA NA NA NA 239 398 0 NA NA NA NA NA 3419 2663 839 NA NA NA NA NA 5044 3685 1164 NA NA NA NA
1469005200.0 1000.0 NA 213 122 0 47 NA NA NA NA 411 271 0 140 NA NA NA NA 4827 667 737 230 NA NA NA NA 5787 949 947 365 NA NA NA
1469005200.0 1001.0 NA 184 168 0 0 0 0 0 NA 376 301 0 0 0 0 0 NA 3238 895 10 92 1066 55 1079 NA 3548 1101 35 118 1117 72 1154
1469005200.0 1002.0 NA 214 59 NA NA NA NA NA NA 417 143 NA NA NA NA NA NA 3688 237 NA NA NA NA NA NA 3985 341 NA NA NA NA NA
1469005200.0 10021.0 NA 107 234 0 NA NA NA NA NA 263 459 0 NA NA NA NA NA 476 1380 439 NA NA NA NA NA 589 1487 468 NA NA NA NA
1469005200.0 10023.0 NA 99 223 0 NA NA NA NA NA 263 459 0 NA NA NA NA NA 402 1150 458 NA NA NA NA NA 502 2083 496 NA NA NA NA
1469005200.0 10024.0 NA 102 238 0 NA NA NA NA NA 273 459 0 NA NA NA NA NA 457 1494 458 NA NA NA NA NA 549 1598 483 NA NA NA NA
1469005200.0 10024.1 NA 106 146 0 NA NA NA NA NA 264 323 0 NA NA NA NA NA 695 651 484 NA NA NA NA NA 755 796 515 NA NA NA NA
1469005200.0 10024.2 NA 106 231 0 NA NA NA NA NA 263 458 0 NA NA NA NA NA 485 1483 503 NA NA NA NA NA 569 2195 519 NA NA NA NA
1469005200.0 10024.3 NA 109 147 0 NA NA NA NA NA 273 319 0 NA NA NA NA NA 770 777 444 NA NA NA NA NA 915 1101 463 NA NA NA NA
1469005200.0 10024.4 NA 101 235 0 NA NA NA NA NA 264 458 0 NA NA NA NA NA 828 1623 719 NA NA NA NA NA 1695 1876 768 NA NA NA NA
1469005200.0 10025.0 NA 108 229 0 NA NA NA NA NA 264 459 0 NA NA NA NA NA 459 1326 450 NA NA NA NA NA 541 1414 470 NA NA NA NA
1469005200.0 10026.0 NA 103 240 0 NA NA NA NA NA 263 459 0 NA NA NA NA NA 837 1887 639 NA NA NA NA NA 964 2217 682 NA NA NA NA
1469005200.0 1003.0 NA 185 0 NA NA NA NA NA NA 378 0 NA NA NA NA NA NA 3538 460 NA NA NA NA NA NA 4160 507 NA NA NA NA NA
1469005200.0 1004.0 NA 183 139 0 0 0 0 NA NA 363 250 0 0 0 0 NA NA 848 582 10 76 967 966 NA NA 913 598 13 79 981 971 NA
1469005200.0 101.0 83 NA NA NA NA NA NA NA 235 NA NA NA NA NA NA NA 2097 NA NA NA NA NA NA NA 2172 NA NA NA NA NA NA NA
1469005200.0 102.0 84 NA NA NA NA NA NA NA 235 NA NA NA NA NA NA NA 1443 NA NA NA NA NA NA NA 1571 NA NA NA NA NA NA NA
1469005200.0 10224.0 NA 132 291 0 NA NA NA NA NA 288 533 0 NA NA NA NA NA 4052 6532 755 NA NA NA NA NA 10919 42063 790 NA NA NA NA
1469005200.0 10225.0 NA 144 298 0 NA NA NA NA NA 295 529 0 NA NA NA NA NA 3939 5832 739 NA NA NA NA NA 12034 19772 857 NA NA NA NA
1469005200.0 103.0 37 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 664 127 260 NA NA NA NA NA 690 145 319 NA NA NA NA NA
1469005200.0 105.0 51 70 23 NA NA NA NA NA 165 228 120 NA NA NA NA NA 3520 570 4 NA NA NA NA NA 3719 602 7 NA NA NA NA NA
1469005200.0 106.0 36 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 658 130 257 NA NA NA NA NA 676 145 315 NA NA NA NA NA
1469005200.0 10621.0 82 76 138 0 NA NA NA NA 195 220 297 0 NA NA NA NA 2333 1205 1097 204 NA NA NA NA 2933 1348 1162 212 NA NA NA NA
1469005200.0 10624.0 93 80 140 0 NA NA NA NA 208 214 300 0 NA NA NA NA 9904 1248 968 378 NA NA NA NA 10656 1829 1552 391 NA NA NA NA
1469005200.0 10625.0 91 79 136 0 NA NA NA NA 207 214 297 0 NA NA NA NA 7718 1209 820 354 NA NA NA NA 8436 1712 946 367 NA NA NA NA
1469005200.0 10626.0 95 88 149 0 NA NA NA NA 209 214 300 0 NA NA NA NA 15599 1222 1056 377 NA NA NA NA 16000 1305 1152 384 NA NA NA NA
1469005200.0 107.0 55 72 193 NA NA NA NA NA 167 228 395 NA NA NA NA NA 8094 559 741 NA NA NA NA NA 9907 777 991 NA NA NA NA NA
1469005200.0 108.0 56 72 191 NA NA NA NA NA 169 228 395 NA NA NA NA NA 10300 669 1110 NA NA NA NA NA 10517 715 1239 NA NA NA NA NA
1469005200.0 10821.0 92 NA NA NA NA NA NA NA 204 NA NA NA NA NA NA NA 6229 NA NA NA NA NA NA NA 6924 NA NA NA NA NA NA NA
1469005200.0 10824.0 104 NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA 22641 NA NA NA NA NA NA NA 24153 NA NA NA NA NA NA NA
1469005200.0 10825.0 104 NA NA NA NA NA NA NA 220 NA NA NA NA NA NA NA 12829 NA NA NA NA NA NA NA 14585 NA NA NA NA NA NA NA
1469005200.0 10826.0 108 NA NA NA NA NA NA NA 227 NA NA NA NA NA NA NA 36715 NA NA NA NA NA NA NA 41065 NA NA NA NA NA NA NA
1469005200.0 109.0 56 73 194 NA NA NA NA NA 169 228 395 NA NA NA NA NA 10183 657 1070 NA NA NA NA NA 10675 747 1186 NA NA NA NA NA
1469005200.0 11.0 NA 78 201 0 56 NA NA NA NA 238 406 0 161 NA NA NA NA 3446 1580 1092 65 NA NA NA NA 3610 1952 1200 115 NA NA NA
1469005200.0 1102.0 NA 81 204 113 74 NA NA NA NA 238 403 269 159 NA NA NA NA 4284 4818 3672 263 NA NA NA NA 4404 6050 4565 392 NA NA NA
1469005200.0 11021.0 92 203 84 NA NA NA NA NA 203 340 215 NA NA NA NA NA 6158 5432 2465 NA NA NA NA NA 6793 5693 2795 NA NA NA NA NA
1469005200.0 11024.0 106 201 85 NA NA NA NA NA 222 342 217 NA NA NA NA NA 22087 5720 2662 NA NA NA NA NA 23443 5863 2784 NA NA NA NA NA
1469005200.0 11025.0 104 202 87 NA NA NA NA NA 221 341 217 NA NA NA NA NA 16662 5517 2556 NA NA NA NA NA 16968 5645 2785 NA NA NA NA NA
1469005200.0 11026.0 110 206 87 NA NA NA NA NA 227 344 219 NA NA NA NA NA 39794 6043 2605 NA NA NA NA NA 41933 6470 2699 NA NA NA NA NA
1469005200.0 111.0 52 78 194 NA NA NA NA NA 166 228 395 NA NA NA NA NA 3652 315 489 NA NA NA NA NA 3913 332 510 NA NA NA NA NA
1469005200.0 112.0 52 67 190 NA NA NA NA NA 166 228 395 NA NA NA NA NA 10130 614 731 NA NA NA NA NA 12371 872 1174 NA NA NA NA NA
1469005200.0 11221.0 86 77 139 0 NA NA NA NA 196 220 297 0 NA NA NA NA 2574 1236 1068 201 NA NA NA NA 2807 1359 1123 208 NA NA NA NA
1469005200.0 11224.0 99 80 138 0 NA NA NA NA 214 220 300 0 NA NA NA NA 10474 1305 1017 389 NA NA NA NA 11036 2027 1138 409 NA NA NA NA
1469005200.0 11225.0 96 80 138 0 NA NA NA NA 213 220 298 0 NA NA NA NA 8149 1244 850 354 NA NA NA NA 8597 1952 1419 366 NA NA NA NA
1469005200.0 11226.0 101 79 148 0 NA NA NA NA 215 214 301 0 NA NA NA NA 16142 1272 1128 409 NA NA NA NA 16440 1406 1250 416 NA NA NA NA
