Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468918800.0 1.0 51 62 126 NA NA NA NA NA 165 220 283 NA NA NA NA NA 2664 334 1126 NA NA NA NA NA 2837 389 1228 NA NA NA NA NA
1468918800.0 10.0 NA 83 199 0 NA NA NA NA NA 238 398 0 NA NA NA NA NA 4079 3732 989 NA NA NA NA NA 4370 4020 1028 NA NA NA NA
1468918800.0 1000.0 NA 216 130 0 42 NA NA NA NA 411 269 0 140 NA NA NA NA 4242 802 770 199 NA NA NA NA 4793 1058 805 355 NA NA NA
1468918800.0 1001.0 NA 184 168 0 0 0 0 0 NA 376 301 0 0 0 0 0 NA 2771 720 7 78 596 51 513 NA 2902 859 12 87 602 63 519
1468918800.0 1002.0 NA 207 59 NA NA NA NA NA NA 413 143 NA NA NA NA NA NA 4025 229 NA NA NA NA NA NA 4208 262 NA NA NA NA NA
1468918800.0 10021.0 NA 97 230 0 NA NA NA NA NA 264 458 0 NA NA NA NA NA 586 1437 430 NA NA NA NA NA 652 1478 438 NA NA NA NA
1468918800.0 10023.0 NA 99 228 0 NA NA NA NA NA 264 459 0 NA NA NA NA NA 572 1640 696 NA NA NA NA NA 641 1770 768 NA NA NA NA
1468918800.0 10024.0 NA 102 236 0 NA NA NA NA NA 264 459 0 NA NA NA NA NA 697 1768 530 NA NA NA NA NA 791 1859 538 NA NA NA NA
1468918800.0 10024.1 NA 101 141 0 NA NA NA NA NA 264 323 0 NA NA NA NA NA 706 780 464 NA NA NA NA NA 822 901 477 NA NA NA NA
1468918800.0 10024.2 NA 102 234 0 NA NA NA NA NA 264 459 0 NA NA NA NA NA 413 1214 440 NA NA NA NA NA 567 1833 497 NA NA NA NA
1468918800.0 10024.3 NA 100 136 0 NA NA NA NA NA 264 319 0 NA NA NA NA NA 723 678 451 NA NA NA NA NA 806 766 486 NA NA NA NA
1468918800.0 10025.0 NA 105 227 0 NA NA NA NA NA 264 460 0 NA NA NA NA NA 420 1138 420 NA NA NA NA NA 518 1410 447 NA NA NA NA
1468918800.0 1003.0 NA 179 0 NA NA NA NA NA NA 375 0 NA NA NA NA NA NA 2619 312 NA NA NA NA NA NA 3254 339 NA NA NA NA NA
1468918800.0 1004.0 NA 177 131 0 0 0 0 NA NA 363 250 0 0 0 0 NA NA 820 325 7 72 577 602 NA NA 909 365 15 96 602 628 NA
1468918800.0 101.0 88 NA NA NA NA NA NA NA 235 NA NA NA NA NA NA NA 2242 NA NA NA NA NA NA NA 2330 NA NA NA NA NA NA NA
1468918800.0 102.0 84 NA NA NA NA NA NA NA 235 NA NA NA NA NA NA NA 1463 NA NA NA NA NA NA NA 1644 NA NA NA NA NA NA NA
1468918800.0 10224.0 NA 136 295 0 NA NA NA NA NA 292 532 0 NA NA NA NA NA 4541 8005 936 NA NA NA NA NA 10160 20603 975 NA NA NA NA
1468918800.0 10225.0 NA 146 296 0 NA NA NA NA NA 295 528 0 NA NA NA NA NA 4475 7114 894 NA NA NA NA NA 12755 19595 926 NA NA NA NA
1468918800.0 103.0 37 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 675 153 336 NA NA NA NA NA 715 179 371 NA NA NA NA NA
1468918800.0 105.0 52 70 21 NA NA NA NA NA 165 228 120 NA NA NA NA NA 4340 574 3 NA NA NA NA NA 4516 631 9 NA NA NA NA NA
1468918800.0 106.0 41 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 691 228 287 NA NA NA NA NA 711 245 664 NA NA NA NA NA
1468918800.0 10621.0 81 86 141 0 NA NA NA NA 191 214 297 0 NA NA NA NA 2703 1507 1359 256 NA NA NA NA 2815 1585 2041 291 NA NA NA NA
1468918800.0 10624.0 92 88 139 0 NA NA NA NA 208 220 299 0 NA NA NA NA 12181 1385 1141 430 NA NA NA NA 12655 1506 1263 457 NA NA NA NA
1468918800.0 10625.0 91 79 136 0 NA NA NA NA 207 220 297 0 NA NA NA NA 9941 1440 910 503 NA NA NA NA 10196 1531 994 514 NA NA NA NA
1468918800.0 10626.0 95 80 140 0 NA NA NA NA 209 214 301 0 NA NA NA NA 18348 1428 1121 424 NA NA NA NA 18528 1528 1201 436 NA NA NA NA
1468918800.0 107.0 53 72 190 NA NA NA NA NA 167 228 394 NA NA NA NA NA 6864 707 928 NA NA NA NA NA 7048 837 990 NA NA NA NA NA
1468918800.0 108.0 54 73 192 NA NA NA NA NA 169 228 395 NA NA NA NA NA 11509 550 858 NA NA NA NA NA 11735 580 920 NA NA NA NA NA
1468918800.0 10821.0 93 NA NA NA NA NA NA NA 208 NA NA NA NA NA NA NA 2609 NA NA NA NA NA NA NA 3153 NA NA NA NA NA NA NA
