Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468746000.0 1.0 51 73 129 NA NA NA NA NA 165 232 294 NA NA NA NA NA 4525 575 1227 NA NA NA NA NA 4672 606 1245 NA NA NA NA NA
1468746000.0 10.0 NA 82 195 0 NA NA NA NA NA 239 400 0 NA NA NA NA NA 3292 3220 894 NA NA NA NA NA 3450 3404 965 NA NA NA NA
1468746000.0 1000.0 NA 208 121 0 38 NA NA NA NA 410 272 0 140 NA NA NA NA 4598 701 734 267 NA NA NA NA 4852 874 782 375 NA NA NA
1468746000.0 1001.0 NA 186 176 0 0 0 0 0 NA 376 301 0 0 0 0 0 NA 3530 1072 14 132 1060 64 1040 NA 3595 1117 18 136 1074 82 1044
1468746000.0 1002.0 NA 212 61 NA NA NA NA NA NA 411 142 NA NA NA NA NA NA 3478 237 NA NA NA NA NA NA 3555 246 NA NA NA NA NA
1468746000.0 10021.0 NA 98 227 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 585 2149 663 NA NA NA NA NA 662 2282 698 NA NA NA NA
1468746000.0 10023.0 NA 98 224 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 559 1674 698 NA NA NA NA NA 618 1783 754 NA NA NA NA
1468746000.0 10024.0 NA 101 230 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 734 1795 681 NA NA NA NA NA 858 1969 726 NA NA NA NA
1468746000.0 10024.1 NA 102 145 0 NA NA NA NA NA 263 327 0 NA NA NA NA NA 801 804 529 NA NA NA NA NA 1169 2157 547 NA NA NA NA
1468746000.0 10024.2 NA 103 228 0 NA NA NA NA NA 264 460 0 NA NA NA NA NA 681 1804 709 NA NA NA NA NA 799 2021 759 NA NA NA NA
1468746000.0 10024.3 NA 101 143 0 NA NA NA NA NA 264 323 0 NA NA NA NA NA 915 803 563 NA NA NA NA NA 1032 876 579 NA NA NA NA
1468746000.0 10024.4 NA 102 227 0 NA NA NA NA NA 268 460 0 NA NA NA NA NA 675 2061 693 NA NA NA NA NA 756 2196 759 NA NA NA NA
