Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468962000.0 1.0 51 61 126 NA NA NA NA NA 165 220 291 NA NA NA NA NA 3299 364 1303 NA NA NA NA NA 3449 438 1395 NA NA NA NA NA
1468962000.0 10.0 NA 85 195 0 NA NA NA NA NA 238 398 0 NA NA NA NA NA 4446 3818 1002 NA NA NA NA NA 4540 3895 1086 NA NA NA NA
1468962000.0 1000.0 NA 212 133 0 39 NA NA NA NA 407 270 0 139 NA NA NA NA 3816 465 601 126 NA NA NA NA 3965 527 632 152 NA NA NA
1468962000.0 1001.0 NA 183 168 0 0 0 0 0 NA 374 300 0 0 0 0 0 NA 2250 520 25 82 625 43 609 NA 2306 608 39 97 632 70 613
1468962000.0 1002.0 NA 213 61 NA NA NA NA NA NA 412 143 NA NA NA NA NA NA 3581 231 NA NA NA NA NA NA 3657 309 NA NA NA NA NA
1468962000.0 10021.0 NA 96 231 0 NA NA NA NA NA 263 459 0 NA NA NA NA NA 472 1655 463 NA NA NA NA NA 544 1756 482 NA NA NA NA
1468962000.0 10023.0 NA 102 232 0 NA NA NA NA NA 263 459 0 NA NA NA NA NA 406 1167 440 NA NA NA NA NA 506 1293 460 NA NA NA NA
1468962000.0 10024.0 NA 103 232 0 NA NA NA NA NA 263 459 0 NA NA NA NA NA 512 1409 484 NA NA NA NA NA 595 1513 508 NA NA NA NA
1468962000.0 10024.1 NA 102 143 0 NA NA NA NA NA 264 323 0 NA NA NA NA NA 776 703 502 NA NA NA NA NA 892 771 531 NA NA NA NA
1468962000.0 10024.2 NA 103 233 0 NA NA NA NA NA 263 458 0 NA NA NA NA NA 471 1449 491 NA NA NA NA NA 570 1643 514 NA NA NA NA
1468962000.0 10024.3 NA 109 138 0 NA NA NA NA NA 264 319 0 NA NA NA NA NA 747 692 441 NA NA NA NA NA 1370 799 466 NA NA NA NA
1468962000.0 10024.4 NA 103 229 0 NA NA NA NA NA 262 457 0 NA NA NA NA NA 519 1553 517 NA NA NA NA NA 645 1666 550 NA NA NA NA
1468962000.0 10024.5 NA 103 135 0 NA NA NA NA NA 264 318 0 NA NA NA NA NA 723 680 418 NA NA NA NA NA 866 763 436 NA NA NA NA
1468962000.0 10025.0 NA 107 234 0 NA NA NA NA NA 263 459 0 NA NA NA NA NA 444 1260 479 NA NA NA NA NA 508 1684 496 NA NA NA NA
1468962000.0 10026.0 NA 109 233 0 NA NA NA NA NA 262 458 0 NA NA NA NA NA 522 2224 554 NA NA NA NA NA 640 2361 570 NA NA NA NA
1468962000.0 1003.0 NA 177 0 NA NA NA NA NA NA 378 0 NA NA NA NA NA NA 3306 376 NA NA NA NA NA NA 3509 398 NA NA NA NA NA
1468962000.0 1004.0 NA 179 138 0 0 0 0 NA NA 363 250 0 0 0 0 NA NA 863 497 9 78 1086 986 NA NA 905 514 11 84 1107 1002 NA
1468962000.0 101.0 82 NA NA NA NA NA NA NA 235 NA NA NA NA NA NA NA 2079 NA NA NA NA NA NA NA 2099 NA NA NA NA NA NA NA
1468962000.0 102.0 83 NA NA NA NA NA NA NA 235 NA NA NA NA NA NA NA 1426 NA NA NA NA NA NA NA 1447 NA NA NA NA NA NA NA
1468962000.0 10224.0 NA 134 306 0 NA NA NA NA NA 290 537 0 NA NA NA NA NA 4134 7440 682 NA NA NA NA NA 6658 12886 702 NA NA NA NA
1468962000.0 10225.0 NA 144 299 0 NA NA NA NA NA 294 532 0 NA NA NA NA NA 4297 6372 699 NA NA NA NA NA 12988 20967 786 NA NA NA NA
1468962000.0 103.0 37 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 643 122 270 NA NA NA NA NA 695 130 299 NA NA NA NA NA
1468962000.0 105.0 51 71 19 NA NA NA NA NA 165 228 120 NA NA NA NA NA 3283 560 4 NA NA NA NA NA 3473 668 6 NA NA NA NA NA
1468962000.0 106.0 36 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 663 147 256 NA NA NA NA NA 732 171 294 NA NA NA NA NA
1468962000.0 10621.0 82 76 139 0 NA NA NA NA 195 214 297 0 NA NA NA NA 2368 1218 1167 221 NA NA NA NA 2547 1387 1243 229 NA NA NA NA
1468962000.0 10624.0 92 80 137 0 NA NA NA NA 208 214 299 0 NA NA NA NA 10325 1188 961 399 NA NA NA NA 10894 1250 1170 419 NA NA NA NA
