Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470128400.0 1.0 47 63 128 NA NA 161 220 277 NA NA 2065 264 235 NA NA 2270 336 299 NA NA
1470128400.0 1000.0 NA 199 118 0 38 NA 404 267 0 139 NA 3182 841 767 215 NA 3315 968 798 1086
1470128400.0 10021.0 NA 98 221 0 NA NA 263 455 0 NA NA 365 648 345 NA NA 433 720 359 NA
1470128400.0 10024.2 NA 106 219 0 NA NA 263 454 0 NA NA 432 698 344 NA NA 507 968 412 NA
1470128400.0 10025.0 NA 103 226 0 NA NA 263 455 0 NA NA 370 554 340 NA NA 436 981 422 NA
1470128400.0 1003.0 NA 173 0 NA NA NA 362 0 NA NA NA 2369 271 NA NA NA 2535 294 NA NA
1470128400.0 101.0 77 NA NA NA NA 232 NA NA NA NA 1236 NA NA NA NA 1300 NA NA NA NA
1470128400.0 102.0 78 NA NA NA NA 232 NA NA NA NA 782 NA NA NA NA 843 NA NA NA NA
1470128400.0 10224.0 NA 135 294 0 NA NA 291 530 0 NA NA 2582 3212 403 NA NA 7094 6767 444 NA
1470128400.0 10225.0 NA 137 296 0 NA NA 295 530 0 NA NA 2250 3310 420 NA NA 9516 12084 474 NA
1470128400.0 103.0 33 0 0 NA NA 142 0 0 NA NA 336 93 160 NA NA 393 111 181 NA NA
1470128400.0 106.0 33 0 0 NA NA 142 0 0 NA NA 337 102 157 NA NA 483 119 181 NA NA
1470128400.0 10624.0 83 78 0 NA NA 200 214 0 NA NA 9250 678 0 NA NA 9395 716 0 NA NA
1470128400.0 107.0 47 71 185 NA NA 163 228 394 NA NA 7470 607 809 NA NA 7620 650 868 NA NA
1470128400.0 108.0 51 72 192 NA NA 165 229 394 NA NA 9690 693 981 NA NA 9930 743 1330 NA NA
1470128400.0 10824.0 96 NA NA NA NA 213 NA NA NA NA 11243 NA NA NA NA 11567 NA NA NA NA
1470128400.0 10825.0 96 NA NA NA NA 212 NA NA NA NA 11005 NA NA NA NA 11255 NA NA NA NA
1470128400.0 10826.0 98 NA NA NA NA 219 NA NA NA NA 19498 NA NA NA NA 21269 NA NA NA NA
