Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468832400.0 1.0 52 73 129 NA NA NA NA NA 165 233 294 NA NA NA NA NA 3859 659 1213 NA NA NA NA NA 4338 788 1234 NA NA NA NA NA
1468832400.0 10.0 NA 83 200 0 NA NA NA NA NA 239 400 0 NA NA NA NA NA 4662 4108 1074 NA NA NA NA NA 4730 4246 1096 NA NA NA NA
1468832400.0 1000.0 NA 216 123 0 47 NA NA NA NA 412 271 0 140 NA NA NA NA 4877 807 774 273 NA NA NA NA 4970 868 795 303 NA NA NA
1468832400.0 1001.0 NA 186 168 0 0 0 0 0 NA 376 301 0 0 0 0 0 NA 3124 883 10 94 1168 84 1262 NA 3356 926 18 116 1178 143 1272
1468832400.0 1002.0 NA 211 60 NA NA NA NA NA NA 413 143 NA NA NA NA NA NA 3733 205 NA NA NA NA NA NA 3974 222 NA NA NA NA NA
1468832400.0 10021.0 NA 98 231 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 838 1969 691 NA NA NA NA NA 972 2121 709 NA NA NA NA
1468832400.0 10023.0 NA 102 230 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 764 1523 828 NA NA NA NA NA 857 1681 853 NA NA NA NA
1468832400.0 10024.0 NA 105 238 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 1069 2234 791 NA NA NA NA NA 1190 2475 820 NA NA NA NA
1468832400.0 10024.1 NA 100 144 0 NA NA NA NA NA 264 328 0 NA NA NA NA NA 714 668 465 NA NA NA NA NA 808 729 480 NA NA NA NA
1468832400.0 10024.2 NA 103 232 0 NA NA NA NA NA 264 460 0 NA NA NA NA NA 757 1800 725 NA NA NA NA NA 875 1907 744 NA NA NA NA
1468832400.0 10024.3 NA 105 149 0 NA NA NA NA NA 264 323 0 NA NA NA NA NA 747 929 437 NA NA NA NA NA 836 1291 446 NA NA NA NA
1468832400.0 10024.4 NA 103 237 0 NA NA NA NA NA 264 459 0 NA NA NA NA NA 836 1777 1028 NA NA NA NA NA 977 1908 1069 NA NA NA NA
1468832400.0 10024.5 NA 109 148 0 NA NA NA NA NA 264 323 0 NA NA NA NA NA 757 922 441 NA NA NA NA NA 821 1267 449 NA NA NA NA
1468832400.0 10025.0 NA 106 231 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 700 1625 762 NA NA NA NA NA 806 1749 795 NA NA NA NA
1468832400.0 10026.0 NA 111 235 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 904 2847 637 NA NA NA NA NA 1030 3063 648 NA NA NA NA
1468832400.0 1003.0 NA 177 0 NA NA NA NA NA NA 379 0 NA NA NA NA NA NA 5090 517 NA NA NA NA NA NA 5233 543 NA NA NA NA NA
1468832400.0 1004.0 NA 178 131 0 0 0 0 NA NA 363 250 0 0 0 0 NA NA 757 392 7 83 903 803 NA NA 842 473 13 95 959 864 NA
1468832400.0 101.0 82 NA NA NA NA NA NA NA 236 NA NA NA NA NA NA NA 1543 NA NA NA NA NA NA NA 1589 NA NA NA NA NA NA NA
1468832400.0 102.0 83 NA NA NA NA NA NA NA 235 NA NA NA NA NA NA NA 1024 NA NA NA NA NA NA NA 1104 NA NA NA NA NA NA NA
1468832400.0 10224.0 NA 137 295 0 NA NA NA NA NA 293 530 0 NA NA NA NA NA 2797 5324 527 NA NA NA NA NA 7791 6349 563 NA NA NA NA
1468832400.0 10225.0 NA 142 297 0 NA NA NA NA NA 292 534 0 NA NA NA NA NA 3016 4742 502 NA NA NA NA NA 12761 13624 518 NA NA NA NA
1468832400.0 103.0 38 0 0 NA NA NA NA NA 144 0 0 NA NA NA NA NA 465 93 180 NA NA NA NA NA 496 103 201 NA NA NA NA NA
1468832400.0 105.0 51 76 18 NA NA NA NA NA 165 235 121 NA NA NA NA NA 4292 618 10 NA NA NA NA NA 4342 681 14 NA NA NA NA NA
1468832400.0 106.0 38 0 0 NA NA NA NA NA 144 0 0 NA NA NA NA NA 484 91 175 NA NA NA NA NA 499 98 198 NA NA NA NA NA
1468832400.0 107.0 54 79 192 NA NA NA NA NA 167 235 398 NA NA NA NA NA 7369 627 875 NA NA NA NA NA 7674 670 1011 NA NA NA NA NA
1468832400.0 108.0 56 77 192 NA NA NA NA NA 169 235 398 NA NA NA NA NA 11784 831 1413 NA NA NA NA NA 12204 867 1649 NA NA NA NA NA
1468832400.0 10821.0 94 NA NA NA NA NA NA NA 208 NA NA NA NA NA NA NA 6370 NA NA NA NA NA NA NA 6888 NA NA NA NA NA NA NA
1468832400.0 10824.0 104 NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA 22568 NA NA NA NA NA NA NA 23152 NA NA NA NA NA NA NA
1468832400.0 10825.0 103 NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA 17699 NA NA NA NA NA NA NA 19892 NA NA NA NA NA NA NA
1468832400.0 10826.0 103 NA NA NA NA NA NA NA 229 NA NA NA NA NA NA NA 27376 NA NA NA NA NA NA NA 28720 NA NA NA NA NA NA NA
1468832400.0 109.0 55 78 194 NA NA NA NA NA 170 235 398 NA NA NA NA NA 11402 917 1337 NA NA NA NA NA 11810 975 1534 NA NA NA NA NA
1468832400.0 11.0 NA 79 209 0 53 NA NA NA NA 238 408 0 161 NA NA NA NA 3349 1564 1039 61 NA NA NA NA 3390 1610 1070 71 NA NA NA
1468832400.0 110.0 45 77 189 NA NA NA NA NA 156 235 397 NA NA NA NA NA 936 575 681 NA NA NA NA NA 967 649 772 NA NA NA NA NA
1468832400.0 1102.0 NA 82 203 116 74 NA NA NA NA 238 405 274 159 NA NA NA NA 4435 5061 3824 270 NA NA NA NA 4488 5115 3878 283 NA NA NA
1468832400.0 111.0 52 78 189 NA NA NA NA NA 167 235 398 NA NA NA NA NA 4726 613 821 NA NA NA NA NA 4972 636 942 NA NA NA NA NA
1468832400.0 112.0 52 76 197 NA NA NA NA NA 166 235 398 NA NA NA NA NA 8538 659 870 NA NA NA NA NA 9277 754 902 NA NA NA NA NA
1468832400.0 113.0 55 79 195 NA NA NA NA NA 169 235 398 NA NA NA NA NA 9590 930 875 NA NA NA NA NA 9934 999 911 NA NA NA NA NA
1468832400.0 114.0 55 77 191 NA NA NA NA NA 169 236 398 NA NA NA NA NA 8304 729 852 NA NA NA NA NA 8744 790 2495 NA NA NA NA NA
1468832400.0 115.0 56 86 195 NA NA NA NA NA 169 235 398 NA NA NA NA NA 9890 690 1088 NA NA NA NA NA 10282 768 1153 NA NA NA NA NA
1468832400.0 116.0 55 78 193 NA NA NA NA NA 169 235 398 NA NA NA NA NA 10891 826 1257 NA NA NA NA NA 11469 897 1382 NA NA NA NA NA
1468832400.0 117.0 57 81 204 NA NA NA NA NA 169 235 403 NA NA NA NA NA 11488 693 1046 NA NA NA NA NA 11836 726 1101 NA NA NA NA NA
1468832400.0 118.0 56 84 195 NA NA NA NA NA 170 235 398 NA NA NA NA NA 12006 949 1086 NA NA NA NA NA 12441 1041 1320 NA NA NA NA NA
1468832400.0 119.0 52 84 192 NA NA NA NA NA 166 235 398 NA NA NA NA NA 6884 646 968 NA NA NA NA NA 7196 720 1010 NA NA NA NA NA
1468832400.0 12.0 NA 81 199 0 NA NA NA NA NA 238 402 0 NA NA NA NA NA 4300 3792 969 NA NA NA NA NA 4405 3872 989 NA NA NA NA
1468832400.0 120.0 45 74 190 NA NA NA NA NA 156 235 398 NA NA NA NA NA 757 465 402 NA NA NA NA NA 799 511 418 NA NA NA NA NA
1468832400.0 121.0 60 79 197 NA NA NA NA NA 169 235 398 NA NA NA NA NA 10899 765 1065 NA NA NA NA NA 11230 865 1123 NA NA NA NA NA
1468832400.0 122.0 48 77 187 NA NA NA NA NA 164 239 398 NA NA NA NA NA 1342 358 588 NA NA NA NA NA 1396 396 667 NA NA NA NA NA
1468832400.0 123.1 179 NA NA NA NA NA NA NA 380 NA NA NA NA NA NA NA 762 NA NA NA NA NA NA NA 849 NA NA NA NA NA NA NA
1468832400.0 123.2 182 NA NA NA NA NA NA NA 383 NA NA NA NA NA NA NA 835 NA NA NA NA NA NA NA 870 NA NA NA NA NA NA NA
1468832400.0 123.3 165 NA NA NA NA NA NA NA 365 NA NA NA NA NA NA NA 456 NA NA NA NA NA NA NA 493 NA NA NA NA NA NA NA
1468832400.0 124.1 173 NA NA NA NA NA NA NA 374 NA NA NA NA NA NA NA 471 NA NA NA NA NA NA NA 507 NA NA NA NA NA NA NA
1468832400.0 124.2 176 NA NA NA NA NA NA NA 381 NA NA NA NA NA NA NA 733 NA NA NA NA NA NA NA 824 NA NA NA NA NA NA NA
1468832400.0 124.4 174 NA NA NA NA NA NA NA 374 NA NA NA NA NA NA NA 495 NA NA NA NA NA NA NA 529 NA NA NA NA NA NA NA
1468832400.0 124.5 174 NA NA NA NA NA NA NA 374 NA NA NA NA NA NA NA 456 NA NA NA NA NA NA NA 481 NA NA NA NA NA NA NA
1468832400.0 124.6 166 NA NA NA NA NA NA NA 365 NA NA NA NA NA NA NA 469 NA NA NA NA NA NA NA 530 NA NA NA NA NA NA NA
1468832400.0 125.0 53 86 192 NA NA NA NA NA 167 235 398 NA NA NA NA NA 7713 681 835 NA NA NA NA NA 8187 714 891 NA NA NA NA NA
1468832400.0 126.0 47 75 192 NA NA NA NA NA 158 235 397 NA NA NA NA NA 2651 621 734 NA NA NA NA NA 2680 648 859 NA NA NA NA NA
1468832400.0 127.0 45 74 190 NA NA NA NA NA 157 235 397 NA NA NA NA NA 2394 695 727 NA NA NA NA NA 2486 729 758 NA NA NA NA NA
1468832400.0 128.0 43 75 190 NA NA NA NA NA 151 235 397 NA NA NA NA NA 675 528 544 NA NA NA NA NA 713 562 581 NA NA NA NA NA
1468832400.0 129.0 50 84 189 NA NA NA NA NA 152 245 397 NA NA NA NA NA 581 398 431 NA NA NA NA NA 611 442 468 NA NA NA NA NA
1468832400.0 13.0 NA 85 192 0 NA NA NA NA NA 238 397 0 NA NA NA NA NA 280 948 561 NA NA NA NA NA 306 1021 578 NA NA NA NA
1468832400.0 130.0 45 74 188 NA NA NA NA NA 157 235 397 NA NA NA NA NA 947 536 609 NA NA NA NA NA 979 604 674 NA NA NA NA NA
1468832400.0 1301.0 59 143 180 NA NA NA NA NA 172 324 353 NA NA NA NA NA 2145 943 1786 NA NA NA NA NA 2356 1265 1937 NA NA NA NA NA
1468832400.0 1302.0 64 142 170 NA NA NA NA NA 178 324 354 NA NA NA NA NA 12411 869 3340 NA NA NA NA NA 12618 1013 3459 NA NA NA NA NA
1468832400.0 1303.0 65 144 184 NA NA NA NA NA 178 324 359 NA NA NA NA NA 11923 544 2443 NA NA NA NA NA 12621 606 2559 NA NA NA NA NA
1468832400.0 1306.0 NA 157 248 0 NA NA NA NA NA 337 465 0 NA NA NA NA NA 900 1572 2108 NA NA NA NA NA 1124 1704 2145 NA NA NA NA
1468832400.0 1307.0 NA 133 133 42 0 NA NA NA NA 330 316 150 0 NA NA NA NA 825 834 111 918 NA NA NA NA 948 902 129 951 NA NA NA
1468832400.0 1308.0 NA 135 133 41 0 NA NA NA NA 330 317 150 0 NA NA NA NA 691 771 118 880 NA NA NA NA 766 908 141 944 NA NA NA
1468832400.0 1309.0 NA 158 253 0 NA NA NA NA NA 350 466 0 NA NA NA NA NA 1058 2218 1577 NA NA NA NA NA 1185 2376 1589 NA NA NA NA
1468832400.0 131.0 46 82 191 NA NA NA NA NA 155 235 397 NA NA NA NA NA 2813 707 723 NA NA NA NA NA 2918 731 756 NA NA NA NA NA
