Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470214800.0 109.0 50 73 191 NA NA 165 228 394 NA NA 7317 422 746 NA NA 7667 555 788 NA NA
1470214800.0 134.806 NA 42 229 0 NA NA 152 423 0 NA NA 184 8168 502 NA NA 266 8763 549 NA
1470214800.0 134.808 NA 85 243 0 NA NA 211 435 0 NA NA 592 7611 522 NA NA 830 7833 558 NA
1470214800.0 25.0 NA 89 205 0 60 NA 238 413 0 165 NA 2560 2986 693 72 NA 2646 3080 917 129
1470214800.0 301.0 66 178 249 0 NA 183 364 456 0 NA 5257 897 1213 277 NA 6042 1229 1468 298 NA
1470214800.0 39.0 NA 88 198 0 NA NA 238 399 0 NA NA 2610 5286 706 NA NA 2696 5471 729 NA
1470214800.0 4.45 NA 40 222 0 NA NA 143 407 0 NA NA 158 7082 561 NA NA 214 7202 583 NA
1470214800.0 4.57 NA 57 224 0 NA NA 157 414 0 NA NA 142 8358 481 NA NA 270 8551 506 NA
1470214800.0 4.72 NA 37 220 0 NA NA 142 404 0 NA NA 149 5898 515 NA NA 200 6047 536 NA
1470214800.0 50204.0 NA 110 258 0 NA NA 248 483 0 NA NA 1471 2543 692 NA NA 3341 4105 710 NA
