Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1468530000.0 1.0 53 85 138 NA NA 97 146 188 NA NA 3095 426 1303 NA NA 3170 462 1319 NA NA
1468530000.0 10023.0 NA 111 248 0 NA NA 177 322 0 NA NA 811 1795 736 NA NA 912 1906 772 NA
1468530000.0 101.0 84 NA NA NA NA 143 NA NA NA NA 1164 NA NA NA NA 1217 NA NA NA NA
1468530000.0 102.0 84 NA NA NA NA 142 NA NA NA NA 777 NA NA NA NA 830 NA NA NA NA
1468530000.0 10225.0 NA 140 0 NA NA NA 208 0 NA NA NA 2049 0 NA NA NA 9175 0 NA NA
1468530000.0 103.0 37 0 0 NA NA 78 0 0 NA NA 353 107 177 NA NA 377 116 283 NA NA
1468530000.0 105.0 52 80 21 NA NA 98 150 55 NA NA 3899 512 5 NA NA 3924 524 8 NA NA
1468530000.0 106.0 40 0 0 NA NA 78 0 0 NA NA 353 84 165 NA NA 434 105 195 NA NA
1468530000.0 107.0 53 85 195 NA NA 100 150 258 NA NA 6388 714 1209 NA NA 6973 960 1254 NA NA
1468530000.0 108.0 57 81 202 NA NA 102 150 258 NA NA 9925 838 1393 NA NA 10177 903 1418 NA NA
1468530000.0 10821.0 92 NA NA NA NA 135 NA NA NA NA 3555 NA NA NA NA 3594 NA NA NA NA
1468530000.0 10824.0 106 NA NA NA NA 153 NA NA NA NA 16194 NA NA NA NA 16248 NA NA NA NA
1468530000.0 10825.0 105 NA NA NA NA 152 NA NA NA NA 11737 NA NA NA NA 11781 NA NA NA NA
1468530000.0 10826.0 112 NA NA NA NA 157 NA NA NA NA 16677 NA NA NA NA 17251 NA NA NA NA
1468530000.0 109.0 61 81 199 NA NA 102 150 258 NA NA 9685 756 1438 NA NA 10035 777 1491 NA NA
