Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470085200.0 10224.0 NA 141 276 0 NA NA 202 389 0 NA NA 2061 2616 387 NA NA 6818 14308 400 NA
1470085200.0 10225.0 NA 137 288 0 NA NA 207 389 0 NA NA 2837 4450 615 NA NA 12041 16947 631 NA
1470085200.0 108.0 48 79 203 NA NA 96 142 254 NA NA 8778 547 863 NA NA 11580 735 949 NA NA
1470085200.0 10825.0 95 NA NA NA NA 141 NA NA NA NA 11845 NA NA NA NA 12760 NA NA NA NA
1470085200.0 1102.0 NA 86 198 103 61 NA 151 259 154 111 NA 2674 2946 1649 143 NA 2732 3178 1758 157
1470085200.0 118.0 48 73 196 NA NA 96 142 254 NA NA 8493 434 614 NA NA 11393 604 654 NA NA
1470085200.0 1302.0 58 144 159 NA NA 105 200 227 NA NA 9133 733 779 NA NA 9698 870 859 NA NA
1470085200.0 1303.0 59 139 163 NA NA 105 200 229 NA NA 5753 373 594 NA NA 6320 1342 635 NA NA
1470085200.0 133.0 52 74 195 NA NA 97 142 254 NA NA 9117 448 761 NA NA 9685 466 825 NA NA
1470085200.0 134.702 NA 44 226 0 NA NA 82 278 0 NA NA 195 6826 601 NA NA 255 10835 624 NA
1470085200.0 134.703 NA 36 215 0 NA NA 87 289 0 NA NA 201 6596 706 NA NA 319 9354 724 NA
1470085200.0 134.81 NA 40 225 0 NA NA 83 280 0 NA NA 196 7249 593 NA NA 236 7827 608 NA
1470085200.0 134.902 NA 38 207 0 NA NA 88 278 0 NA NA 217 6127 630 NA NA 310 8477 651 NA
1470085200.0 134.904 NA 42 226 0 NA NA 86 281 0 NA NA 208 6891 644 NA NA 232 10804 679 NA
1470085200.0 134.905 NA 45 222 0 NA NA 86 279 0 NA NA 222 5618 654 NA NA 278 10506 683 NA
1470085200.0 134.909 NA 38 207 0 NA NA 87 278 0 NA NA 201 5969 665 NA NA 240 8476 686 NA
1470085200.0 134.99601 NA 41 224 0 NA NA 85 282 0 NA NA 207 9015 589 NA NA 314 9513 610 NA
1470085200.0 134.99603 NA 45 224 0 NA NA 86 280 0 NA NA 195 6868 562 NA NA 218 7637 577 NA
1470085200.0 135.1 226 0 107 NA NA 304 0 159 NA NA 1106 360 234 NA NA 1661 378 306 NA NA
1470085200.0 135.11 236 0 101 NA NA 314 0 159 NA NA 1610 379 317 NA NA 1810 395 425 NA NA
1470085200.0 135.2 223 0 105 NA NA 282 0 159 NA NA 797 369 204 NA NA 1279 385 274 NA NA
1470085200.0 135.4 207 0 105 NA NA 299 0 159 NA NA 1148 425 284 NA NA 7392 442 408 NA NA
1470085200.0 135.6 229 0 100 NA NA 301 0 159 NA NA 1130 347 252 NA NA 1365 479 735 NA NA
1470085200.0 135.9 204 0 105 NA NA 299 0 159 NA NA 905 416 260 NA NA 7135 431 375 NA NA
1470085200.0 1356.0 57 166 235 0 99 103 211 317 0 163 3449 444 706 1033 150 3593 488 1494 1863 190
1470085200.0 136.721 NA 155 237 0 NA NA 221 298 0 NA NA 2474 5765 683 NA NA 2837 6303 700 NA
1470085200.0 136.722 NA 156 251 0 NA NA 228 322 0 NA NA 2862 6550 699 NA NA 3148 7817 710 NA
1470085200.0 136.725 NA 163 234 0 NA NA 225 300 0 NA NA 2714 6402 651 NA NA 3232 18438 902 NA
1470085200.0 136.727 NA 187 242 0 NA NA 277 313 0 NA NA 2945 6154 702 NA NA 3442 18647 984 NA
1470085200.0 136.729 NA 158 241 0 NA NA 219 300 0 NA NA 4186 9592 1044 NA NA 4504 13140 1060 NA
1470085200.0 136.731 NA 159 245 0 NA NA 223 302 0 NA NA 2908 6518 686 NA NA 3621 6896 700 NA
1470085200.0 136.734 NA 158 237 0 NA NA 225 302 0 NA NA 4604 9540 1078 NA NA 5020 13446 1092 NA
1470085200.0 1363.0 58 160 234 0 NA 155 213 316 0 NA 3995 497 714 1085 NA 7069 608 3137 1111 NA
1470085200.0 1364.0 NA 166 236 0 NA NA 219 315 0 NA NA 631 937 1514 NA NA 753 1041 3261 NA
1470085200.0 1365.0 NA 171 238 0 NA NA 223 316 0 NA NA 667 988 1580 NA NA 777 1087 3304 NA
1470085200.0 1366.0 NA 170 236 0 NA NA 218 315 0 NA NA 634 973 1528 NA NA 760 1082 3260 NA
1470085200.0 13992501.0 NA 203 308 0 NA NA 267 407 0 NA NA 2512 3207 1175 NA NA 3153 14008 1450 NA
1470085200.0 204.0 51 80 201 0 NA 96 149 270 0 NA 8141 777 1138 619 NA 8468 1090 1490 669 NA
1470085200.0 250200.1 57 196 174 NA NA 103 269 239 NA NA 8217 1907 1919 NA NA 9697 2716 2068 NA NA
1470085200.0 250202.0 NA 238 257 0 NA NA 345 365 0 NA NA 16686 4896 1838 NA NA 17493 8427 2149 NA
1470085200.0 250204.0 NA 214 273 0 NA NA 336 350 0 NA NA 16140 3556 1895 NA NA 20622 3906 2536 NA
1470085200.0 250207.0 NA 207 269 0 NA NA 319 346 0 NA NA 8723 1851 1051 NA NA 15035 2507 1086 NA
1470085200.0 250402.0 225 0 101 NA NA 320 0 160 NA NA 1622 354 341 NA NA 5035 392 697 NA NA
1470085200.0 250403.0 234 0 105 NA NA 318 0 160 NA NA 1382 325 314 NA NA 1685 351 422 NA NA
1470085200.0 250406.0 215 0 109 NA NA 314 0 160 NA NA 1074 403 329 NA NA 7184 418 443 NA NA
1470085200.0 250408.0 235 0 105 NA NA 318 0 160 NA NA 1487 340 323 NA NA 1806 365 433 NA NA
1470085200.0 250409.0 244 0 102 NA NA 332 0 161 NA NA 2223 374 524 NA NA 2669 459 634 NA NA
