Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469005200.0 1.0 51 61 135 NA NA NA NA NA 97 134 181 NA NA NA NA NA 3129 407 1018 NA NA NA NA NA 3299 424 1036 NA NA NA NA NA
1469005200.0 10.0 NA 87 199 0 NA NA NA NA NA 151 257 0 NA NA NA NA NA 2190 2212 661 NA NA NA NA NA 2456 2251 680 NA NA NA NA
1469005200.0 1000.0 NA 215 127 0 40 NA NA NA NA 280 185 0 79 NA NA NA NA 3469 435 490 115 NA NA NA NA 3804 801 597 240 NA NA NA
1469005200.0 1001.0 NA 185 168 0 0 0 0 0 NA 246 217 0 0 0 0 0 NA 2181 492 9 87 855 44 587 NA 2330 523 13 91 863 99 606
1469005200.0 1002.0 NA 214 60 NA NA NA NA NA NA 279 100 NA NA NA NA NA NA 2601 150 NA NA NA NA NA NA 2731 232 NA NA NA NA NA
1469005200.0 10021.0 NA 99 232 0 NA NA NA NA NA 175 319 0 NA NA NA NA NA 474 1533 602 NA NA NA NA NA 586 1667 629 NA NA NA NA
1469005200.0 10023.0 NA 99 230 0 NA NA NA NA NA 176 319 0 NA NA NA NA NA 410 1077 434 NA NA NA NA NA 819 1377 459 NA NA NA NA
1469005200.0 10024.0 NA 103 242 0 NA NA NA NA NA 176 319 0 NA NA NA NA NA 459 1215 456 NA NA NA NA NA 764 1326 476 NA NA NA NA
1469005200.0 10024.1 NA 104 145 0 NA NA NA NA NA 176 217 0 NA NA NA NA NA 449 465 358 NA NA NA NA NA 545 529 383 NA NA NA NA
1469005200.0 10024.2 NA 103 235 0 NA NA NA NA NA 176 319 0 NA NA NA NA NA 525 1471 545 NA NA NA NA NA 800 1706 608 NA NA NA NA
1469005200.0 10024.3 NA 104 142 0 NA NA NA NA NA 176 212 0 NA NA NA NA NA 476 453 333 NA NA NA NA NA 571 538 342 NA NA NA NA
1469005200.0 10024.5 NA 104 138 0 NA NA NA NA NA 176 212 0 NA NA NA NA NA 453 430 310 NA NA NA NA NA 533 501 323 NA NA NA NA
1469005200.0 10025.0 NA 105 237 0 NA NA NA NA NA 176 320 0 NA NA NA NA NA 494 1328 559 NA NA NA NA NA 651 1473 651 NA NA NA NA
1469005200.0 10026.0 NA 102 238 0 NA NA NA NA NA 176 320 0 NA NA NA NA NA 541 1798 539 NA NA NA NA NA 656 2026 605 NA NA NA NA
1469005200.0 1003.0 NA 178 0 NA NA NA NA NA NA 250 0 NA NA NA NA NA NA 3137 367 NA NA NA NA NA NA 3260 443 NA NA NA NA NA
1469005200.0 1004.0 NA 181 135 0 0 0 0 NA NA 241 180 0 0 0 0 NA NA 529 205 6 63 472 487 NA NA 555 224 10 67 481 506 NA
1469005200.0 101.0 85 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 1358 NA NA NA NA NA NA NA 1399 NA NA NA NA NA NA NA
1469005200.0 102.0 84 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 881 NA NA NA NA NA NA NA 958 NA NA NA NA NA NA NA
1469005200.0 10224.0 NA 137 308 0 NA NA NA NA NA 205 397 0 NA NA NA NA NA 2666 4734 555 NA NA NA NA NA 7595 9132 590 NA NA NA NA
1469005200.0 10225.0 NA 145 296 0 NA NA NA NA NA 207 393 0 NA NA NA NA NA 2705 4299 528 NA NA NA NA NA 11436 48094 608 NA NA NA NA
1469005200.0 103.0 44 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 428 88 167 NA NA NA NA NA 444 95 188 NA NA NA NA NA
1469005200.0 105.0 52 74 21 NA NA NA NA NA 97 142 54 NA NA NA NA NA 2768 344 3 NA NA NA NA NA 3067 364 7 NA NA NA NA NA
1469005200.0 106.0 36 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 418 91 171 NA NA NA NA NA 453 101 190 NA NA NA NA NA
1469005200.0 10621.0 81 78 146 0 NA NA NA NA 122 132 181 0 NA NA NA NA 1521 725 627 146 NA NA NA NA 1622 781 697 154 NA NA NA NA
1469005200.0 10624.0 93 79 140 0 NA NA NA NA 138 126 183 0 NA NA NA NA 7347 734 584 261 NA NA NA NA 7881 822 662 268 NA NA NA NA
1469005200.0 10625.0 91 79 138 0 NA NA NA NA 138 126 181 0 NA NA NA NA 6570 735 510 245 NA NA NA NA 7000 837 598 251 NA NA NA NA
1469005200.0 10626.0 95 90 150 0 NA NA NA NA 140 120 185 0 NA NA NA NA 10819 751 663 271 NA NA NA NA 11220 1011 727 281 NA NA NA NA
1469005200.0 107.0 52 82 203 NA NA NA NA NA 98 142 254 NA NA NA NA NA 5308 346 465 NA NA NA NA NA 5536 380 492 NA NA NA NA NA
1469005200.0 108.0 56 80 194 NA NA NA NA NA 101 142 254 NA NA NA NA NA 8640 392 777 NA NA NA NA NA 9092 450 823 NA NA NA NA NA
1469005200.0 10821.0 93 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 3189 NA NA NA NA NA NA NA 3258 NA NA NA NA NA NA NA
1469005200.0 10824.0 106 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 14431 NA NA NA NA NA NA NA 15321 NA NA NA NA NA NA NA
1469005200.0 10825.0 105 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 11826 NA NA NA NA NA NA NA 13178 NA NA NA NA NA NA NA
1469005200.0 10826.0 107 NA NA NA NA NA NA NA 157 NA NA NA NA NA NA NA 21814 NA NA NA NA NA NA NA 36547 NA NA NA NA NA NA NA
1469005200.0 109.0 56 82 195 NA NA NA NA NA 101 142 254 NA NA NA NA NA 7423 418 631 NA NA NA NA NA 8910 540 671 NA NA NA NA NA
1469005200.0 11.0 NA 79 203 0 50 NA NA NA NA 151 265 0 91 NA NA NA NA 1991 1005 750 43 NA NA NA NA 2038 1093 862 141 NA NA NA
1469005200.0 110.0 45 76 192 NA NA NA NA NA 89 142 254 NA NA NA NA NA 670 343 414 NA NA NA NA NA 692 355 437 NA NA NA NA NA
1469005200.0 1102.0 NA 91 200 107 74 NA NA NA NA 161 262 171 113 NA NA NA NA 2253 2773 2788 196 NA NA NA NA 2454 3689 3240 257 NA NA NA
1469005200.0 11021.0 93 203 84 NA NA NA NA NA 138 249 127 NA NA NA NA NA 3097 2713 1063 NA NA NA NA NA 3290 2837 1147 NA NA NA NA NA
1469005200.0 11024.0 107 206 95 NA NA NA NA NA 151 252 129 NA NA NA NA NA 13578 2724 1125 NA NA NA NA NA 14219 2826 1327 NA NA NA NA NA
1469005200.0 11025.0 103 206 86 NA NA NA NA NA 150 252 128 NA NA NA NA NA 10918 2693 1087 NA NA NA NA NA 11294 3300 1167 NA NA NA NA NA
1469005200.0 11026.0 110 217 98 NA NA NA NA NA 157 253 130 NA NA NA NA NA 21962 2771 1122 NA NA NA NA NA 22166 3270 1243 NA NA NA NA NA
1469005200.0 111.0 52 74 192 NA NA NA NA NA 98 142 254 NA NA NA NA NA 3487 294 546 NA NA NA NA NA 3972 351 578 NA NA NA NA NA
1469005200.0 112.0 54 72 193 NA NA NA NA NA 98 142 254 NA NA NA NA NA 7603 382 506 NA NA NA NA NA 7676 409 549 NA NA NA NA NA
