Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1469916000.0 4.25 NA 51 183 0 NA NA NA NA 87 251 0 NA NA NA NA 94 3619 1161 NA NA NA NA 199 3856 1184 NA NA NA
1469916000.0 4.37 NA 52 196 0 NA NA NA NA 87 261 0 NA NA NA NA 162 6786 1194 NA NA NA NA 273 7164 1220 NA NA NA
1469916000.0 4.42 NA 25 192 0 NA NA NA NA 68 257 0 NA NA NA NA 75 7215 757 NA NA NA NA 106 7320 767 NA NA NA
1469916000.0 4.44 NA 28 192 0 NA NA NA NA 67 248 0 NA NA NA NA 149 7719 1074 NA NA NA NA 222 8013 1103 NA NA NA
1469916000.0 4.45 NA 25 196 0 NA NA NA NA 68 256 0 NA NA NA NA 168 11822 1073 NA NA NA NA 286 12051 1093 NA NA NA
1469916000.0 4.51 NA 26 199 0 NA NA NA NA 68 258 0 NA NA NA NA 157 9836 1032 NA NA NA NA 252 10089 1051 NA NA NA
1469916000.0 4.52 NA 22 192 0 NA NA NA NA 68 259 0 NA NA NA NA 79 8150 659 NA NA NA NA 101 8286 667 NA NA NA
1469916000.0 4.53 NA 22 191 0 NA NA NA NA 68 254 0 NA NA NA NA 89 7298 658 NA NA NA NA 106 7372 668 NA NA NA
1469916000.0 4.54 NA 21 195 0 NA NA NA NA 68 258 0 NA NA NA NA 92 7545 619 NA NA NA NA 117 7614 650 NA NA NA
1469916000.0 4.55 NA 20 192 0 NA NA NA NA 67 257 0 NA NA NA NA 98 8185 537 NA NA NA NA 132 8248 545 NA NA NA
1469916000.0 4.57 NA 41 197 0 NA NA NA NA 86 269 0 NA NA NA NA 112 8885 511 NA NA NA NA 143 8969 520 NA NA NA
1469916000.0 4.63 NA 23 191 0 NA NA NA NA 67 257 0 NA NA NA NA 92 7816 649 NA NA NA NA 133 7905 657 NA NA NA
1469916000.0 4.64 NA 20 192 0 NA NA NA NA 67 258 0 NA NA NA NA 101 8167 546 NA NA NA NA 116 8309 552 NA NA NA
1469916000.0 4.65 NA 25 199 0 NA NA NA NA 68 266 0 NA NA NA NA 81 10268 513 NA NA NA NA 118 10479 520 NA NA NA
1469916000.0 4.72 NA 25 194 0 NA NA NA NA 67 256 0 NA NA NA NA 171 10231 1006 NA NA NA NA 251 10505 1028 NA NA NA
1469916000.0 4.73 NA 25 192 0 NA NA NA NA 70 265 0 NA NA NA NA 79 8233 633 NA NA NA NA 109 8404 642 NA NA NA
1469916000.0 4.74 NA 21 190 0 NA NA NA NA 68 254 0 NA NA NA NA 84 6491 762 NA NA NA NA 115 6554 773 NA NA NA
1469916000.0 4.75 NA 24 191 0 NA NA NA NA 68 258 0 NA NA NA NA 78 7025 701 NA NA NA NA 103 7190 714 NA NA NA
1469916000.0 4.76 NA 41 194 0 NA NA NA NA 85 263 0 NA NA NA NA 88 7467 645 NA NA NA NA 117 7571 653 NA NA NA
1469916000.0 400.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 67 NA NA NA NA NA NA 78 NA NA NA NA NA NA
1469916000.0 4006.0 42 90 184 NA NA NA NA 83 136 256 NA NA NA NA 2008 972 2463 NA NA NA NA 2051 1361 2898 NA NA NA NA
1469916000.0 401.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 64 NA NA NA NA NA NA 76 NA NA NA NA NA NA
1469916000.0 501.0 30 0 NA NA NA NA NA 59 0 NA NA NA NA NA 21 16 NA NA NA NA NA 28 21 NA NA NA NA NA
1469916000.0 502.0 26 0 NA NA NA NA NA 60 0 NA NA NA NA NA 34 18 NA NA NA NA NA 42 27 NA NA NA NA NA
1469916000.0 503.0 25 0 NA NA NA NA NA 60 0 NA NA NA NA NA 138 18 NA NA NA NA NA 151 28 NA NA NA NA NA
1469916000.0 504.0 28 0 NA NA NA NA NA 60 0 NA NA NA NA NA 69 15 NA NA NA NA NA 79 20 NA NA NA NA NA
1469916000.0 505.0 25 0 NA NA NA NA NA 60 0 NA NA NA NA NA 58 17 NA NA NA NA NA 66 21 NA NA NA NA NA
1469916000.0 506.0 26 0 NA NA NA NA NA 60 0 NA NA NA NA NA 62 18 NA NA NA NA NA 72 26 NA NA NA NA NA
1469916000.0 507.0 25 0 NA NA NA NA NA 60 0 NA NA NA NA NA 116 18 NA NA NA NA NA 125 24 NA NA NA NA NA
1469916000.0 508.0 25 0 NA NA NA NA NA 60 0 NA NA NA NA NA 55 19 NA NA NA NA NA 62 27 NA NA NA NA NA
1469916000.0 509.0 27 0 NA NA NA NA NA 59 0 NA NA NA NA NA 46 19 NA NA NA NA NA 53 30 NA NA NA NA NA
1469916000.0 510.0 25 0 NA NA NA NA NA 60 0 NA NA NA NA NA 243 18 NA NA NA NA NA 256 27 NA NA NA NA NA
1469916000.0 511.0 30 0 NA NA NA NA NA 65 0 NA NA NA NA NA 984 18 NA NA NA NA NA 1001 29 NA NA NA NA NA
1469916000.0 512.0 13 34 0 NA NA NA NA 46 62 0 NA NA NA NA 12 73 23 NA NA NA NA 9134 78 41 NA NA NA NA
1469916000.0 513.0 75 0 NA NA NA NA NA 126 0 NA NA NA NA NA 64 18 NA NA NA NA NA 78 26 NA NA NA NA NA
1469916000.0 514.0 25 0 NA NA NA NA NA 60 0 NA NA NA NA NA 63 18 NA NA NA NA NA 73 27 NA NA NA NA NA
1469916000.0 515.0 13 34 0 NA NA NA NA 46 62 0 NA NA NA NA 10 76 19 NA NA NA NA 4227 96 29 NA NA NA NA
1469916000.0 516.0 75 0 NA NA NA NA NA 126 0 NA NA NA NA NA 74 18 NA NA NA NA NA 85 31 NA NA NA NA NA
1469916000.0 517.0 25 0 NA NA NA NA NA 60 0 NA NA NA NA NA 69 16 NA NA NA NA NA 78 24 NA NA NA NA NA
1469916000.0 518.0 13 32 0 NA NA NA NA 46 63 0 NA NA NA NA 10 83 18 NA NA NA NA 4215 107 29 NA NA NA NA
1469916000.0 519.0 77 0 NA NA NA NA NA 126 0 NA NA NA NA NA 73 18 NA NA NA NA NA 88 26 NA NA NA NA NA
1469916000.0 520.0 26 0 NA NA NA NA NA 60 0 NA NA NA NA NA 62 18 NA NA NA NA NA 70 25 NA NA NA NA NA
1469916000.0 521.0 119 0 NA NA NA NA NA 166 0 NA NA NA NA NA 107 18 NA NA NA NA NA 125 26 NA NA NA NA NA
1469916000.0 523.0 74 0 NA NA NA NA NA 126 0 NA NA NA NA NA 72 18 NA NA NA NA NA 84 28 NA NA NA NA NA
1469916000.0 524.0 25 0 NA NA NA NA NA 61 0 NA NA NA NA NA 77 18 NA NA NA NA NA 88 26 NA NA NA NA NA
1469916000.0 525.0 74 0 NA NA NA NA NA 126 0 NA NA NA NA NA 72 18 NA NA NA NA NA 84 27 NA NA NA NA NA
1469916000.0 526.0 13 34 0 NA NA NA NA 46 63 0 NA NA NA NA 12 79 24 NA NA NA NA 9134 83 39 NA NA NA NA
1469916000.0 527.0 25 0 NA NA NA NA NA 61 0 NA NA NA NA NA 71 16 NA NA NA NA NA 81 22 NA NA NA NA NA
1469916000.0 528.0 78 0 NA NA NA NA NA 126 0 NA NA NA NA NA 73 17 NA NA NA NA NA 87 24 NA NA NA NA NA
1469916000.0 530.0 26 0 NA NA NA NA NA 61 0 NA NA NA NA NA 74 18 NA NA NA NA NA 83 25 NA NA NA NA NA
1469916000.0 531.0 52 0 NA NA NA NA NA 172 0 NA NA NA NA NA 56 17 NA NA NA NA NA 65 24 NA NA NA NA NA
1469916000.0 6.0 NA 65 160 0 NA NA NA NA 117 216 0 NA NA NA NA 2205 1339 905 NA NA NA NA 2373 1473 941 NA NA NA
