Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469048400.0 1.0 82 79 142 NA NA NA NA NA 152 180 231 NA NA NA NA NA 2264 462 1112 NA NA NA NA NA 1002 298 1093 NA NA NA NA NA
1469048400.0 10.0 NA 112 391 0 NA NA NA NA NA 209 472 0 NA NA NA NA NA 2491 2384 449 NA NA NA NA NA 971 1048 473 NA NA NA NA
1469048400.0 1000.0 NA 372 136 0 48 NA NA NA NA 461 197 0 85 NA NA NA NA 4721 806 502 192 NA NA NA NA 2795 893 520 200 NA NA NA
1469048400.0 1001.0 NA 318 194 0 0 0 0 0 NA 390 252 0 0 0 0 0 NA 3405 859 11 42 880 56 885 NA 1771 763 24 46 884 66 901
1469048400.0 1002.0 NA 347 62 NA NA NA NA NA NA 463 110 NA NA NA NA NA NA 2669 125 NA NA NA NA NA NA 1434 102 NA NA NA NA NA
1469048400.0 10021.0 NA 122 414 0 NA NA NA NA NA 233 535 0 NA NA NA NA NA 537 1554 309 NA NA NA NA NA 649 1542 325 NA NA NA NA
1469048400.0 10023.0 NA 114 402 0 NA NA NA NA NA 243 556 0 NA NA NA NA NA 849 1807 432 NA NA NA NA NA 669 1748 451 NA NA NA NA
1469048400.0 10024.0 NA 122 419 0 NA NA NA NA NA 243 544 0 NA NA NA NA NA 970 2171 492 NA NA NA NA NA 1239 1838 507 NA NA NA NA
1469048400.0 10024.1 NA 120 245 0 NA NA NA NA NA 245 374 0 NA NA NA NA NA 450 400 189 NA NA NA NA NA 306 320 196 NA NA NA NA
1469048400.0 10024.2 NA 121 420 0 NA NA NA NA NA 239 549 0 NA NA NA NA NA 903 2294 506 NA NA NA NA NA 658 2022 524 NA NA NA NA
1469048400.0 10024.3 NA 123 234 0 NA NA NA NA NA 235 332 0 NA NA NA NA NA 567 507 240 NA NA NA NA NA 441 448 248 NA NA NA NA
1469048400.0 10024.4 NA 132 417 0 NA NA NA NA NA 254 545 0 NA NA NA NA NA 897 2137 487 NA NA NA NA NA 706 2153 586 NA NA NA NA
1469048400.0 10024.5 NA 121 223 0 NA NA NA NA NA 257 360 0 NA NA NA NA NA 465 362 188 NA NA NA NA NA 399 285 194 NA NA NA NA
1469048400.0 10025.0 NA 131 413 0 NA NA NA NA NA 252 537 0 NA NA NA NA NA 567 1441 309 NA NA NA NA NA 453 1348 364 NA NA NA NA
1469048400.0 10026.0 NA 133 423 0 NA NA NA NA NA 259 556 0 NA NA NA NA NA 559 1774 316 NA NA NA NA NA 448 1461 330 NA NA NA NA
1469048400.0 1003.0 NA 287 0 NA NA NA NA NA NA 389 0 NA NA NA NA NA NA 3261 265 NA NA NA NA NA NA 1339 276 NA NA NA NA NA
1469048400.0 1004.0 NA 370 134 0 0 0 0 NA NA 466 184 0 0 0 0 NA NA 540 107 4 23 295 299 NA NA 424 116 10 26 299 303 NA
1469048400.0 101.0 103 NA NA NA NA NA NA NA 170 NA NA NA NA NA NA NA 646 NA NA NA NA NA NA NA 696 NA NA NA NA NA NA NA
1469048400.0 102.0 104 NA NA NA NA NA NA NA 170 NA NA NA NA NA NA NA 601 NA NA NA NA NA NA NA 675 NA NA NA NA NA NA NA
1469048400.0 10224.0 NA 220 652 0 NA NA NA NA NA 360 828 0 NA NA NA NA NA 2857 4325 331 NA NA NA NA NA 2212 3269 341 NA NA NA NA
1469048400.0 10225.0 NA 204 649 0 NA NA NA NA NA 365 826 0 NA NA NA NA NA 3529 5018 361 NA NA NA NA NA 3179 4553 379 NA NA NA NA
1469048400.0 103.0 46 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 423 151 356 NA NA NA NA NA 432 158 371 NA NA NA NA NA
1469048400.0 105.0 94 94 25 NA NA NA NA NA 151 215 58 NA NA NA NA NA 2656 431 3 NA NA NA NA NA 1348 315 11 NA NA NA NA NA
1469048400.0 106.0 38 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 430 146 355 NA NA NA NA NA 445 153 374 NA NA NA NA NA
1469048400.0 10621.0 99 95 226 0 NA NA NA NA 147 162 278 0 NA NA NA NA 1873 815 792 118 NA NA NA NA 1439 624 551 126 NA NA NA NA
1469048400.0 10624.0 138 102 224 0 NA NA NA NA 202 167 292 0 NA NA NA NA 7996 882 739 221 NA NA NA NA 3145 882 550 238 NA NA NA NA
1469048400.0 10625.0 133 109 220 0 NA NA NA NA 200 173 280 0 NA NA NA NA 7477 885 609 201 NA NA NA NA 3505 637 512 220 NA NA NA NA
1469048400.0 10626.0 138 101 223 0 NA NA NA NA 205 177 289 0 NA NA NA NA 9364 746 619 170 NA NA NA NA 3303 518 415 175 NA NA NA NA
1469048400.0 107.0 92 100 371 NA NA NA NA NA 165 184 461 NA NA NA NA NA 7830 452 694 NA NA NA NA NA 2709 323 586 NA NA NA NA NA
1469048400.0 108.0 96 102 384 NA NA NA NA NA 163 203 477 NA NA NA NA NA 7798 473 799 NA NA NA NA NA 2682 313 634 NA NA NA NA NA
1469048400.0 10821.0 114 NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA 21919 NA NA NA NA NA NA NA 8434 NA NA NA NA NA NA NA
1469048400.0 10824.0 157 NA NA NA NA NA NA NA 219 NA NA NA NA NA NA NA 20942 NA NA NA NA NA NA NA 7142 NA NA NA NA NA NA NA
1469048400.0 10825.0 151 NA NA NA NA NA NA NA 219 NA NA NA NA NA NA NA 33611 NA NA NA NA NA NA NA 11639 NA NA NA NA NA NA NA
1469048400.0 10826.0 160 NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA 24886 NA NA NA NA NA NA NA 8041 NA NA NA NA NA NA NA
1469048400.0 109.0 102 94 378 NA NA NA NA NA 169 201 462 NA NA NA NA NA 8790 483 814 NA NA NA NA NA 3170 333 677 NA NA NA NA NA
1469048400.0 11.0 NA 98 407 0 59 NA NA NA NA 220 501 0 98 NA NA NA NA 2028 1112 453 40 NA NA NA NA 734 777 469 39 NA NA NA
1469048400.0 110.0 62 83 363 NA NA NA NA NA 119 194 450 NA NA NA NA NA 741 348 488 NA NA NA NA NA 427 243 449 NA NA NA NA NA
1469048400.0 1102.0 NA 103 388 118 77 NA NA NA NA 215 466 213 165 NA NA NA NA 4461 5196 3944 301 NA NA NA NA 1500 2217 1427 210 NA NA NA
1469048400.0 11021.0 113 575 108 NA NA NA NA NA 161 630 162 NA NA NA NA NA 8927 2416 820 NA NA NA NA NA 3326 1597 776 NA NA NA NA NA
1469048400.0 11024.0 155 583 107 NA NA NA NA NA 220 642 164 NA NA NA NA NA 18035 2637 1046 NA NA NA NA NA 5921 1524 894 NA NA NA NA NA
1469048400.0 11025.0 147 583 106 NA NA NA NA NA 218 637 162 NA NA NA NA NA 18533 3337 1285 NA NA NA NA NA 6745 1929 1147 NA NA NA NA NA
1469048400.0 11026.0 160 585 108 NA NA NA NA NA 227 641 169 NA NA NA NA NA 28202 3472 1320 NA NA NA NA NA 10081 1906 1203 NA NA NA NA NA
1469048400.0 111.0 101 98 379 NA NA NA NA NA 166 192 465 NA NA NA NA NA 4156 370 621 NA NA NA NA NA 1629 361 783 NA NA NA NA NA
1469048400.0 112.0 88 90 377 NA NA NA NA NA 161 189 463 NA NA NA NA NA 7473 756 1168 NA NA NA NA NA 2604 497 1013 NA NA NA NA NA
1469048400.0 11221.0 107 97 216 0 NA NA NA NA 158 164 279 0 NA NA NA NA 2041 906 819 113 NA NA NA NA 1599 701 560 119 NA NA NA NA
1469048400.0 11224.0 142 101 219 0 NA NA NA NA 210 176 289 0 NA NA NA NA 7268 740 564 178 NA NA NA NA 2682 706 401 184 NA NA NA NA
1469048400.0 11225.0 146 110 224 0 NA NA NA NA 207 173 291 0 NA NA NA NA 7532 910 603 205 NA NA NA NA 3136 663 492 212 NA NA NA NA
1469048400.0 11226.0 147 106 230 0 NA NA NA NA 213 177 284 0 NA NA NA NA 11093 905 773 227 NA NA NA NA 4846 682 559 234 NA NA NA NA
1469048400.0 113.0 89 97 368 NA NA NA NA NA 167 196 459 NA NA NA NA NA 7758 749 1280 NA NA NA NA NA 2707 563 1116 NA NA NA NA NA
1469048400.0 114.0 90 92 379 NA NA NA NA NA 173 186 470 NA NA NA NA NA 7884 771 1199 NA NA NA NA NA 3028 545 1026 NA NA NA NA NA
