Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1468400400.0 1.0 83 84 134 NA NA 152 199 230 NA NA 3194 406 392 NA NA 1591 371 469 NA NA
1468400400.0 10.0 NA 109 382 0 NA NA 213 475 0 NA NA 2231 2544 470 NA NA 913 1286 489 NA
1468400400.0 10023.0 NA 113 402 0 NA NA 252 530 0 NA NA 636 1766 447 NA NA 557 1855 469 NA
1468400400.0 10024.0 NA 128 421 0 NA NA 255 537 0 NA NA 775 1911 430 NA NA 651 1662 445 NA
1468400400.0 10024.2 NA 128 418 0 NA NA 258 529 0 NA NA 731 2107 475 NA NA 597 1860 505 NA
1468400400.0 10024.4 NA 127 411 0 NA NA 253 551 0 NA NA 822 1912 457 NA NA 694 1741 472 NA
1468400400.0 10024.5 NA 129 224 0 NA NA 252 308 0 NA NA 568 504 258 NA NA 511 577 271 NA
1468400400.0 10025.0 NA 116 415 0 NA NA 250 579 0 NA NA 640 2053 341 NA NA 822 2041 355 NA
1468400400.0 10026.0 NA 124 423 0 NA NA 249 551 0 NA NA 776 2578 439 NA NA 636 2145 523 NA
1468400400.0 101.0 104 NA NA NA NA 170 NA NA NA NA 645 NA NA NA NA 692 NA NA NA NA
1468400400.0 102.0 103 NA NA NA NA 169 NA NA NA NA 623 NA NA NA NA 657 NA NA NA NA
1468400400.0 10224.0 NA 210 633 0 NA NA 355 817 0 NA NA 3033 5402 383 NA NA 2757 4219 392 NA
1468400400.0 10225.0 NA 211 648 0 NA NA 327 812 0 NA NA 2742 4505 366 NA NA 3251 4179 384 NA
1468400400.0 103.0 39 0 0 NA NA 81 0 0 NA NA 404 143 389 NA NA 417 154 438 NA NA
1468400400.0 105.0 84 92 25 NA NA 156 186 58 NA NA 3005 406 3 NA NA 1438 324 7 NA NA
1468400400.0 106.0 46 0 0 NA NA 81 0 0 NA NA 420 161 465 NA NA 437 173 1268 NA NA
1468400400.0 107.0 90 99 371 NA NA 178 192 453 NA NA 8867 750 1211 NA NA 3269 521 1000 NA NA
1468400400.0 108.0 95 100 379 NA NA 161 192 463 NA NA 10540 628 1075 NA NA 3579 522 798 NA NA
1468400400.0 10821.0 115 NA NA NA NA 170 NA NA NA NA 10888 NA NA NA NA 5020 NA NA NA NA
1468400400.0 10824.0 155 NA NA NA NA 218 NA NA NA NA 36954 NA NA NA NA 12255 NA NA NA NA
1468400400.0 10825.0 152 NA NA NA NA 217 NA NA NA NA 33118 NA NA NA NA 11130 NA NA NA NA
1468400400.0 10826.0 158 NA NA NA NA 223 NA NA NA NA 28196 NA NA NA NA 9295 NA NA NA NA
1468400400.0 109.0 95 101 380 NA NA 174 194 462 NA NA 11513 596 1174 NA NA 4099 436 987 NA NA
1468400400.0 110.0 61 91 373 NA NA 117 206 464 NA NA 1020 422 710 NA NA 607 326 789 NA NA
1468400400.0 111.0 86 88 376 NA NA 158 219 457 NA NA 5119 538 1072 NA NA 1936 420 940 NA NA
1468400400.0 112.0 99 97 378 NA NA 170 183 458 NA NA 6994 686 1023 NA NA 2603 494 898 NA NA
1468400400.0 113.0 88 95 380 NA NA 167 190 468 NA NA 8755 883 1155 NA NA 3093 582 986 NA NA
1468400400.0 114.0 95 88 372 NA NA 165 182 461 NA NA 8413 708 1246 NA NA 3449 472 1045 NA NA
1468400400.0 115.0 91 100 373 NA NA 159 186 464 NA NA 10310 599 1016 NA NA 3264 392 849 NA NA
1468400400.0 116.0 87 99 382 NA NA 172 189 467 NA NA 12194 643 1072 NA NA 4255 527 1128 NA NA
1468400400.0 117.0 95 91 372 NA NA 168 197 473 NA NA 10996 747 1229 NA NA 3602 481 985 NA NA
1468400400.0 118.0 91 101 387 NA NA 188 195 475 NA NA 12333 570 1276 NA NA 3865 443 1137 NA NA
1468400400.0 119.0 99 94 376 NA NA 161 197 464 NA NA 8214 494 900 NA NA 2770 391 824 NA NA
1468400400.0 120.0 63 82 376 NA NA 124 185 472 NA NA 821 425 701 NA NA 576 326 799 NA NA
1468400400.0 121.0 90 100 385 NA NA 165 184 480 NA NA 9062 715 1288 NA NA 3153 482 989 NA NA
1468400400.0 122.0 47 87 353 NA NA 95 160 432 NA NA 768 254 624 NA NA 651 613 1758 NA NA
1468400400.0 123.1 338 NA NA NA NA 465 NA NA NA NA 949 NA NA NA NA 610 NA NA NA NA
1468400400.0 123.2 349 NA NA NA NA 461 NA NA NA NA 1028 NA NA NA NA 681 NA NA NA NA
1468400400.0 123.3 297 NA NA NA NA 424 NA NA NA NA 667 NA NA NA NA 510 NA NA NA NA
1468400400.0 124.1 322 NA NA NA NA 429 NA NA NA NA 672 NA NA NA NA 581 NA NA NA NA
1468400400.0 124.2 336 NA NA NA NA 468 NA NA NA NA 924 NA NA NA NA 601 NA NA NA NA
1468400400.0 124.4 333 NA NA NA NA 433 NA NA NA NA 716 NA NA NA NA 532 NA NA NA NA
1468400400.0 124.5 322 NA NA NA NA 447 NA NA NA NA 725 NA NA NA NA 574 NA NA NA NA
1468400400.0 124.6 292 NA NA NA NA 431 NA NA NA NA 676 NA NA NA NA 530 NA NA NA NA
1468400400.0 125.0 89 94 377 NA NA 163 195 466 NA NA 7082 645 1178 NA NA 2507 455 1181 NA NA
1468400400.0 126.0 65 86 371 NA NA 117 184 465 NA NA 2901 601 925 NA NA 1366 422 856 NA NA
1468400400.0 127.0 61 90 362 NA NA 116 185 454 NA NA 2520 635 992 NA NA 1142 456 927 NA NA
1468400400.0 128.0 60 82 361 NA NA 105 193 461 NA NA 784 420 649 NA NA 531 332 1499 NA NA
1468400400.0 129.0 66 90 361 NA NA 106 185 459 NA NA 763 402 639 NA NA 737 774 729 NA NA
1468400400.0 13.0 NA 91 370 0 NA NA 216 470 0 NA NA 357 1140 392 NA NA 319 730 405 NA
1468400400.0 130.0 60 89 378 NA NA 112 176 472 NA NA 888 401 627 NA NA 580 330 731 NA NA
1468400400.0 1301.0 89 166 203 NA NA 168 293 300 NA NA 4351 823 1740 NA NA 2086 621 1734 NA NA
1468400400.0 1302.0 109 184 218 NA NA 171 313 325 NA NA 12726 720 2338 NA NA 4243 560 2295 NA NA
1468400400.0 1303.0 103 195 216 NA NA 169 310 331 NA NA 14437 547 2358 NA NA 5113 528 2074 NA NA
1468400400.0 131.0 72 93 373 NA NA 113 187 456 NA NA 2457 611 1086 NA NA 1119 439 1069 NA NA
1468400400.0 1311.0 NA 192 453 0 64 NA 315 552 0 109 NA 899 2652 2062 199 NA 1291 2621 2072 264
1468400400.0 1313.0 NA 195 463 0 NA NA 335 594 0 NA NA 1064 3960 1927 NA NA 857 3607 1943 NA
1468400400.0 1318.0 NA 194 445 0 NA NA 291 570 0 NA NA 665 3224 1547 NA NA 592 3198 1560 NA
1468400400.0 1319.0 NA 192 452 0 NA NA 327 581 0 NA NA 665 3245 1420 NA NA 560 3267 1434 NA
1468400400.0 132.0 87 94 382 NA NA 155 199 466 NA NA 10744 572 1428 NA NA 3633 385 1093 NA NA
1468400400.0 1322.0 NA 183 454 0 NA NA 315 585 0 NA NA 947 3124 1966 NA NA 761 2988 1981 NA
1468400400.0 1323.0 NA 182 451 0 NA NA 311 554 0 NA NA 870 3098 2202 NA NA 720 3091 2235 NA
1468400400.0 1324.0 NA 194 466 0 NA NA 329 580 0 NA NA 1102 3495 1917 NA NA 743 3164 1930 NA
1468400400.0 1325.0 NA 198 470 0 83 NA 345 589 0 121 NA 986 3451 1642 209 NA 726 3158 1657 291
1468400400.0 1325.1 NA 201 226 0 NA NA 322 291 0 NA NA 728 616 234 NA NA 1006 2561 262 NA
1468400400.0 1325.2 NA 211 473 0 NA NA 321 578 0 NA NA 985 4031 1533 NA NA 711 3629 1548 NA
1468400400.0 1325.3 NA 203 219 0 NA NA 315 281 0 NA NA 716 416 227 NA NA 1061 409 242 NA
1468400400.0 1326.0 NA 205 460 0 NA NA 324 582 0 NA NA 792 3363 1658 NA NA 614 3310 1711 NA
1468400400.0 1327.0 NA 197 460 0 NA NA 338 592 0 NA NA 846 3475 1703 NA NA 748 3325 1718 NA
1468400400.0 1328.0 NA 202 470 0 NA NA 339 585 0 NA NA 1065 3441 2038 NA NA 785 3210 2060 NA
1468400400.0 1329.0 NA 199 463 0 NA NA 316 574 0 NA NA 858 3898 1684 NA NA 675 3839 1723 NA
1468400400.0 133.0 96 100 393 NA NA 175 196 483 NA NA 14410 872 1571 NA NA 4455 546 1159 NA NA
1468400400.0 1331.0 NA 199 461 0 NA NA 320 583 0 NA NA 997 3266 1774 NA NA 841 3111 1794 NA
1468400400.0 1332.0 NA 215 461 0 NA NA 308 586 0 NA NA 1019 3496 2237 NA NA 825 3253 2248 NA
1468400400.0 1334.0 NA 202 460 0 NA NA 310 589 0 NA NA 833 3271 1423 NA NA 657 3206 1447 NA
1468400400.0 134.0 NA 360 40 0 NA NA 474 74 0 NA NA 4674 10 11 NA NA 2709 14 15 NA
1468400400.0 134.701 NA 43 393 0 NA NA 94 491 0 NA NA 308 7610 625 NA NA 369 3238 645 NA
1468400400.0 134.702 NA 45 387 0 NA NA 93 498 0 NA NA 193 9625 456 NA NA 248 4143 482 NA
1468400400.0 134.703 NA 37 403 0 NA NA 94 506 0 NA NA 292 11587 550 NA NA 440 4937 560 NA
