Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1469005200.0 1.0 85 80 137 NA NA NA NA NA 151 199 231 NA NA NA NA NA 2597 420 1074 NA NA NA NA NA 1190 284 1045 NA NA NA NA NA
1469005200.0 10.0 NA 107 381 0 NA NA NA NA NA 232 471 0 NA NA NA NA NA 3930 3879 728 NA NA NA NA NA 1345 1862 744 NA NA NA NA
1469005200.0 1000.0 NA 354 125 0 47 NA NA NA NA 460 196 0 84 NA NA NA NA 3501 556 459 131 NA NA NA NA 2191 666 475 145 NA NA NA
1469005200.0 1001.0 NA 312 203 0 0 0 0 0 NA 395 252 0 0 0 0 0 NA 3310 793 11 49 886 55 873 NA 1560 748 14 51 889 76 892
1469005200.0 1002.0 NA 348 69 NA NA NA NA NA NA 466 109 NA NA NA NA NA NA 2706 172 NA NA NA NA NA NA 1422 146 NA NA NA NA NA
1469005200.0 10021.0 NA 123 413 0 NA NA NA NA NA 220 552 0 NA NA NA NA NA 897 2226 485 NA NA NA NA NA 1304 1834 499 NA NA NA NA
1469005200.0 10023.0 NA 115 404 0 NA NA NA NA NA 250 516 0 NA NA NA NA NA 524 1501 363 NA NA NA NA NA 401 1434 388 NA NA NA NA
1469005200.0 10024.0 NA 123 415 0 NA NA NA NA NA 241 578 0 NA NA NA NA NA 571 1842 310 NA NA NA NA NA 427 1602 316 NA NA NA NA
1469005200.0 10024.1 NA 121 253 0 NA NA NA NA NA 249 331 0 NA NA NA NA NA 584 539 283 NA NA NA NA NA 452 473 290 NA NA NA NA
1469005200.0 10024.2 NA 120 413 0 NA NA NA NA NA 252 556 0 NA NA NA NA NA 813 1823 426 NA NA NA NA NA 604 1636 446 NA NA NA NA
1469005200.0 10024.3 NA 128 238 0 NA NA NA NA NA 236 343 0 NA NA NA NA NA 846 785 384 NA NA NA NA NA 741 671 585 NA NA NA NA
1469005200.0 10024.4 NA 120 411 0 NA NA NA NA NA 242 532 0 NA NA NA NA NA 639 1669 320 NA NA NA NA NA 457 1420 327 NA NA NA NA
1469005200.0 10024.5 NA 120 233 0 NA NA NA NA NA 253 326 0 NA NA NA NA NA 565 508 254 NA NA NA NA NA 435 451 260 NA NA NA NA
1469005200.0 10025.0 NA 121 409 0 NA NA NA NA NA 251 523 0 NA NA NA NA NA 569 1753 361 NA NA NA NA NA 413 1568 367 NA NA NA NA
1469005200.0 10026.0 NA 124 418 0 NA NA NA NA NA 238 582 0 NA NA NA NA NA 546 2256 350 NA NA NA NA NA 380 1787 359 NA NA NA NA
1469005200.0 1003.0 NA 288 0 NA NA NA NA NA NA 386 0 NA NA NA NA NA NA 5225 391 NA NA NA NA NA NA 2247 405 NA NA NA NA NA
1469005200.0 1004.0 NA 373 141 0 0 0 0 NA NA 452 184 0 0 0 0 NA NA 782 157 6 27 437 355 NA NA 639 169 13 38 448 359 NA
1469005200.0 101.0 104 NA NA NA NA NA NA NA 170 NA NA NA NA NA NA NA 900 NA NA NA NA NA NA NA 916 NA NA NA NA NA NA NA
1469005200.0 102.0 104 NA NA NA NA NA NA NA 170 NA NA NA NA NA NA NA 873 NA NA NA NA NA NA NA 887 NA NA NA NA NA NA NA
1469005200.0 10224.0 NA 207 642 0 NA NA NA NA NA 351 824 0 NA NA NA NA NA 2836 4868 374 NA NA NA NA NA 2990 4819 435 NA NA NA NA
1469005200.0 10225.0 NA 215 633 0 NA NA NA NA NA 368 822 0 NA NA NA NA NA 3391 4628 353 NA NA NA NA NA 2979 4733 363 NA NA NA NA
1469005200.0 103.0 42 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 653 211 526 NA NA NA NA NA 662 218 538 NA NA NA NA NA
1469005200.0 105.0 82 92 24 NA NA NA NA NA 149 193 58 NA NA NA NA NA 3477 662 4 NA NA NA NA NA 1685 495 14 NA NA NA NA NA
1469005200.0 106.0 37 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 624 202 526 NA NA NA NA NA 636 211 550 NA NA NA NA NA
1469005200.0 10621.0 100 95 218 0 NA NA NA NA 147 167 282 0 NA NA NA NA 2932 1512 1265 166 NA NA NA NA 2627 1117 851 173 NA NA NA NA
1469005200.0 10624.0 136 111 233 0 NA NA NA NA 202 175 287 0 NA NA NA NA 11161 1436 1295 322 NA NA NA NA 4448 1011 976 334 NA NA NA NA
1469005200.0 10625.0 134 100 220 0 NA NA NA NA 201 170 289 0 NA NA NA NA 9786 1491 938 282 NA NA NA NA 4029 1022 801 289 NA NA NA NA
1469005200.0 10626.0 140 103 224 0 NA NA NA NA 205 171 291 0 NA NA NA NA 11518 931 855 241 NA NA NA NA 5214 698 602 248 NA NA NA NA
1469005200.0 107.0 86 96 367 NA NA NA NA NA 169 196 467 NA NA NA NA NA 7752 587 678 NA NA NA NA NA 2426 382 566 NA NA NA NA NA
1469005200.0 108.0 92 91 380 NA NA NA NA NA 161 182 478 NA NA NA NA NA 8156 474 788 NA NA NA NA NA 2826 310 605 NA NA NA NA NA
1469005200.0 10821.0 110 NA NA NA NA NA NA NA 160 NA NA NA NA NA NA NA 10032 NA NA NA NA NA NA NA 4059 NA NA NA NA NA NA NA
1469005200.0 10824.0 156 NA NA NA NA NA NA NA 220 NA NA NA NA NA NA NA 38561 NA NA NA NA NA NA NA 12654 NA NA NA NA NA NA NA
1469005200.0 10825.0 152 NA NA NA NA NA NA NA 217 NA NA NA NA NA NA NA 27110 NA NA NA NA NA NA NA 11272 NA NA NA NA NA NA NA
1469005200.0 10826.0 160 NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA 29673 NA NA NA NA NA NA NA 11436 NA NA NA NA NA NA NA
1469005200.0 109.0 94 100 373 NA NA NA NA NA 168 194 472 NA NA NA NA NA 10032 723 812 NA NA NA NA NA 3540 547 636 NA NA NA NA NA
1469005200.0 11.0 NA 103 414 0 63 NA NA NA NA 223 498 0 99 NA NA NA NA 3290 1907 742 67 NA NA NA NA 1502 1502 761 59 NA NA NA
1469005200.0 110.0 61 88 364 NA NA NA NA NA 118 173 462 NA NA NA NA NA 1090 424 654 NA NA NA NA NA 634 297 625 NA NA NA NA NA
1469005200.0 1102.0 NA 107 385 128 72 NA NA NA NA 207 467 208 127 NA NA NA NA 4069 5097 4181 301 NA NA NA NA 1464 2070 1562 199 NA NA NA
1469005200.0 11021.0 111 575 99 NA NA NA NA NA 160 629 160 NA NA NA NA NA 22316 6429 2750 NA NA NA NA NA 8080 3645 2543 NA NA NA NA NA
1469005200.0 11024.0 153 594 113 NA NA NA NA NA 219 638 168 NA NA NA NA NA 23321 3476 1343 NA NA NA NA NA 7772 1896 1181 NA NA NA NA NA
1469005200.0 11025.0 150 583 103 NA NA NA NA NA 216 638 162 NA NA NA NA NA 36440 6152 3076 NA NA NA NA NA 12343 3615 2743 NA NA NA NA NA
1469005200.0 11026.0 161 583 107 NA NA NA NA NA 227 642 162 NA NA NA NA NA 31489 3589 1420 NA NA NA NA NA 10850 2025 1284 NA NA NA NA NA
1469005200.0 111.0 88 88 370 NA NA NA NA NA 160 190 463 NA NA NA NA NA 4796 565 1188 NA NA NA NA NA 1839 442 1069 NA NA NA NA NA
1469005200.0 112.0 89 89 370 NA NA NA NA NA 167 181 450 NA NA NA NA NA 8513 595 785 NA NA NA NA NA 2760 386 666 NA NA NA NA NA
1469005200.0 11221.0 107 99 215 0 NA NA NA NA 158 169 272 0 NA NA NA NA 3249 1535 1267 176 NA NA NA NA 2394 1129 920 192 NA NA NA NA
1469005200.0 11224.0 141 112 232 0 NA NA NA NA 209 182 285 0 NA NA NA NA 8729 936 737 223 NA NA NA NA 3724 893 545 229 NA NA NA NA
1469005200.0 11225.0 134 110 229 0 NA NA NA NA 207 171 283 0 NA NA NA NA 10035 1636 960 290 NA NA NA NA 4187 1171 800 302 NA NA NA NA
1469005200.0 11226.0 147 106 233 0 NA NA NA NA 212 170 285 0 NA NA NA NA 16561 1553 1284 326 NA NA NA NA 6842 1049 945 333 NA NA NA NA
1469005200.0 113.0 83 87 369 NA NA NA NA NA 164 201 459 NA NA NA NA NA 8786 574 914 NA NA NA NA NA 2934 359 802 NA NA NA NA NA
1469005200.0 114.0 85 89 380 NA NA NA NA NA 167 183 476 NA NA NA NA NA 8824 503 732 NA NA NA NA NA 3175 336 610 NA NA NA NA NA
1469005200.0 115.0 89 90 374 NA NA NA NA NA 163 205 450 NA NA NA NA NA 9148 725 971 NA NA NA NA NA 2895 496 837 NA NA NA NA NA
1469005200.0 116.0 85 89 381 NA NA NA NA NA 172 189 472 NA NA NA NA NA 9191 525 674 NA NA NA NA NA 3267 343 568 NA NA NA NA NA
1469005200.0 117.0 86 88 373 NA NA NA NA NA 169 201 467 NA NA NA NA NA 8919 491 895 NA NA NA NA NA 2857 327 686 NA NA NA NA NA
1469005200.0 118.0 91 90 374 NA NA NA NA NA 175 198 461 NA NA NA NA NA 9015 552 869 NA NA NA NA NA 2694 346 655 NA NA NA NA NA
1469005200.0 119.0 86 88 374 NA NA NA NA NA 165 192 466 NA NA NA NA NA 6602 491 864 NA NA NA NA NA 2079 336 759 NA NA NA NA NA
1469005200.0 12.0 NA 94 379 0 NA NA NA NA NA 217 468 0 NA NA NA NA NA 3632 4049 763 NA NA NA NA NA 1411 1920 778 NA NA NA NA
1469005200.0 120.0 62 88 364 NA NA NA NA NA 119 174 462 NA NA NA NA NA 844 413 627 NA NA NA NA NA 555 326 616 NA NA NA NA NA
1469005200.0 121.0 89 92 384 NA NA NA NA NA 169 201 463 NA NA NA NA NA 9570 582 1226 NA NA NA NA NA 3348 435 919 NA NA NA NA NA
1469005200.0 122.0 54 78 353 NA NA NA NA NA 95 160 433 NA NA NA NA NA 765 255 538 NA NA NA NA NA 620 273 565 NA NA NA NA NA
1469005200.0 123.1 344 NA NA NA NA NA NA NA 459 NA NA NA NA NA NA NA 1306 NA NA NA NA NA NA NA 823 NA NA NA NA NA NA NA
1469005200.0 123.2 349 NA NA NA NA NA NA NA 484 NA NA NA NA NA NA NA 1624 NA NA NA NA NA NA NA 995 NA NA NA NA NA NA NA
1469005200.0 123.3 305 NA NA NA NA NA NA NA 427 NA NA NA NA NA NA NA 1014 NA NA NA NA NA NA NA 742 NA NA NA NA NA NA NA
1469005200.0 124.1 325 NA NA NA NA NA NA NA 451 NA NA NA NA NA NA NA 1091 NA NA NA NA NA NA NA 806 NA NA NA NA NA NA NA
1469005200.0 124.2 334 NA NA NA NA NA NA NA 482 NA NA NA NA NA NA NA 1319 NA NA NA NA NA NA NA 822 NA NA NA NA NA NA NA
1469005200.0 124.4 334 NA NA NA NA NA NA NA 458 NA NA NA NA NA NA NA 1025 NA NA NA NA NA NA NA 731 NA NA NA NA NA NA NA
1469005200.0 124.5 341 NA NA NA NA NA NA NA 444 NA NA NA NA NA NA NA 1044 NA NA NA NA NA NA NA 761 NA NA NA NA NA NA NA
1469005200.0 124.6 294 NA NA NA NA NA NA NA 428 NA NA NA NA NA NA NA 1006 NA NA NA NA NA NA NA 730 NA NA NA NA NA NA NA
1469005200.0 125.0 87 89 378 NA NA NA NA NA 163 192 475 NA NA NA NA NA 8510 545 713 NA NA NA NA NA 2923 351 631 NA NA NA NA NA
1469005200.0 126.0 69 89 384 NA NA NA NA NA 118 185 462 NA NA NA NA NA 1882 416 653 NA NA NA NA NA 982 309 681 NA NA NA NA NA
