Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468875600.0 1.0 83 75 133 NA NA NA NA NA 151 208 234 NA NA NA NA NA 2185 282 264 NA NA NA NA NA 1018 205 244 NA NA NA NA NA
1468875600.0 10.0 NA 100 376 0 NA NA NA NA NA 214 469 0 NA NA NA NA NA 1805 1856 341 NA NA NA NA NA 665 807 350 NA NA NA NA
1468875600.0 1000.0 NA 356 135 0 48 NA NA NA NA 466 196 0 85 NA NA NA NA 3129 423 284 100 NA NA NA NA 1727 339 291 114 NA NA NA
1468875600.0 1001.0 NA 321 202 0 0 0 0 0 NA 409 252 0 0 0 0 0 NA 3983 865 9 38 989 73 1068 NA 1880 779 11 40 992 84 1070
1468875600.0 1002.0 NA 352 67 NA NA NA NA NA NA 469 109 NA NA NA NA NA NA 3922 247 NA NA NA NA NA NA 1932 194 NA NA NA NA NA
1468875600.0 10021.0 NA 123 406 0 NA NA NA NA NA 241 567 0 NA NA NA NA NA 725 1662 318 NA NA NA NA NA 535 1383 325 NA NA NA NA
1468875600.0 10023.0 NA 123 400 0 NA NA NA NA NA 249 571 0 NA NA NA NA NA 463 1429 280 NA NA NA NA NA 761 1490 298 NA NA NA NA
1468875600.0 10024.0 NA 131 418 0 NA NA NA NA NA 235 563 0 NA NA NA NA NA 521 1575 322 NA NA NA NA NA 440 1476 340 NA NA NA NA
1468875600.0 10024.1 NA 120 245 0 NA NA NA NA NA 255 337 0 NA NA NA NA NA 903 815 379 NA NA NA NA NA 691 693 389 NA NA NA NA
1468875600.0 10024.2 NA 121 417 0 NA NA NA NA NA 254 560 0 NA NA NA NA NA 527 1488 310 NA NA NA NA NA 448 1279 335 NA NA NA NA
1468875600.0 10024.3 NA 120 236 0 NA NA NA NA NA 240 313 0 NA NA NA NA NA 518 539 222 NA NA NA NA NA 386 417 227 NA NA NA NA
1468875600.0 10024.4 NA 121 417 0 NA NA NA NA NA 256 521 0 NA NA NA NA NA 514 1556 310 NA NA NA NA NA 571 1597 328 NA NA NA NA
1468875600.0 10024.5 NA 128 232 0 NA NA NA NA NA 234 334 0 NA NA NA NA NA 861 1004 476 NA NA NA NA NA 655 788 503 NA NA NA NA
1468875600.0 10025.0 NA 122 411 0 NA NA NA NA NA 254 527 0 NA NA NA NA NA 562 1559 304 NA NA NA NA NA 396 1411 310 NA NA NA NA
1468875600.0 10026.0 NA 131 422 0 NA NA NA NA NA 252 561 0 NA NA NA NA NA 582 2107 323 NA NA NA NA NA 521 1529 397 NA NA NA NA
1468875600.0 1003.0 NA 288 0 NA NA NA NA NA NA 386 0 NA NA NA NA NA NA 3674 273 NA NA NA NA NA NA 1475 280 NA NA NA NA NA
