Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1468832400.0 1.0 82 74 140 NA NA NA NA NA 153 187 230 NA NA NA NA NA 2303 312 1019 NA NA NA NA NA 1055 214 1005 NA NA NA NA NA
1468832400.0 10.0 NA 103 381 0 NA NA NA NA NA 224 471 0 NA NA NA NA NA 2467 3094 475 NA NA NA NA NA 912 1429 488 NA NA NA NA
1468832400.0 1000.0 NA 350 125 0 48 NA NA NA NA 458 199 0 84 NA NA NA NA 2707 374 262 94 NA NA NA NA 1710 297 278 108 NA NA NA
1468832400.0 1001.0 NA 317 194 0 0 0 0 0 NA 407 252 0 0 0 0 0 NA 1573 295 4 18 255 29 260 NA 743 253 7 24 260 36 264
1468832400.0 1002.0 NA 348 70 NA NA NA NA NA NA 468 106 NA NA NA NA NA NA 2636 150 NA NA NA NA NA NA 1407 124 NA NA NA NA NA
1468832400.0 10021.0 NA 113 415 0 NA NA NA NA NA 239 532 0 NA NA NA NA NA 763 1331 265 NA NA NA NA NA 599 1098 272 NA NA NA NA
1468832400.0 10023.0 NA 113 408 0 NA NA NA NA NA 247 569 0 NA NA NA NA NA 489 1594 299 NA NA NA NA NA 401 1516 304 NA NA NA NA
1468832400.0 10024.0 NA 119 420 0 NA NA NA NA NA 249 558 0 NA NA NA NA NA 558 1637 307 NA NA NA NA NA 439 1377 312 NA NA NA NA
1468832400.0 10024.1 NA 122 249 0 NA NA NA NA NA 253 354 0 NA NA NA NA NA 409 395 201 NA NA NA NA NA 332 339 210 NA NA NA NA
1468832400.0 10024.2 NA 123 407 0 NA NA NA NA NA 254 575 0 NA NA NA NA NA 756 1804 302 NA NA NA NA NA 548 1557 370 NA NA NA NA
