Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1468530000.0 1.0 94 83 146 NA NA 155 196 226 NA NA 3710 625 601 NA NA 1715 409 550 NA NA
1468530000.0 10.0 NA 100 378 0 NA NA 220 459 0 NA NA 2028 2092 377 NA NA 768 904 385 NA
1468530000.0 101.0 105 NA NA NA NA 171 NA NA NA NA 657 NA NA NA NA 695 NA NA NA NA
1468530000.0 102.0 104 NA NA NA NA 170 NA NA NA NA 624 NA NA NA NA 670 NA NA NA NA
1468530000.0 103.0 46 0 0 NA NA 82 0 0 NA NA 384 132 296 NA NA 389 137 308 NA NA
1468530000.0 105.0 88 94 25 NA NA 155 208 59 NA NA 2742 414 3 NA NA 1288 315 6 NA NA
1468530000.0 106.0 40 0 0 NA NA 81 0 0 NA NA 382 134 293 NA NA 393 143 308 NA NA
1468530000.0 107.0 90 97 386 NA NA 162 190 468 NA NA 8150 655 1095 NA NA 2955 437 932 NA NA
1468530000.0 108.0 101 101 386 NA NA 162 199 471 NA NA 10265 702 1249 NA NA 3431 477 1097 NA NA
1468530000.0 10821.0 116 NA NA NA NA 170 NA NA NA NA 22169 NA NA NA NA 9248 NA NA NA NA
1468530000.0 10824.0 152 NA NA NA NA 219 NA NA NA NA 17735 NA NA NA NA 6087 NA NA NA NA
1468530000.0 10825.0 159 NA NA NA NA 219 NA NA NA NA 33809 NA NA NA NA 11640 NA NA NA NA
1468530000.0 10826.0 168 NA NA NA NA 223 NA NA NA NA 27796 NA NA NA NA 9578 NA NA NA NA
1468530000.0 109.0 111 100 393 NA NA 169 198 488 NA NA 10775 714 1439 NA NA 3908 457 1078 NA NA
1468530000.0 110.0 68 86 369 NA NA 118 181 456 NA NA 928 389 520 NA NA 551 268 482 NA NA
1468530000.0 111.0 88 99 383 NA NA 161 193 470 NA NA 4968 533 1080 NA NA 1869 430 1000 NA NA
1468530000.0 112.0 88 97 370 NA NA 171 193 462 NA NA 7324 738 1159 NA NA 2591 515 1025 NA NA
1468530000.0 113.0 101 98 379 NA NA 165 191 478 NA NA 7176 637 984 NA NA 2466 434 837 NA NA
1468530000.0 114.0 89 99 382 NA NA 166 182 461 NA NA 7439 635 1003 NA NA 2605 426 860 NA NA
1468530000.0 115.0 99 92 393 NA NA 171 195 480 NA NA 8203 717 1100 NA NA 3419 523 1002 NA NA
1468530000.0 116.0 93 96 379 NA NA 171 187 470 NA NA 9221 647 1055 NA NA 3281 437 896 NA NA
1468530000.0 117.0 88 98 394 NA NA 168 199 479 NA NA 9284 701 1142 NA NA 3853 468 1003 NA NA
1468530000.0 118.0 93 99 379 NA NA 175 192 471 NA NA 10662 675 1147 NA NA 3440 501 897 NA NA
1468530000.0 119.0 97 97 370 NA NA 159 185 459 NA NA 6795 667 984 NA NA 2413 467 890 NA NA
1468530000.0 120.0 66 81 376 NA NA 125 193 470 NA NA 758 382 509 NA NA 498 276 482 NA NA
1468530000.0 121.0 109 101 382 NA NA 169 197 462 NA NA 8461 670 1251 NA NA 2857 449 997 NA NA
1468530000.0 122.0 47 86 353 NA NA 95 161 433 NA NA 701 218 455 NA NA 558 228 473 NA NA
1468530000.0 123.1 343 NA NA NA NA 467 NA NA NA NA 990 NA NA NA NA 644 NA NA NA NA
1468530000.0 123.2 361 NA NA NA NA 457 NA NA NA NA 935 NA NA NA NA 584 NA NA NA NA
