Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470258000.0 1.0 71 74 129 NA NA 153 194 218 NA NA 2189 343 219 NA NA 970 248 212 NA NA
1470258000.0 1002.0 NA 337 67 NA NA NA 448 106 NA NA NA 2067 123 NA NA NA 895 102 NA NA
1470258000.0 10024.1 NA 127 242 0 NA NA 258 313 0 NA NA 496 382 197 NA NA 342 820 204 NA
1470258000.0 10024.3 NA 122 233 0 NA NA 245 334 0 NA NA 426 376 171 NA NA 356 310 176 NA
1470258000.0 10024.5 NA 122 218 0 NA NA 250 314 0 NA NA 452 346 173 NA NA 361 286 178 NA
1470258000.0 101.0 99 NA NA NA NA 166 NA NA NA NA 466 NA NA NA NA 492 NA NA NA NA
1470258000.0 102.0 99 NA NA NA NA 167 NA NA NA NA 458 NA NA NA NA 480 NA NA NA NA
1470258000.0 10224.0 NA 222 621 0 NA NA 348 834 0 NA NA 2209 3234 264 NA NA 2339 2926 274 NA
1470258000.0 10225.0 NA 220 602 0 NA NA 388 811 0 NA NA 2565 3894 260 NA NA 2623 3307 277 NA
1470258000.0 103.0 34 0 0 NA NA 78 0 0 NA NA 307 111 301 NA NA 316 118 315 NA NA
1470258000.0 105.0 71 83 24 NA NA 153 216 60 NA NA 1979 373 2 NA NA 888 258 6 NA NA
1470258000.0 106.0 34 0 0 NA NA 78 0 0 NA NA 305 119 242 NA NA 319 127 256 NA NA
1470258000.0 10624.0 118 113 286 0 NA 184 169 345 0 NA 8602 904 859 316 NA 3457 664 661 326 NA
1470258000.0 10626.0 118 103 274 0 NA 188 174 337 0 NA 8029 659 717 219 NA 3358 530 769 226 NA
1470258000.0 10824.0 136 NA NA NA NA 203 NA NA NA NA 16229 NA NA NA NA 5621 NA NA NA NA
1470258000.0 110.0 51 85 360 NA NA 106 209 448 NA NA 705 317 422 NA NA 450 267 434 NA NA
1470258000.0 11021.0 99 576 94 NA NA 152 633 149 NA NA 8732 2456 890 NA NA 3300 1398 1161 NA NA
1470258000.0 11024.0 133 586 100 NA NA 204 645 159 NA NA 18230 2562 916 NA NA 5897 1537 860 NA NA
1470258000.0 11025.0 131 579 97 NA NA 210 636 153 NA NA 18979 2597 874 NA NA 6219 1449 862 NA NA
1470258000.0 11026.0 142 585 101 NA NA 210 645 162 NA NA 25218 2327 906 NA NA 8364 1400 866 NA NA
1470258000.0 11225.0 118 100 270 0 NA 195 168 339 0 NA 7213 889 664 291 NA 2994 659 576 296 NA
1470258000.0 11226.0 132 112 282 0 NA 191 176 334 0 NA 11609 907 908 300 NA 5062 667 695 307 NA
1470258000.0 123.1 329 NA NA NA NA 465 NA NA NA NA 674 NA NA NA NA 420 NA NA NA NA
1470258000.0 123.2 344 NA NA NA NA 461 NA NA NA NA 747 NA NA NA NA 480 NA NA NA NA
1470258000.0 123.3 288 NA NA NA NA 423 NA NA NA NA 478 NA NA NA NA 404 NA NA NA NA
1470258000.0 124.1 315 NA NA NA NA 451 NA NA NA NA 483 NA NA NA NA 410 NA NA NA NA
1470258000.0 124.2 325 NA NA NA NA 471 NA NA NA NA 702 NA NA NA NA 446 NA NA NA NA
1470258000.0 124.4 316 NA NA NA NA 451 NA NA NA NA 491 NA NA NA NA 374 NA NA NA NA
1470258000.0 124.5 318 NA NA NA NA 440 NA NA NA NA 492 NA NA NA NA 389 NA NA NA NA
1470258000.0 124.6 288 NA NA NA NA 421 NA NA NA NA 495 NA NA NA NA 382 NA NA NA NA
1470258000.0 126.0 53 82 371 NA NA 112 203 459 NA NA 1501 329 489 NA NA 747 229 467 NA NA
1470258000.0 127.0 52 86 357 NA NA 109 207 446 NA NA 1430 340 467 NA NA 621 232 436 NA NA
1470258000.0 129.0 50 82 365 NA NA 105 194 460 NA NA 647 323 469 NA NA 433 227 454 NA NA
1470258000.0 1303.0 91 183 199 NA NA 162 299 294 NA NA 13330 565 1078 NA NA 4724 414 677 NA NA
1470258000.0 1306.0 NA 194 440 0 NA NA 310 564 0 NA NA 1026 3369 1998 NA NA 774 3326 2021 NA
1470258000.0 1309.0 NA 205 457 0 NA NA 316 571 0 NA NA 709 1988 1163 NA NA 462 1723 1168 NA
1470258000.0 131.0 51 87 371 NA NA 101 208 458 NA NA 1323 345 492 NA NA 597 235 455 NA NA
1470258000.0 1310.0 NA 198 448 0 NA NA 298 555 0 NA NA 700 1949 1113 NA NA 505 1783 1119 NA
1470258000.0 1311.0 NA 178 452 0 65 NA 313 544 0 106 NA 416 1128 890 90 NA 348 1370 910 124
1470258000.0 1312.0 NA 195 463 0 NA NA 340 566 0 NA NA 856 2279 1307 NA NA 549 2055 1313 NA
1470258000.0 1313.0 NA 214 467 0 NA NA 337 582 0 NA NA 717 2478 1317 NA NA 542 1799 1329 NA
1470258000.0 1314.0 NA 195 448 0 NA NA 313 568 0 NA NA 713 2046 1214 NA NA 471 1825 1225 NA
